time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
6773116,0.0621,-0.7733,-0.6239,0.56,0.49,-0.11,0.9955,0.75,0
6773126,0.0624,-0.7731,-0.6243,0.59,0.52,-0.09,0.9957,0.79,0
6773136,0.0632,-0.7733,-0.6236,0.60,0.51,-0.09,0.9954,0.79,0
6773146,0.0624,-0.7728,-0.6239,0.57,0.46,-0.12,0.9951,0.74,0
6773156,0.0628,-0.7739,-0.6230,0.55,0.50,-0.12,0.9955,0.75,0
6773166,0.0626,-0.7717,-0.6237,0.59,0.49,-0.04,0.9942,0.77,0
6773176,0.0634,-0.7735,-0.6236,0.57,0.54,-0.08,0.9956,0.79,0
6773186,0.0625,-0.7735,-0.6235,0.60,0.54,-0.10,0.9955,0.81,0
6773196,0.0625,-0.7733,-0.6238,0.55,0.51,-0.10,0.9955,0.76,0
6773206,0.0621,-0.7738,-0.6241,0.56,0.47,-0.11,0.9961,0.74,0
6773216,0.0628,-0.7732,-0.6242,0.56,0.51,-0.10,0.9957,0.76,0
6773226,0.0630,-0.7732,-0.6241,0.53,0.53,-0.11,0.9956,0.76,0
6773236,0.0631,-0.7739,-0.6241,0.53,0.52,-0.11,0.9962,0.75,0
6773246,0.0621,-0.7739,-0.6245,0.55,0.47,-0.11,0.9964,0.73,0
6773256,0.0635,-0.7745,-0.6236,0.56,0.49,-0.11,0.9964,0.75,0
6773266,0.0630,-0.7744,-0.6250,0.58,0.52,-0.11,0.9972,0.78,0
6773276,0.0619,-0.7732,-0.6230,0.50,0.53,-0.08,0.9948,0.73,0
6773286,0.0626,-0.7741,-0.6238,0.53,0.47,-0.10,0.9961,0.71,0
6773296,0.0624,-0.7732,-0.6237,0.54,0.46,-0.11,0.9954,0.72,0
6773306,0.0623,-0.7743,-0.6242,0.58,0.47,-0.07,0.9965,0.75,0
6773316,0.0626,-0.7735,-0.6231,0.58,0.47,-0.07,0.9952,0.75,0
6773326,0.0623,-0.7729,-0.6238,0.57,0.50,-0.10,0.9951,0.76,0
6773336,0.0621,-0.7738,-0.6239,0.58,0.51,-0.11,0.9959,0.78,0
6773346,0.0626,-0.7730,-0.6240,0.56,0.49,-0.11,0.9954,0.75,0
6773356,0.0623,-0.7741,-0.6249,0.56,0.52,-0.10,0.9968,0.77,0
6773366,0.0622,-0.7730,-0.6238,0.57,0.46,-0.12,0.9952,0.74,0
6773376,0.0618,-0.7733,-0.6244,0.57,0.46,-0.11,0.9958,0.74,0
6773386,0.0616,-0.7729,-0.6241,0.54,0.51,-0.11,0.9953,0.75,0
6773396,0.0634,-0.7728,-0.6242,0.52,0.49,-0.08,0.9954,0.72,0
6773406,0.0627,-0.7735,-0.6239,0.54,0.51,-0.11,0.9957,0.75,0
6773416,0.0623,-0.7737,-0.6239,0.57,0.49,-0.11,0.9959,0.76,0
6773426,0.0616,-0.7721,-0.6242,0.58,0.51,-0.08,0.9948,0.77,0
6773436,0.0625,-0.7755,-0.6248,0.53,0.46,-0.12,0.9978,0.72,0
6773446,0.0633,-0.7729,-0.6233,0.61,0.46,-0.08,0.9950,0.77,0
6773456,0.0629,-0.7732,-0.6236,0.46,0.53,-0.11,0.9953,0.70,0
6773466,0.0635,-0.7745,-0.6228,0.56,0.48,-0.10,0.9959,0.74,0
6773476,0.0623,-0.7733,-0.6241,0.61,0.51,-0.11,0.9957,0.80,0
6773486,0.0619,-0.7736,-0.6256,0.54,0.51,-0.10,0.9969,0.75,0
6773496,0.0625,-0.7728,-0.6239,0.60,0.51,-0.07,0.9952,0.79,0
6773506,0.0625,-0.7735,-0.6236,0.50,0.51,-0.10,0.9955,0.72,0
6773516,0.0624,-0.7747,-0.6255,0.53,0.47,-0.11,0.9976,0.72,0
6773526,0.0628,-0.7716,-0.6219,0.63,0.50,-0.12,0.9931,0.81,0
6773536,0.0620,-0.7755,-0.6239,0.45,0.54,-0.10,0.9973,0.71,0
6773546,0.0617,-0.7736,-0.6237,0.67,0.52,-0.14,0.9957,0.86,0
6773556,0.0627,-0.7736,-0.6233,0.53,0.53,-0.08,0.9954,0.75,0
6773566,0.0632,-0.7743,-0.6242,0.56,0.51,-0.08,0.9965,0.76,0
