time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
150801,-0.4355,0.8816,0.0132,0.45,0.61,-0.86,0.9834,1.14,0
150811,-0.4372,0.8790,0.0140,0.30,0.55,-1.24,0.9818,1.39,0
150821,-0.4377,0.8791,0.0144,0.58,0.53,-0.80,0.9822,1.11,0
150831,-0.4362,0.8815,0.0116,0.91,0.47,-0.40,0.9836,1.10,0
150841,-0.4362,0.8819,0.0130,0.76,0.45,-0.66,0.9840,1.10,0
150851,-0.4393,0.8808,0.0132,0.33,0.47,-1.13,0.9843,1.27,0
150861,-0.4393,0.8785,0.0143,0.10,0.47,-0.80,0.9823,0.93,0
150871,-0.4377,0.8798,0.0138,0.47,0.53,0.39,0.9828,0.80,0
150881,-0.4364,0.8821,0.0138,0.87,0.62,1.74,0.9843,2.04,0
150891,-0.4339,0.8838,0.0117,0.84,0.62,0.98,0.9847,1.43,0
150901,-0.4356,0.8838,0.0112,0.67,0.63,-0.20,0.9854,0.94,0
150911,-0.4356,0.8810,0.0131,0.32,0.56,-1.09,0.9829,1.26,0
150921,-0.4370,0.8802,0.0141,0.43,0.51,-1.09,0.9829,1.27,0
150931,-0.4360,0.8812,0.0135,0.84,0.44,-0.71,0.9833,1.18,0
150941,-0.4370,0.8812,0.0142,0.79,0.43,-0.81,0.9837,1.20,0
150951,-0.4362,0.8803,0.0137,0.39,0.46,-1.11,0.9826,1.26,0
150961,-0.4392,0.8790,0.0150,0.26,0.51,-0.83,0.9827,1.01,0
150971,-0.4391,0.8778,0.0132,0.41,0.54,0.18,0.9816,0.71,0
