time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
2,0.1163,27.18,10.48,0.14,1.0185,29.13,0
2941821,-0.0541,-0.9884,0.1453,12.83,5.40,-1.63,1.0005,14.01,0
2941831,-0.0412,-0.9868,0.1595,15.93,8.09,-3.05,1.0005,18.12,0
2941841,-0.0393,-0.9880,0.1564,13.92,8.65,-2.77,1.0011,16.62,0
2941851,-0.0464,-0.9991,0.1529,11.98,9.15,-3.08,1.0118,15.39,0
2941861,-0.0482,-1.0134,0.1565,15.51,11.59,-5.42,1.0266,20.10,0
2941871,-0.0427,-1.0118,0.1587,17.90,13.66,-7.39,1.0250,23.70,0
2941881,-0.0377,-1.0140,0.1681,13.66,13.69,-7.32,1.0285,20.68,0
2941891,-0.0385,-1.0202,0.1678,7.28,12.76,-5.72,1.0347,15.76,0
2941901,-0.0396,-1.0313,0.1632,2.56,11.94,-4.67,1.0449,13.08,0
2941911,-0.0442,-1.0300,0.1606,2.37,12.42,-5.11,1.0434,13.63,0
2941921,-0.0415,-1.0350,0.1573,4.82,13.30,-5.64,1.0477,15.23,0
2941931,-0.0424,-1.0294,0.1573,6.20,13.10,-4.53,1.0422,15.19,0
2941941,-0.0466,-1.0201,0.1510,6.35,12.50,-3.29,1.0323,14.40,0
2941951,-0.0498,-1.0177,0.1490,6.49,12.15,-3.10,1.0297,14.12,0
2941961,-0.0560,-1.0112,0.1371,7.62,11.62,-3.54,1.0219,14.34,0
2941971,-0.0707,-1.0034,0.1113,6.05,7.97,-4.16,1.0120,10.83,0
2941981,-0.0729,-1.0130,0.1260,0.56,1.16,-4.91,1.0234,5.08,0
2941991,-0.0756,-0.9910,0.1646,-1.52,-3.78,-4.80,1.0074,6.30,0
2942001,-0.0397,-1.0302,0.2215,-11.29,-13.53,-5.08,1.0545,18.34,0
2942011,-0.0417,-1.0093,0.2306,20.05,21.54,3.47,1.0361,29.63,0
2942021,-0.0679,-0.9387,0.1102,32.82,28.41,3.07,0.9475,43.52,0
2942031,-0.1002,-0.9916,0.1232,12.64,13.50,1.11,1.0042,18.52,0
2942041,-0.0917,-0.9987,0.1471,1.88,6.78,4.12,1.0136,8.16,0
2942051,-0.0934,-0.9913,0.1380,6.01,7.10,2.56,1.0052,9.64,0
2942061,-0.0812,-0.9993,0.1286,8.08,7.38,1.51,1.0108,11.04,0
2942071,-0.0765,-1.0088,0.1310,2.64,5.03,2.21,1.0201,6.10,0
2942081,-0.0821,-1.0013,0.1359,-0.41,2.61,3.92,1.0138,4.73,0
2942091,-0.0883,-0.9905,0.1368,1.85,1.26,4.99,1.0038,5.47,0
2942101,-0.0899,-0.9859,0.1345,4.52,0.48,4.74,0.9990,6.57,1
2942111,-0.0888,-0.9832,0.1325,5.57,-0.60,3.82,0.9961,6.78,1
2942121,-0.0871,-0.9835,0.1349,6.06,-1.79,2.64,0.9965,6.85,1
