time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
3280201,-0.0532,-1.0085,-0.0050,1.48,0.95,-1.65,1.0099,2.41,0
3280211,-0.0509,-1.0091,-0.0052,1.96,0.89,-1.82,1.0104,2.82,0
3280221,-0.0502,-1.0101,-0.0042,1.91,0.86,-1.83,1.0113,2.78,0
3280231,-0.0489,-1.0049,-0.0062,1.69,0.72,-1.75,1.0061,2.54,0
3280241,-0.0509,-1.0043,-0.0070,1.30,0.32,-1.95,1.0056,2.37,0
3280251,-0.0559,-1.0098,-0.0116,0.76,0.04,-2.14,1.0114,2.27,0
3280261,-0.0581,-1.0176,-0.0142,0.59,0.04,-1.93,1.0193,2.02,0
3280271,-0.0605,-1.0188,-0.0134,1.13,-0.14,-1.86,1.0207,2.18,0
3280281,-0.0606,-1.0137,-0.0088,2.12,-0.39,-1.84,1.0156,2.83,0
3280291,-0.0597,-1.0113,-0.0045,2.55,-0.57,-1.72,1.0131,3.12,0
3280301,-0.0568,-1.0090,-0.0005,2.07,-0.38,-1.23,1.0106,2.43,0
3280311,-0.0573,-1.0113,-0.0031,0.74,0.18,-0.39,1.0129,0.85,0
3280321,-0.0588,-1.0148,-0.0101,-0.60,0.35,0.53,1.0165,0.87,0
3280331,-0.0579,-1.0194,-0.0104,-2.00,0.01,1.61,1.0211,2.56,0
3280341,-0.0591,-1.0234,-0.0133,-3.98,-0.05,3.12,1.0251,5.06,0
3280351,-0.0606,-1.0134,-0.0115,-4.17,-0.05,4.03,1.0153,5.79,0
3280361,-0.0546,-1.0077,-0.0070,-2.96,-0.30,3.85,1.0092,4.86,0
3280371,-0.0563,-1.0026,-0.0070,-4.27,-0.15,3.81,1.0042,5.72,0
3280381,-0.0581,-1.0009,-0.0088,-5.21,-0.18,3.80,1.0026,6.45,0
3280391,-0.0580,-0.9994,-0.0106,-5.08,-0.11,3.26,1.0012,6.03,0
3280401,-0.0581,-1.0016,-0.0104,-4.10,-0.19,2.60,1.0034,4.86,0
3280411,-0.0538,-0.9983,-0.0071,-3.47,-0.21,2.32,0.9998,4.17,0
3280421,-0.0546,-0.9986,-0.0093,-3.47,0.20,1.69,1.0001,3.87,0
3280431,-0.0566,-1.0027,-0.0113,-2.40,0.67,0.88,1.0043,2.64,0
3280441,-0.0581,-1.0073,-0.0137,-1.09,0.93,0.25,1.0090,1.45,0
3280451,-0.0619,-1.0074,-0.0156,-0.55,0.98,0.32,1.0095,1.17,0
3280461,-0.0606,-1.0071,-0.0168,0.08,1.00,0.32,1.0090,1.05,1
3280471,-0.0557,-1.0047,-0.0111,1.22,0.74,-0.21,1.0063,1.44,1
3280481,-0.0549,-1.0063,-0.0104,1.93,0.53,-0.78,1.0078,2.14,1
3280491,-0.0582,-1.0089,-0.0087,1.80,0.52,-0.74,1.0106,2.01,1
3280501,-0.0589,-1.0068,-0.0086,1.65,0.53,-0.44,1.0085,1.78,1
3280511,-0.0576,-1.0043,-0.0085,1.62,0.53,-0.46,1.0060,1.76,1
3280521,-0.0591,-1.0051,-0.0096,1.44,0.42,-0.59,1.0068,1.61,1
3280531,-0.0596,-1.0098,-0.0086,0.83,0.53,-0.38,1.0116,1.05,1
3280541,-0.0609,-1.0118,-0.0129,0.32,0.93,0.21,1.0137,1.00,1
3280551,-0.0628,-1.0080,-0.0149,0.39,1.24,0.32,1.0101,1.34,1
3280561,-0.0613,-1.0086,-0.0130,2.06,1.51,-0.73,1.0105,2.65,1
3280571,-0.0603,-1.0113,-0.0151,2.56,1.79,-1.00,1.0132,3.28,1
3280581,-0.0610,-1.0090,-0.0156,3.40,1.93,-1.30,1.0109,4.12,1
3280591,-0.0569,-1.0096,-0.0120,4.41,1.89,-1.74,1.0113,5.10,1
3280601,-0.0549,-1.0089,-0.0097,4.86,1.86,-2.05,1.0104,5.59,1
3280611,-0.0541,-1.0087,-0.0095,5.02,1.89,-2.33,1.0102,5.85,1
3280621,-0.0536,-1.0090,-0.0093,5.46,1.86,-2.77,1.0104,6.40,1
3280631,-0.0526,-1.0093,-0.0085,5.92,1.73,-3.30,1.0107,6.99,1
3280641,-0.0552,-1.0077,-0.0107,6.31,1.43,-3.62,1.0093,7.41,1
3280651,-0.0610,-1.0059,-0.0114,6.50,0.95,-3.72,1.0078,7.55,1
3280661,-0.0612,-1.0088,-0.0092,6.01,0.74,-3.26,1.0107,6.88,1
3280671,-0.0554,-1.0106,-0.0054,5.01,0.67,-2.58,1.0121,5.68,1
3280681,-0.0565,-1.0127,-0.0057,3.75,0.57,-2.26,1.0143,4.42,1
3280691,-0.0639,-1.0159,-0.0112,2.80,0.37,-2.06,1.0179,3.49,1
3280701,-0.0670,-1.0183,-0.0113,2.21,0.01,-1.61,1.0206,2.73,1
3280711,-0.0624,-1.0156,-0.0064,2.00,-0.33,-1.02,1.0175,2.27,1
3280721,-0.0638,-1.0085,-0.0013,2.00,-0.25,-0.53,1.0106,2.09,1
3280731,-0.0681,-1.0033,-0.0060,2.17,0.38,-0.11,1.0056,2.21,1
