time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
4133041,-0.1569,-0.6916,0.7571,30.36,-20.20,-22.31,1.0373,42.75,0
4133051,-0.1496,-0.7696,0.7457,21.43,-30.16,-22.85,1.0820,43.48,0
4133061,-0.1212,-0.8383,0.6778,15.75,-38.75,-28.00,1.0848,50.34,0
4133071,-0.0992,-0.8963,0.6478,16.87,-44.84,-35.54,1.1103,59.65,0
4133081,-0.0688,-0.8930,0.6341,23.63,-47.91,-42.48,1.0973,68.25,0
4133091,-0.0674,-0.9116,0.6699,27.33,-48.70,-48.06,1.1333,73.67,0
4133101,-0.0357,-0.8357,0.6824,42.74,-52.67,-51.96,1.0795,85.44,0
4133111,-0.0314,-0.7658,0.6634,53.97,-53.51,-45.33,1.0137,88.49,0
4133121,-0.0240,-0.7243,0.6661,54.03,-50.61,-35.21,0.9843,81.98,0
4133131,0.0175,-0.6836,0.6693,54.38,-44.74,-21.60,0.9568,73.66,0
4133141,0.0352,-0.6430,0.6505,50.07,-38.75,-6.65,0.9153,63.66,0
4133151,0.0301,-0.5920,0.6434,45.28,-34.89,6.18,0.8749,57.49,0
4133161,0.0051,-0.5586,0.6438,37.98,-32.80,14.69,0.8524,52.29,0
4133171,-0.0152,-0.6019,0.6158,24.28,-30.90,18.17,0.8612,43.29,0
4133181,-0.0259,-0.6456,0.5908,10.73,-27.30,17.63,0.8756,34.22,0
4133191,0.0171,-0.6988,0.5778,2.55,-22.65,15.22,0.9069,27.40,0
4133201,0.0804,-0.8186,0.4905,-7.11,-15.44,12.99,0.9577,21.39,0
4133211,0.1013,-0.7890,0.4636,-5.43,-5.99,11.62,0.9207,14.16,0
4133221,0.0016,-0.6796,0.6008,-8.84,6.46,10.12,0.9070,14.90,0
4133231,-0.2343,0.0871,1.0862,-96.67,10.22,7.32,1.1146,97.48,0
4133241,-0.0349,-1.1060,0.5028,-206.15,-0.58,10.63,1.2155,206.42,0
4133251,-0.0166,-0.8688,0.6572,-128.30,-4.30,14.89,1.0895,129.23,0
4133261,0.0396,-0.7904,0.6408,-114.77,-4.99,18.04,1.0183,116.29,0
4133271,-0.0025,-0.7142,0.5752,-153.93,-5.22,17.33,0.9170,154.99,0
4133281,-0.0122,-0.7273,0.5895,-217.71,-3.54,9.42,0.9363,217.94,0
4133291,0.0443,-0.9580,0.4694,-254.78,-4.19,5.20,1.0677,254.87,1
4133301,0.0540,-1.0724,0.4311,-248.94,-9.85,10.90,1.1571,249.37,1
4133311,0.0169,-1.0781,0.3848,-180.37,-16.69,13.86,1.1449,181.67,1
4133321,-0.0049,-1.0450,0.3316,-143.99,-20.64,15.16,1.0964,146.25,1
4133331,-0.0235,-1.0240,0.3136,-115.46,-19.14,14.55,1.0712,117.93,1
4133341,-0.0203,-0.9998,0.3055,-92.51,-16.98,11.96,1.0456,94.81,1
4133351,-0.0019,-1.0031,0.3109,-77.70,-16.29,8.45,1.0502,79.84,1
4133361,-0.0043,-1.0137,0.3008,-66.57,-16.27,3.27,1.0574,68.61,1
4133371,0.0041,-1.0178,0.3162,-55.44,-14.60,-1.83,1.0658,57.36,1
4133381,0.0080,-0.9827,0.3031,-43.96,-12.57,-4.02,1.0284,45.90,1
4133391,0.0045,-0.9657,0.3067,-33.62,-9.56,-4.80,1.0133,35.28,1
4133401,0.0176,-0.9662,0.3201,-24.04,-7.51,-4.73,1.0180,25.62,1
4133411,0.0377,-0.9518,0.3308,-17.82,-8.05,-3.79,1.0083,19.92,1
4133421,0.0398,-0.9270,0.3265,-20.83,-11.17,-2.24,0.9836,23.74,1
4133431,0.0256,-0.9434,0.3207,-26.54,-15.60,-0.59,0.9968,30.79,1
4133441,0.0153,-0.9631,0.3161,-31.12,-19.50,-0.95,1.0138,36.74,1
4133451,-0.0021,-0.9512,0.2870,-32.59,-20.74,-2.70,0.9935,38.72,1
4133461,-0.0213,-0.9516,0.2638,-32.42,-20.04,-5.11,0.9878,38.45,1
4133471,-0.0143,-0.9656,0.2561,-29.87,-17.35,-6.63,0.9991,35.18,1
4133481,-0.0025,-0.9774,0.2756,-26.33,-12.67,-5.66,1.0155,29.76,1
4133491,0.0062,-0.9439,0.2667,-20.69,-9.10,-6.53,0.9809,23.52,1
4133501,-0.0012,-0.9393,0.2437,-4.01,-5.38,-7.19,0.9704,9.84,1
4133511,-0.0029,-0.9507,0.2394,1.57,-3.31,-9.16,0.9804,9.87,1
4133521,0.0066,-0.9651,0.2395,6.09,-2.26,-11.03,0.9943,12.80,1
4133531,0.0113,-0.9876,0.2365,5.73,-0.89,-8.81,1.0155,10.55,1
4133541,0.0192,-1.0081,0.2403,-0.33,2.06,-2.36,1.0365,3.15,1
4133551,0.0356,-1.0278,0.2495,-4.02,4.59,3.29,1.0582,6.93,1
4133561,0.0443,-1.0235,0.2596,-5.50,4.73,6.95,1.0568,10.04,1
4133571,0.0433,-1.0048,0.2690,-8.71,3.54,8.93,1.0411,12.97,1
4133581,0.0296,-0.9934,0.2700,-13.57,2.52,10.64,1.0298,17.43,1
4133591,0.0204,-0.9780,0.2701,-15.85,1.83,11.30,1.0148,19.55,1
4133601,0.0110,-0.9724,0.2662,-14.51,1.71,11.94,1.0082,18.86,1
4133611,0.0033,-0.9743,0.2596,-10.57,2.20,11.88,1.0083,16.05,1
4133621,-0.0043,-0.9683,0.2639,-6.06,2.63,11.90,1.0037,13.61,1
4133631,-0.0092,-0.9631,0.2684,-4.18,2.95,13.83,0.9999,14.74,1
4133641,-0.0092,-0.9724,0.2679,-4.57,3.40,17.50,1.0087,18.40,1
4133651,-0.0035,-0.9862,0.2676,-6.81,2.67,19.34,1.0218,20.67,1
4133661,0.0014,-0.9826,0.2692,-8.62,0.76,19.58,1.0188,21.41,1
4133671,0.0045,-0.9743,0.2765,-12.61,-1.12,19.17,1.0128,22.97,1
4133681,0.0017,-0.9705,0.2768,-17.87,-3.27,19.01,1.0092,26.29,1
4133691,-0.0059,-0.9694,0.2684,-25.00,-6.84,22.98,1.0059,34.64,1
4133701,-0.0149,-0.9613,0.2612,-37.91,-6.50,24.62,0.9963,45.67,1
4133711,-0.0207,-0.9529,0.2470,-39.46,-4.81,24.65,0.9846,46.78,1
4133721,-0.0146,-0.9608,0.2409,-38.29,-2.70,23.08,0.9907,44.79,1
4133731,-0.0035,-0.9718,0.2613,-36.02,1.08,21.94,1.0063,42.18,1
4133741,-0.0224,-0.9690,0.2514,-33.28,8.56,22.45,1.0013,41.04,1
4133751,-0.0436,-0.9752,0.2182,-29.12,11.05,21.15,1.0002,37.65,1
4133761,-0.0517,-0.9912,0.1978,-29.78,9.19,19.05,1.0121,36.52,1
4133771,-0.0558,-0.9990,0.1946,-31.04,5.56,16.66,1.0193,35.66,1
4133781,-0.0607,-0.9916,0.1889,-29.64,3.57,13.43,1.0112,32.73,0
4133791,-0.0676,-0.9885,0.1769,-24.19,3.95,9.26,1.0065,26.20,0
4133801,-0.0702,-0.9970,0.1684,-17.54,4.60,5.22,1.0136,18.86,0
