time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
3655346,0.0512,-0.1340,-0.9710,-0.01,0.51,-0.11,0.9815,0.52,0
3655356,0.0518,-0.1329,-0.9703,-0.13,0.56,-0.12,0.9807,0.59,0
3655366,0.0509,-0.1336,-0.9690,-0.14,0.54,-0.10,0.9795,0.57,0
3655376,0.0506,-0.1336,-0.9701,0.01,0.55,-0.11,0.9805,0.56,0
3655386,0.0506,-0.1339,-0.9708,0.21,0.54,-0.11,0.9813,0.59,0
3655396,0.0504,-0.1338,-0.9698,0.63,0.53,-0.12,0.9802,0.83,0
3655406,0.0513,-0.1354,-0.9697,1.01,0.48,-0.10,0.9804,1.12,0
3655416,0.0515,-0.1344,-0.9698,1.28,0.45,-0.10,0.9804,1.36,0
3655426,0.0515,-0.1343,-0.9694,1.28,0.43,-0.04,0.9801,1.35,0
3655436,0.0499,-0.1349,-0.9699,1.09,0.47,-0.11,0.9805,1.20,0
3655446,0.0495,-0.1349,-0.9702,0.86,0.51,-0.11,0.9808,1.00,0
3655456,0.0497,-0.1351,-0.9697,0.53,0.47,-0.11,0.9803,0.72,0
3655466,0.0505,-0.1337,-0.9690,0.26,0.56,-0.09,0.9795,0.62,0
3655476,0.0506,-0.1334,-0.9692,-0.08,0.46,-0.14,0.9796,0.49,0
3655486,0.0509,-0.1331,-0.9694,-0.07,0.52,-0.13,0.9799,0.54,0
3655496,0.0500,-0.1345,-0.9694,0.11,0.51,-0.12,0.9800,0.53,0
3655506,0.0524,-0.1337,-0.9694,0.44,0.53,-0.11,0.9800,0.69,0
3655516,0.0516,-0.1343,-0.9690,0.72,0.54,-0.11,0.9796,0.91,0
3655526,0.0512,-0.1345,-0.9699,1.05,0.48,-0.09,0.9806,1.16,0
3655536,0.0510,-0.1344,-0.9691,1.15,0.50,-0.08,0.9797,1.25,0
3655546,0.0489,-0.1346,-0.9705,1.23,0.45,-0.09,0.9811,1.31,0
3655556,0.0501,-0.1364,-0.9697,1.09,0.48,-0.07,0.9805,1.19,0
3655566,0.0512,-0.1356,-0.9695,0.73,0.49,-0.10,0.9803,0.88,0
3655576,0.0499,-0.1342,-0.9710,0.44,0.50,-0.12,0.9815,0.67,0
3655586,0.0521,-0.1352,-0.9696,0.17,0.51,-0.12,0.9803,0.55,0
3655596,0.0519,-0.1351,-0.9693,-0.01,0.57,-0.14,0.9801,0.59,0
3655606,0.0516,-0.1346,-0.9693,0.03,0.53,-0.14,0.9799,0.55,0
3655616,0.0523,-0.1342,-0.9696,0.20,0.50,-0.13,0.9802,0.55,0
3655626,0.0508,-0.1338,-0.9701,0.38,0.51,-0.12,0.9806,0.64,0
3655636,0.0500,-0.1332,-0.9703,0.61,0.51,-0.12,0.9807,0.80,0
3655646,0.0520,-0.1343,-0.9699,0.80,0.50,-0.10,0.9805,0.94,0
3655656,0.0512,-0.1349,-0.9708,0.97,0.46,-0.08,0.9815,1.08,0
3655666,0.0504,-0.1355,-0.9699,1.03,0.44,-0.10,0.9806,1.13,0
