time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
7303066,-0.0206,-1.0043,-0.0973,0.57,0.47,-0.11,1.0092,0.75,0
7303076,-0.0204,-1.0049,-0.0973,0.55,0.46,-0.11,1.0098,0.72,0
7303086,-0.0208,-1.0040,-0.0973,0.55,0.47,-0.11,1.0089,0.73,0
7303096,-0.0210,-1.0037,-0.0968,0.57,0.51,-0.11,1.0085,0.77,0
7303106,-0.0202,-1.0043,-0.0989,0.55,0.47,-0.11,1.0093,0.73,0
7303116,-0.0211,-1.0043,-0.0974,0.55,0.48,-0.11,1.0092,0.74,0
7303126,-0.0211,-1.0057,-0.0964,0.51,0.49,-0.12,1.0105,0.72,0
7303136,-0.0214,-1.0038,-0.0973,0.53,0.46,-0.10,1.0088,0.71,0
7303146,-0.0206,-1.0044,-0.0970,0.56,0.47,-0.09,1.0093,0.74,0
7303156,-0.0209,-1.0030,-0.0978,0.54,0.46,-0.09,1.0080,0.71,0
7303166,-0.0212,-1.0038,-0.0978,0.54,0.48,-0.10,1.0088,0.73,0
7303176,-0.0208,-1.0038,-0.0976,0.58,0.49,-0.11,1.0088,0.77,0
7303186,-0.0203,-1.0043,-0.0970,0.57,0.51,-0.13,1.0091,0.77,0
7303196,-0.0202,-1.0065,-0.0963,0.54,0.50,-0.08,1.0113,0.74,0
7303206,-0.0205,-1.0032,-0.0967,0.54,0.50,-0.11,1.0080,0.75,0
7303216,-0.0217,-1.0043,-0.0973,0.54,0.49,-0.09,1.0093,0.74,0
7303226,-0.0195,-1.0042,-0.0977,0.51,0.52,-0.09,1.0091,0.73,0
7303236,-0.0199,-1.0045,-0.0970,0.53,0.51,-0.08,1.0094,0.74,0
7303246,-0.0205,-1.0047,-0.0972,0.56,0.48,-0.11,1.0096,0.75,0
7303256,-0.0213,-1.0046,-0.0970,0.60,0.48,-0.14,1.0095,0.78,0
7303266,-0.0196,-1.0041,-0.0984,0.56,0.51,-0.13,1.0091,0.77,0
7303276,-0.0195,-1.0040,-0.0973,0.55,0.51,-0.10,1.0089,0.76,0
7303286,-0.0208,-1.0039,-0.0957,0.55,0.47,-0.11,1.0087,0.73,0
7303296,-0.0209,-1.0043,-0.0968,0.53,0.48,-0.07,1.0091,0.72,0
7303306,-0.0198,-1.0050,-0.0966,0.53,0.49,-0.08,1.0098,0.72,0
7303316,-0.0206,-1.0048,-0.0970,0.53,0.49,-0.09,1.0096,0.72,0
7303326,-0.0198,-1.0048,-0.0965,0.52,0.52,-0.09,1.0096,0.74,0
7303336,-0.0212,-1.0051,-0.0968,0.58,0.47,-0.10,1.0100,0.75,0
7303346,-0.0196,-1.0038,-0.0984,0.58,0.50,-0.09,1.0088,0.77,0
7303356,-0.0208,-1.0045,-0.0976,0.55,0.49,-0.10,1.0095,0.74,0
7303366,-0.0220,-1.0043,-0.0965,0.60,0.48,-0.05,1.0092,0.77,0
7303376,-0.0215,-1.0041,-0.0971,0.54,0.46,-0.10,1.0091,0.72,0
7303386,-0.0198,-1.0042,-0.0974,0.57,0.46,-0.08,1.0091,0.74,0
7303396,-0.0221,-1.0037,-0.0971,0.57,0.46,-0.10,1.0086,0.74,0
7303406,-0.0207,-1.0046,-0.0967,0.52,0.46,-0.13,1.0095,0.70,0
7303416,-0.0203,-1.0040,-0.0973,0.51,0.49,-0.11,1.0089,0.71,0
7303426,-0.0207,-1.0054,-0.0965,0.56,0.54,-0.10,1.0102,0.79,0
7303436,-0.0199,-1.0035,-0.0973,0.50,0.46,-0.14,1.0084,0.69,0
7303446,-0.0203,-1.0032,-0.0963,0.57,0.45,-0.10,1.0080,0.73,0
