time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
5152841,-0.3013,-0.9823,-0.0628,-1.69,-4.43,6.34,1.0294,7.91,0
5152851,-0.3057,-0.9711,-0.0655,-1.42,-3.87,6.65,1.0202,7.82,0
5152861,-0.3107,-0.9616,-0.0688,-2.55,-3.76,7.26,1.0129,8.57,0
5152871,-0.3132,-0.9497,-0.0716,-4.30,-3.89,8.14,1.0026,9.99,0
5152881,-0.3159,-0.9440,-0.0754,-7.07,-4.17,9.16,0.9983,12.30,0
5152891,-0.3157,-0.9415,-0.0799,-8.77,-4.44,9.13,0.9962,13.41,0
5152901,-0.3157,-0.9372,-0.0777,-9.00,-4.20,8.52,0.9920,13.09,0
5152911,-0.3297,-0.9439,-0.0941,-8.72,-3.43,7.64,1.0042,12.09,0
5152921,-0.3339,-0.9513,-0.0987,-8.61,-3.58,6.12,1.0130,11.15,0
5152931,-0.3360,-0.9533,-0.0937,-9.49,-4.44,5.71,1.0151,11.92,0
5152941,-0.3432,-0.9548,-0.0976,-9.25,-4.80,4.87,1.0192,11.50,0
5152951,-0.3450,-0.9549,-0.0990,-8.80,-5.41,4.17,1.0201,11.14,0
5152961,-0.3426,-0.9543,-0.0957,-9.64,-6.53,4.68,1.0185,12.55,0
5152971,-0.3358,-0.9486,-0.0889,-12.02,-7.53,6.37,1.0102,15.55,0
5152981,-0.3269,-0.9359,-0.0849,-15.56,-8.08,8.59,0.9950,19.52,0
5152991,-0.3287,-0.9230,-0.0830,-17.68,-8.09,9.52,0.9833,21.64,0
5153001,-0.3298,-0.9203,-0.0848,-16.10,-6.77,7.81,0.9813,19.13,0
5153011,-0.3290,-0.9255,-0.0886,-12.24,-5.16,4.87,0.9863,14.15,0
5153021,-0.3322,-0.9360,-0.0955,-8.80,-3.75,2.53,0.9978,9.89,0
5153031,-0.3370,-0.9458,-0.1046,-6.90,-3.14,1.61,1.0095,7.75,0
5153041,-0.3411,-0.9536,-0.1121,-6.19,-3.64,1.49,1.0190,7.33,0
5153051,-0.3443,-0.9601,-0.1176,-5.02,-4.40,1.09,1.0267,6.77,0
5153061,-0.3461,-0.9656,-0.1178,-3.08,-4.67,-0.05,1.0325,5.60,0
5153071,-0.3428,-0.9733,-0.1171,-0.76,-4.38,-1.17,1.0386,4.59,0
5153081,-0.3339,-0.9688,-0.1107,0.67,-4.41,-1.55,1.0307,4.72,0
5153091,-0.3319,-0.9601,-0.1087,0.61,-4.18,-1.34,1.0217,4.43,0
5153101,-0.3279,-0.9446,-0.0993,0.87,-3.88,-1.34,1.0049,4.19,0
5153111,-0.3225,-0.9388,-0.0938,1.55,-3.54,-1.49,0.9971,4.14,0
5153121,-0.3174,-0.9409,-0.0907,1.35,-2.56,-1.15,0.9971,3.11,0
5153131,-0.3195,-0.9450,-0.0901,1.03,-2.02,-0.85,1.0016,2.42,0
5153141,-0.3224,-0.9525,-0.0928,1.22,-1.57,-1.30,1.0099,2.37,0
5153151,-0.3198,-0.9613,-0.0922,2.46,-0.68,-2.26,1.0173,3.41,0
5153161,-0.3221,-0.9660,-0.0941,3.60,0.06,-2.73,1.0226,4.52,0
5153171,-0.3297,-0.9609,-0.0980,3.82,0.39,-2.53,1.0206,4.59,0
