time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
1614591,-0.0652,-0.9710,0.2912,-5.86,-0.53,0.16,1.0158,5.89,0
1614601,-0.0646,-0.9708,0.2911,-5.35,-0.59,0.05,1.0156,5.38,0
1614611,-0.0645,-0.9710,0.2908,-5.06,-0.59,-0.12,1.0156,5.09,0
1614621,-0.0634,-0.9733,0.2894,-5.21,-0.58,-0.13,1.0174,5.24,0
1614631,-0.0619,-0.9790,0.2882,-5.77,-0.65,0.08,1.0224,5.80,0
1614641,-0.0623,-0.9816,0.2848,-6.21,-0.80,0.66,1.0240,6.30,0
1614651,-0.0651,-0.9807,0.2822,-6.10,-0.88,1.18,1.0225,6.27,0
1614661,-0.0678,-0.9752,0.2795,-5.37,-0.88,1.30,1.0167,5.60,0
1614671,-0.0652,-0.9731,0.2807,-4.80,-0.88,1.02,1.0149,4.98,0
1614681,-0.0666,-0.9713,0.2814,-4.15,-0.77,0.61,1.0134,4.26,0
1614691,-0.0665,-0.9720,0.2780,-3.07,-0.58,-0.11,1.0132,3.13,0
1614701,-0.0645,-0.9745,0.2787,-2.04,-0.53,-0.60,1.0156,2.19,0
1614711,-0.0609,-0.9748,0.2789,-1.66,-0.53,-0.64,1.0158,1.86,0
1614721,-0.0621,-0.9788,0.2782,-1.86,-0.60,-0.41,1.0195,1.99,0
1614731,-0.0620,-0.9815,0.2778,-1.82,-0.80,-0.11,1.0219,1.99,0
1614741,-0.0644,-0.9833,0.2768,-1.48,-0.99,-0.12,1.0235,1.78,0
1614751,-0.0640,-0.9844,0.2799,-0.89,-1.00,-0.23,1.0255,1.36,0
1614761,-0.0668,-0.9758,0.2809,-0.18,-0.95,-0.26,1.0176,1.00,0
1614771,-0.0683,-0.9699,0.2806,0.89,-0.70,-0.20,1.0119,1.15,0
1614781,-0.0646,-0.9679,0.2808,1.03,-0.67,-0.27,1.0098,1.26,0
1614791,-0.0606,-0.9705,0.2820,0.77,-0.61,-0.32,1.0125,1.04,0
1614801,-0.0579,-0.9725,0.2856,0.03,-0.53,-0.25,1.0152,0.59,0
1614811,-0.0609,-0.9734,0.2798,-0.39,-0.37,-0.16,1.0146,0.56,0
1614821,-0.0643,-0.9771,0.2790,-0.19,-0.30,-0.26,1.0182,0.44,0
1614831,-0.0624,-0.9773,0.2787,0.29,-0.30,-0.37,1.0181,0.55,1
1614841,-0.0602,-0.9769,0.2822,0.34,-0.37,-0.69,1.0186,0.85,1
1614851,-0.0595,-0.9793,0.2829,0.59,-0.21,-1.03,1.0211,1.21,1
1614861,-0.0599,-0.9805,0.2814,1.08,-0.01,-1.13,1.0219,1.56,1
1614871,-0.0627,-0.9790,0.2811,1.93,0.11,-1.15,1.0205,2.24,1
1614881,-0.0602,-0.9744,0.2824,2.69,0.17,-0.89,1.0163,2.84,1
1614891,-0.0589,-0.9693,0.2854,2.42,0.13,-0.50,1.0121,2.47,1
1614901,-0.0603,-0.9698,0.2837,1.33,-0.02,-0.14,1.0122,1.34,1
1614911,-0.0613,-0.9716,0.2815,0.15,-0.27,0.06,1.0135,0.32,1
1614921,-0.0596,-0.9748,0.2801,-0.05,-0.25,0.11,1.0160,0.28,1
1614931,-0.0593,-0.9769,0.2783,0.08,-0.33,0.18,1.0175,0.39,1
1614941,-0.0602,-0.9748,0.2786,0.34,-0.40,0.15,1.0156,0.55,1
1614951,-0.0603,-0.9746,0.2770,0.70,-0.32,0.02,1.0150,0.77,1
1614961,-0.0603,-0.9746,0.2806,1.28,-0.26,-0.41,1.0159,1.37,1
1614971,-0.0579,-0.9745,0.2784,2.17,-0.13,-0.36,1.0152,2.20,1
1614981,-0.0541,-0.9682,0.2845,2.20,-0.04,-0.20,1.0106,2.21,1
1614991,-0.0543,-0.9676,0.2843,0.85,0.16,-0.14,1.0100,0.87,1
