time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
1,-0.8152,-5731,-14.42,6.13,-1.02,1.0255,15.70,0
2099561,-0.2636,-0.7664,-0.5619,-14.61,6.52,1.08,0.9862,16.04,0
2099571,-0.2563,-0.7653,-0.5708,-12.97,4.95,1.07,0.9885,13.92,0
2099581,-0.2598,-0.7813,-0.5879,-9.21,3.67,1.20,1.0117,9.98,0
2099591,-0.2684,-0.7518,-0.5645,-5.89,0.74,0.81,0.9777,5.99,0
2099601,-0.2603,-0.7771,-0.5767,-8.91,1.00,0.04,1.0021,8.96,0
2099611,-0.2566,-0.7610,-0.5839,-7.45,0.22,-0.03,0.9929,7.45,0
2099621,-0.2592,-0.7598,-0.5853,-10.04,-1.12,-0.44,0.9935,10.11,0
2099631,-0.2586,-0.7563,-0.5889,-11.82,-1.77,-0.72,0.9928,11.97,0
2099641,-0.2539,-0.7579,-0.5916,-10.98,-2.78,-0.86,0.9944,11.36,0
2099651,-0.2593,-0.7545,-0.5839,-11.27,-3.75,-1.09,0.9887,11.93,0
2099661,-0.2583,-0.7473,-0.5788,-12.43,-4.24,-1.34,0.9799,13.20,0
2099671,-0.2620,-0.7424,-0.5889,-12.20,-4.08,-2.38,0.9832,13.08,0
2099681,-0.2681,-0.7554,-0.6064,-12.40,-4.31,-3.27,1.0051,13.53,0
2099691,-0.2737,-0.7562,-0.6109,-10.53,-5.12,-3.53,1.0099,12.22,0
2099701,-0.2764,-0.7555,-0.6114,-8.74,-5.11,-3.78,1.0104,10.81,0
2099711,-0.2729,-0.7632,-0.6163,-6.46,-4.74,-3.72,1.0182,8.83,0
2099721,-0.2644,-0.7683,-0.6184,-4.43,-5.23,-3.11,1.0211,7.53,0
2099731,-0.2695,-0.7666,-0.6117,-2.46,-5.78,-2.56,1.0171,6.79,0
2099741,-0.2690,-0.7654,-0.6085,-0.86,-5.50,-1.86,1.0141,5.87,0
2099751,-0.2711,-0.7676,-0.6054,2.14,-4.82,-1.09,1.0145,5.39,0
2099761,-0.2690,-0.7572,-0.6006,5.12,-4.04,-0.42,1.0032,6.54,0
2099771,-0.2643,-0.7527,-0.5964,6.23,-4.17,-1.50,0.9960,7.64,0
2099781,-0.2637,-0.7525,-0.5927,5.47,-4.48,-2.89,0.9935,7.64,0
2099791,-0.2645,-0.7564,-0.5913,4.38,-4.62,-4.10,0.9959,7.58,0
2099801,-0.2600,-0.7597,-0.5865,4.89,-4.63,-4.56,0.9943,8.13,0
2099811,-0.2606,-0.7586,-0.5850,6.45,-4.49,-5.00,0.9928,9.31,0
2099821,-0.2588,-0.7586,-0.5784,6.66,-4.24,-4.91,0.9885,9.29,0
2099831,-0.2566,-0.7647,-0.5753,6.28,-3.33,-4.45,0.9908,8.39,0
2099841,-0.2587,-0.7644,-0.5762,6.26,-2.14,-3.75,0.9916,7.60,0
2099851,-0.2612,-0.7658,-0.5789,5.99,-1.38,-3.09,0.9949,6.88,0
2099861,-0.2581,-0.7655,-0.5786,5.49,-0.75,-2.62,0.9937,6.12,0
2099871,-0.2543,-0.7671,-0.5817,4.80,0.01,-2.46,0.9957,5.39,0
2099881,-0.2524,-0.7654,-0.5834,4.74,0.65,-2.69,0.9950,5.49,0
2099891,-0.2508,-0.7635,-0.5844,5.07,1.19,-3.30,0.9937,6.16,0
2099901,-0.2537,-0.7707,-0.5871,4.53,1.72,-3.72,1.0015,6.11,0
2099911,-0.2525,-0.7681,-0.5861,4.83,2.23,-3.95,0.9986,6.62,0
2099921,-0.2538,-0.7689,-0.5837,5.09,2.72,-4.31,0.9981,7.21,0
2099931,-0.2510,-0.7758,-0.5792,5.41,3.13,-4.65,1.0002,7.79,0
2099941,-0.2532,-0.7779,-0.5776,4.80,3.74,-4.38,1.0014,7.49,0
2099951,-0.2553,-0.7725,-0.5849,4.40,4.67,-3.50,1.0020,7.31,0
2099961,-0.2577,-0.7713,-0.5780,1.32,5.49,-3.79,0.9977,6.80,0
2099971,-0.2529,-0.7732,-0.5824,-0.82,6.06,-3.90,1.0005,7.25,0
2099981,-0.2524,-0.7744,-0.5863,-1.94,6.07,-4.03,1.0036,7.54,0
2099991,-0.2502,-0.7753,-0.5866,-2.03,5.50,-4.25,1.0039,7.25,0
2100001,-0.2466,-0.7746,-0.5855,-2.23,5.04,-4.03,1.0018,6.83,0
2100011,-0.2470,-0.7780,-0.5929,-3.31,4.59,-3.40,1.0088,6.60,0
2100021,-0.2466,-0.7836,-0.5978,-5.00,3.75,-2.16,1.0159,6.61,0
2100031,-0.2514,-0.7784,-0.6009,-5.56,2.79,-0.90,1.0150,6.28,0
2100041,-0.2533,-0.7750,-0.5970,-5.31,1.97,-0.09,1.0106,5.67,0
2100051,-0.2553,-0.7745,-0.5969,-5.52,1.57,0.43,1.0106,5.76,0
2100061,-0.2576,-0.7702,-0.5933,-4.88,1.32,0.91,1.0058,5.14,0
2100071,-0.2571,-0.7668,-0.5929,-3.99,1.23,1.16,1.0028,4.33,0
2100081,-0.2548,-0.7739,-0.5993,-2.98,1.42,1.37,1.0115,3.57,0
2100091,-0.2569,-0.7713,-0.6041,-2.33,1.01,1.70,1.0128,3.05,0
2100101,-0.2615,-0.7694,-0.6014,-2.00,0.39,1.62,1.0110,2.60,0
2100111,-0.2590,-0.7732,-0.6013,-0.74,0.42,1.34,1.0131,1.59,0
2100121,-0.2525,-0.7758,-0.6008,0.22,0.68,1.18,1.0132,1.38,0
