time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
5550761,-0.0570,-0.7128,0.6971,6.69,-40.53,66.62,0.9986,78.27,0
5550771,-0.0508,-0.6957,0.7066,8.52,-38.79,63.08,0.9929,74.54,0
5550781,-0.0552,-0.6718,0.7079,12.73,-39.79,57.23,0.9775,70.85,0
5550791,-0.0516,-0.6790,0.6984,14.85,-39.76,51.35,0.9754,66.62,0
5550801,-0.0620,-0.6808,0.6886,21.01,-40.45,44.66,0.9703,63.81,0
5550811,-0.0633,-0.6162,0.7227,24.85,-42.95,39.31,0.9518,63.31,0
5550821,0.0683,-0.5789,0.8276,27.20,-46.39,31.82,1.0123,62.48,0
5550831,0.0310,-0.5594,0.8165,24.27,-43.98,22.73,0.9902,55.14,0
5550841,-0.0215,-0.5237,0.7516,18.17,-44.13,17.18,0.9163,50.72,0
5550851,0.0252,-0.5901,0.7572,14.60,-42.88,15.20,0.9603,47.78,0
5550861,0.0501,-0.6575,0.8166,5.59,-42.13,21.09,1.0496,47.44,0
5550871,0.0693,-0.5764,0.8386,-12.55,-44.61,27.79,1.0200,54.03,0
5550881,0.0603,-0.5328,0.8341,-11.83,-36.44,19.02,0.9915,42.78,0
5550891,0.0890,-0.5720,0.8559,-6.74,-27.34,9.36,1.0333,29.68,0
5550901,0.0705,-0.6149,0.8322,5.51,-20.49,-1.14,1.0371,21.25,0
5550911,0.0295,-0.7305,0.8093,11.72,-16.23,-0.68,1.0906,20.03,0
5550921,0.0110,-0.8504,0.8322,15.41,-8.93,15.20,1.1899,23.41,0
5550931,-0.0669,-0.8005,0.7747,14.06,-2.35,33.77,1.1160,36.65,0
5550941,-0.1301,-0.7005,0.7055,7.31,-1.70,45.37,1.0027,45.98,0
5550951,-0.1964,-0.6640,0.6455,-2.67,-11.03,45.93,0.9467,47.31,0
5550961,-0.2501,-0.6577,0.6245,-4.99,-22.35,39.14,0.9408,45.34,0
5550971,-0.2545,-0.6806,0.6181,4.50,-26.16,31.92,0.9539,41.52,0
5550981,-0.2227,-0.7238,0.6902,10.54,-26.07,27.85,1.0246,39.58,0
5550991,-0.1890,-0.7406,0.7318,6.41,-26.73,29.66,1.0581,40.44,0
5551001,-0.1821,-0.7085,0.7389,-0.32,-27.32,32.66,1.0397,42.58,0
5551011,-0.1787,-0.6154,0.7408,-4.44,-27.86,32.18,0.9795,42.80,0
5551021,-0.1566,-0.5878,0.7588,3.40,-27.12,20.28,0.9726,34.03,0
5551031,-0.1185,-0.5977,0.7943,16.42,-20.03,11.78,1.0010,28.45,0
5551041,-0.0888,-0.6261,0.7954,24.50,-13.51,5.29,1.0161,28.47,0
5551051,-0.1192,-0.6461,0.7056,17.24,-15.55,4.43,0.9641,23.63,0
5551061,-0.1383,-0.6585,0.6554,12.22,-22.95,3.65,0.9393,26.25,0
5551071,-0.1426,-0.7285,0.6494,10.49,-31.00,3.76,0.9863,32.94,0
5551081,-0.1193,-0.7979,0.6989,20.60,-32.45,7.53,1.0674,39.17,0
5551091,-0.0115,-0.7527,0.7986,25.94,-28.90,18.31,1.0975,42.93,0
5551101,0.0224,-0.6886,0.8500,24.31,-22.26,20.88,1.0942,39.02,0
5551111,-0.0291,-0.6068,0.7968,13.72,-23.86,16.03,1.0020,31.85,0
5551121,-0.0301,-0.5914,0.8026,11.39,-21.76,8.17,0.9974,25.89,0
5551131,-0.0149,-0.6285,0.8142,18.89,-15.13,0.96,1.0286,24.22,0
5551141,-0.0162,-0.6473,0.7934,21.69,-13.81,-1.81,1.0241,25.78,0
5551151,-0.0265,-0.6614,0.7760,21.60,-15.43,-1.73,1.0199,26.60,0
5551161,-0.0314,-0.6771,0.7729,22.91,-16.23,-0.26,1.0280,28.08,0
5551171,-0.0356,-0.6814,0.7825,27.55,-15.58,1.55,1.0382,31.68,0
5551181,-0.0337,-0.6631,0.7899,32.25,-15.55,3.28,1.0319,35.95,0
5551191,-0.0350,-0.6473,0.8017,36.10,-15.43,5.08,1.0310,39.59,0
5551201,-0.0516,-0.6855,0.7961,33.29,-16.41,7.01,1.0518,37.77,0
5551211,-0.0275,-0.6703,0.8099,29.58,-16.82,16.49,1.0517,37.81,0
5551221,-0.0532,-0.6544,0.7948,23.00,-13.48,17.91,1.0309,32.12,0
5551231,-0.0712,-0.6268,0.7524,9.82,-20.17,21.06,0.9819,30.77,0
5551241,-0.0721,-0.7592,0.7953,-0.09,-25.33,25.10,1.1018,35.66,0
5551251,-0.0121,-0.7974,0.7775,-18.03,-13.06,62.80,1.1138,66.63,0
5551261,-0.1114,-0.6108,0.6642,-25.67,-41.85,54.83,0.9092,73.60,0
5551271,-0.2100,-0.9005,0.7008,-29.15,-62.13,54.39,1.1603,87.56,0
5551281,-0.1071,-0.8605,0.6460,-45.45,-61.50,93.45,1.0813,120.75,0
5551291,-0.0564,-0.6895,0.7006,-62.36,-75.60,108.63,0.9846,146.30,0
5551301,-0.0125,-0.5353,0.8511,-51.27,-80.99,92.84,1.0055,133.44,0
5551311,-0.0423,-0.6310,0.8797,13.53,-48.92,42.21,1.0835,66.01,0
5551321,-0.0206,-0.5570,0.8106,30.34,-27.96,63.40,0.9837,75.64,0
5551331,-0.0128,-0.5539,0.8393,3.81,-40.85,68.22,1.0056,79.60,0
5551341,-0.0386,-0.5887,0.8083,-0.83,-39.80,70.48,1.0007,80.94,0
5551351,-0.0359,-0.6192,0.7899,1.43,-31.95,75.44,1.0044,81.94,0
5551361,-0.0512,-0.6391,0.7949,-3.09,-31.82,81.82,1.0212,87.85,0
5551371,-0.0960,-0.6278,0.8097,-5.64,-36.49,89.28,1.0290,96.61,0
5551381,-0.0906,-0.5955,0.7786,-7.04,-31.70,91.68,0.9844,97.26,0
5551391,-0.1067,-0.5858,0.7625,-12.82,-28.52,87.19,0.9675,92.63,0
5551401,-0.1247,-0.5247,0.8013,-23.17,-34.44,83.57,0.9659,93.31,0
5551411,-0.1489,-0.5154,0.8067,-6.88,-25.03,56.99,0.9688,62.62,0
5551421,-0.1420,-0.5257,0.7885,4.13,-22.43,41.94,0.9583,47.74,0
5551431,-0.1492,-0.5649,0.7561,12.81,-23.57,28.95,0.9555,39.47,0
