time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
4671,-0.0646,-1.0053,0.1185,34.18,-3.33,-0.50,1.0143,34.34,1
4681,-0.0777,-1.0069,0.1206,30.14,-1.92,-1.86,1.0171,30.25,1
4691,-0.0904,-1.0024,0.1207,26.13,-0.89,-2.52,1.0137,26.26,1
4701,-0.0931,-0.9895,0.1271,22.41,-0.19,-2.01,1.0020,22.50,1
4711,-0.0946,-0.9817,0.1322,18.74,1.05,-1.72,0.9951,18.85,1
4721,-0.0960,-0.9810,0.1357,14.34,2.41,-1.70,0.9950,14.64,1
4731,-0.0996,-0.9778,0.1424,12.29,3.26,-1.90,0.9931,12.85,1
4741,-0.0964,-0.9778,0.1451,13.87,4.04,-2.23,0.9932,14.62,1
4751,-0.0821,-0.9852,0.1544,14.83,4.48,-2.21,1.0006,15.65,1
4761,-0.0761,-0.9959,0.1589,13.70,4.65,-1.65,1.0113,14.56,1
4771,-0.0706,-0.9962,0.1591,12.77,4.59,-1.02,1.0113,13.60,1
4781,-0.0663,-1.0000,0.1604,11.15,4.23,-0.65,1.0149,11.94,1
4791,-0.0625,-1.0031,0.1599,9.59,3.90,-0.67,1.0177,10.37,1
4801,-0.0623,-1.0038,0.1631,8.23,3.41,-1.23,1.0189,8.99,1
4811,-0.0642,-0.9971,0.1637,7.67,3.17,-1.68,1.0125,8.47,1
4821,-0.0652,-0.9860,0.1674,6.87,2.69,-1.65,1.0023,7.56,1
4831,-0.0666,-0.9863,0.1666,5.75,2.24,-1.36,1.0025,6.32,1
4841,-0.0679,-0.9930,0.1672,3.89,2.24,-1.68,1.0093,4.79,1
4851,-0.0737,-0.9956,0.1639,3.52,2.65,-1.87,1.0117,4.79,1
4861,-0.0772,-0.9957,0.1629,3.54,2.46,-1.63,1.0119,4.61,1
4871,-0.0760,-0.9984,0.1648,3.75,1.86,-1.65,1.0148,4.50,1
4881,-0.0752,-0.9988,0.1685,3.82,1.58,-1.58,1.0157,4.43,1
4891,-0.0719,-1.0023,0.1716,2.41,1.15,-0.62,1.0194,2.74,1
4901,-0.0727,-1.0014,0.1707,0.55,0.90,0.48,1.0184,1.16,1
4911,-0.0741,-0.9998,0.1713,-1.57,0.63,1.08,1.0170,2.00,1
4921,-0.0682,-1.0013,0.1713,-2.92,0.41,1.24,1.0181,3.20,1
4931,-0.0675,-1.0037,0.1714,-3.44,0.17,0.92,1.0204,3.56,1
4941,-0.0701,-0.9990,0.1690,-3.23,0.04,0.11,1.0156,3.23,1
4951,-0.0743,-0.9995,0.1656,-1.85,0.11,-0.66,1.0159,1.96,1
4961,-0.0751,-1.0016,0.1603,-0.97,0.21,-1.07,1.0171,1.46,1
4971,-0.0751,-0.9987,0.1596,-0.26,0.21,-1.03,1.0141,1.09,1
