time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
366091,0.0016,-0.9240,0.4447,-7.58,-0.31,0.15,1.0254,7.59,0
366101,-0.0039,-0.9154,0.4402,-9.46,-0.05,0.46,1.0158,9.47,0
366111,-0.0018,-0.9148,0.4383,-10.21,0.17,0.41,1.0144,10.22,0
366121,-0.0026,-0.9114,0.4373,-11.83,0.42,0.45,1.0109,11.85,0
366131,-0.0119,-0.9058,0.4301,-13.06,0.93,0.28,1.0028,13.10,0
366141,-0.0170,-0.9126,0.4241,-13.27,1.58,-0.05,1.0064,13.37,0
366151,-0.0179,-0.9263,0.4234,-13.60,2.42,0.00,1.0187,13.81,0
366161,-0.0218,-0.9290,0.4252,-13.11,3.39,0.46,1.0219,13.55,0
366171,-0.0246,-0.9246,0.4206,-10.29,4.76,0.53,1.0161,11.35,0
366181,-0.0254,-0.9210,0.4161,-6.65,5.82,-0.32,1.0109,8.84,0
366191,-0.0273,-0.9123,0.4187,-2.85,6.37,-1.75,1.0042,7.20,0
366201,-0.0250,-0.9119,0.4170,-0.11,6.96,-2.98,1.0031,7.57,0
366211,-0.0191,-0.9218,0.4186,-0.28,7.29,-3.47,1.0126,8.08,0
366221,-0.0173,-0.9282,0.4161,-1.68,7.56,-3.10,1.0173,8.34,0
366231,-0.0231,-0.9286,0.4101,-3.39,7.37,-2.60,1.0154,8.51,0
366241,-0.0210,-0.9308,0.4098,-4.26,7.01,-2.68,1.0173,8.63,0
366251,-0.0143,-0.9395,0.4108,-5.97,6.47,-2.47,1.0255,9.14,0
366261,-0.0139,-0.9421,0.4127,-7.42,5.80,-1.80,1.0286,9.59,0
366271,-0.0141,-0.9424,0.4101,-6.82,5.42,-1.30,1.0279,8.80,0
366281,-0.0138,-0.9311,0.4126,-6.79,5.05,-0.67,1.0185,8.49,0
366291,-0.0133,-0.9246,0.4094,-7.48,4.55,-0.38,1.0113,8.76,0
366301,-0.0175,-0.9240,0.4095,-6.97,4.36,-0.80,1.0109,8.26,0
366311,-0.0147,-0.9215,0.4072,-5.27,4.43,-1.28,1.0075,7.00,0
366321,-0.0166,-0.9220,0.4073,-3.59,4.36,-2.23,1.0081,6.07,0
366331,-0.0146,-0.9237,0.4068,-1.64,4.38,-2.91,1.0094,5.51,0
366341,-0.0193,-0.9222,0.4018,-1.09,4.51,-3.23,1.0061,5.65,0
366351,-0.0215,-0.9260,0.3911,-0.79,4.29,-4.08,1.0054,5.97,0
366361,-0.0215,-0.9341,0.3879,-1.09,3.46,-4.72,1.0116,5.95,0
366371,-0.0213,-0.9413,0.3915,-1.40,2.54,-4.63,1.0197,5.46,0
366381,-0.0223,-0.9436,0.3933,-2.05,1.91,-3.82,1.0225,4.73,0
366391,-0.0279,-0.9429,0.3910,-2.55,1.55,-3.14,1.0212,4.33,0
366401,-0.0270,-0.9391,0.3901,-3.67,1.54,-2.70,1.0172,4.81,0
366411,-0.0271,-0.9399,0.3867,-3.41,1.26,-2.78,1.0167,4.58,0
366421,-0.0249,-0.9382,0.3889,-1.30,0.75,-3.31,1.0159,3.63,0
366431,-0.0237,-0.9331,0.3858,0.95,0.36,-3.97,1.0100,4.10,0
366441,-0.0256,-0.9335,0.3877,2.41,-0.18,-4.60,1.0111,5.20,0
366451,-0.0251,-0.9282,0.3926,3.96,-0.52,-5.18,1.0081,6.54,0
366461,-0.0151,-0.9285,0.3987,4.71,-0.59,-5.57,1.0106,7.31,0
366471,-0.0060,-0.9360,0.4087,4.14,-0.46,-5.47,1.0213,6.87,0
366481,-0.0082,-0.9432,0.4061,2.91,-0.12,-4.67,1.0269,5.51,0
366491,-0.0014,-0.9469,0.4093,0.29,0.46,-3.14,1.0316,3.19,0
366501,0.0032,-0.9497,0.4083,-0.70,0.65,-2.77,1.0337,2.93,0
366511,0.0012,-0.9452,0.4049,-1.42,0.50,-2.65,1.0283,3.05,0
366521,-0.0021,-0.9424,0.4032,-1.07,0.11,-2.86,1.0250,3.06,0
366531,-0.0056,-0.9356,0.4058,-0.85,-0.18,-3.05,1.0198,3.17,0
366541,-0.0052,-0.9312,0.4040,-0.93,-0.11,-3.33,1.0150,3.45,0
366551,-0.0037,-0.9290,0.4038,-1.05,-0.34,-3.43,1.0130,3.60,0
366561,0.0003,-0.9240,0.4025,-1.23,-0.63,-3.62,1.0078,3.88,0
366571,-0.0003,-0.9237,0.4009,-1.27,-0.74,-4.14,1.0069,4.39,0
366581,-0.0068,-0.9222,0.3975,-0.81,-0.60,-4.86,1.0042,4.96,0
366591,-0.0090,-0.9258,0.3959,-0.42,-0.46,-5.56,1.0069,5.59,0
366601,-0.0079,-0.9293,0.3956,0.64,-0.50,-5.89,1.0100,5.94,0
366611,-0.0034,-0.9337,0.3978,0.33,-0.74,-6.01,1.0149,6.07,0
366621,-0.0029,-0.9372,0.4001,-0.88,-0.80,-5.89,1.0191,6.01,0
366631,0.0007,-0.9401,0.4015,-1.95,-0.81,-5.64,1.0222,6.02,0
366641,-0.0001,-0.9435,0.4007,-2.25,-0.73,-5.25,1.0250,5.76,0
366651,0.0024,-0.9476,0.4025,-2.91,-0.57,-4.67,1.0295,5.54,0
366661,0.0068,-0.9465,0.4071,-2.60,-0.36,-4.04,1.0304,4.82,0
366671,0.0074,-0.9424,0.4010,-2.68,0.06,-3.59,1.0242,4.48,0
366681,0.0102,-0.9433,0.4019,-2.79,-0.04,-3.20,1.0254,4.25,0
366691,0.0124,-0.9418,0.4031,-3.37,-0.23,-2.98,1.0245,4.51,0
366701,0.0123,-0.9405,0.4002,-3.33,-0.49,-2.83,1.0222,4.40,0
366711,0.0121,-0.9415,0.3948,-2.94,-1.02,-2.68,1.0209,4.10,0
366721,0.0105,-0.9390,0.3957,-2.93,-1.71,-2.47,1.0190,4.19,0
366731,0.0104,-0.9387,0.3961,-3.51,-1.88,-2.29,1.0189,4.59,0
366741,0.0077,-0.9410,0.3958,-3.54,-1.70,-2.13,1.0209,4.46,0
366751,0.0100,-0.9414,0.3953,-3.09,-1.37,-2.21,1.0211,4.03,0
366761,0.0065,-0.9416,0.3901,-1.65,-0.91,-2.51,1.0193,3.14,0
366771,0.0092,-0.9468,0.3923,-1.03,-0.58,-2.53,1.0249,2.79,0
366781,0.0123,-0.9495,0.3953,-1.30,-0.25,-1.98,1.0286,2.38,0
366791,0.0115,-0.9469,0.3884,-1.01,0.02,-1.20,1.0235,1.57,0
