time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
1013571,0.1279,-0.9710,0.3003,7.10,-2.17,-4.04,1.0244,8.45,0
1013581,0.1247,-0.9674,0.3010,6.66,-0.95,-4.26,1.0208,7.96,0
1013591,0.1187,-0.9702,0.3011,8.16,-0.04,-4.11,1.0227,9.14,0
1013601,0.1206,-0.9679,0.3045,9.42,0.19,-3.51,1.0218,10.06,0
1013611,0.1218,-0.9700,0.3037,9.69,0.20,-3.09,1.0237,10.17,0
1013621,0.1240,-0.9595,0.3012,11.64,-0.60,-3.30,1.0133,12.11,0
1013631,0.1241,-0.9607,0.3057,9.71,-0.82,-3.57,1.0158,10.38,0
1013641,0.1226,-0.9609,0.3070,8.11,-0.32,-3.75,1.0162,8.94,0
1013651,0.1213,-0.9534,0.3068,7.74,0.44,-3.98,1.0089,8.72,0
1013661,0.1212,-0.9466,0.3130,7.40,0.67,-4.21,1.0043,8.54,0
1013671,0.1331,-0.9415,0.3212,7.05,0.71,-4.01,1.0037,8.14,0
1013681,0.1316,-0.9446,0.3203,4.10,1.22,-3.37,1.0060,5.45,0
1013691,0.1305,-0.9523,0.3178,1.74,1.10,-2.63,1.0123,3.34,0
1013701,0.1214,-0.9654,0.3111,1.45,0.82,-1.99,1.0216,2.59,0
1013711,0.1167,-0.9614,0.3043,3.28,0.54,-1.96,1.0151,3.86,0
1013721,0.1223,-0.9643,0.3077,4.18,-0.06,-2.69,1.0195,4.97,0
1013731,0.1278,-0.9515,0.3125,6.74,-0.73,-3.21,1.0096,7.50,0
1013741,0.1284,-0.9548,0.3156,4.38,-0.24,-3.48,1.0137,5.60,0
1013751,0.1243,-0.9517,0.3142,2.05,-0.04,-3.11,1.0099,3.72,0
1013761,0.1179,-0.9582,0.3114,1.07,0.73,-2.50,1.0144,2.82,0
1013771,0.1254,-0.9565,0.3132,4.14,2.08,-1.09,1.0143,4.76,0
1013781,0.1251,-0.9603,0.3146,4.74,2.03,-1.40,1.0182,5.35,1
1013791,0.1346,-0.9581,0.3213,5.39,2.12,-1.93,1.0195,6.11,1
1013801,0.1430,-0.9546,0.3206,5.74,1.91,-2.70,1.0171,6.62,1
1013811,0.1374,-0.9540,0.3240,2.97,1.52,-3.07,1.0168,4.53,1
1013821,0.1286,-0.9527,0.3179,1.12,0.74,-3.42,1.0126,3.68,1
1013831,0.1284,-0.9580,0.3181,0.59,0.18,-3.57,1.0176,3.62,1
1013841,0.1318,-0.9646,0.3217,0.43,0.04,-3.02,1.0253,3.05,1
1013851,0.1394,-0.9644,0.3276,1.21,0.23,-1.14,1.0281,1.67,1
1013861,0.1410,-0.9599,0.3321,-0.10,0.61,1.46,1.0254,1.59,1
1013871,0.1331,-0.9687,0.3288,-1.63,1.02,3.01,1.0316,3.57,1
1013881,0.1257,-0.9640,0.3218,-0.74,1.48,3.45,1.0240,3.82,1
1013891,0.1184,-0.9680,0.3170,0.53,2.25,2.58,1.0254,3.46,1
1013901,0.1329,-0.9666,0.3203,3.68,2.44,1.50,1.0269,4.67,1
1013911,0.1315,-0.9580,0.3215,4.67,2.30,-0.03,1.0190,5.21,1
1013921,0.1312,-0.9543,0.3195,3.56,2.25,-2.00,1.0149,4.66,1
1013931,0.1275,-0.9491,0.3208,2.83,2.10,-3.68,1.0100,5.09,1
1013941,0.1300,-0.9508,0.3247,2.52,2.18,-4.17,1.0131,5.34,1
1013951,0.1288,-0.9482,0.3133,2.21,2.47,-3.61,1.0069,4.90,1
1013961,0.1290,-0.9414,0.3136,2.68,2.82,-2.63,1.0006,4.69,1
1013971,0.1260,-0.9401,0.3162,1.15,2.67,-2.68,0.9999,3.95,1
1013981,0.1261,-0.9399,0.3189,1.07,2.33,-2.44,1.0005,3.54,1
1013991,0.1262,-0.9458,0.3171,2.55,2.32,-2.09,1.0055,4.03,1
1014001,0.1252,-0.9393,0.3105,5.49,1.78,-2.13,0.9972,6.15,1
1014011,0.1293,-0.9444,0.3125,5.08,0.15,-3.13,1.0031,5.97,1
1014021,0.1360,-0.9527,0.3200,5.50,-0.75,-4.23,1.0141,6.97,1
1014031,0.1401,-0.9527,0.3222,7.05,-0.95,-4.57,1.0154,8.46,1
1014041,0.1423,-0.9459,0.3286,7.54,-1.58,-5.15,1.0114,9.27,1
1014051,0.1478,-0.9482,0.3322,6.31,-2.56,-6.13,1.0155,9.16,1
1014061,0.1611,-0.9727,0.3326,5.15,-3.25,-5.92,1.0406,8.49,1
1014071,0.1603,-0.9795,0.3378,9.31,-3.12,-3.24,1.0484,10.34,1
1014081,0.1542,-0.9893,0.3254,11.12,-2.63,-0.73,1.0528,11.45,1
1014091,0.1496,-0.9874,0.3325,16.10,-2.07,0.43,1.0525,16.24,1
1014101,0.1345,-0.9629,0.3349,21.03,-1.80,0.32,1.0283,21.11,1
1014111,0.1354,-0.9703,0.3377,16.75,-1.61,-1.58,1.0363,16.90,1
1014121,0.1043,-0.9349,0.3468,14.07,-1.93,-2.83,1.0026,14.48,1
1014131,-0.0343,-0.9403,0.3018,-2.50,2.36,-8.45,0.9882,9.13,1
1014141,0.1890,-0.9807,0.3574,0.48,6.61,-9.86,1.0607,11.88,1
