time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
445,0.3014,313.27,-13.91,1.0190,40.93,0
1170151,-0.2271,-0.9502,0.3201,36.78,14.16,-14.91,1.0281,42.13,0
1170161,-0.2351,-0.9754,0.3103,43.06,17.40,-16.10,1.0502,49.15,0
1170171,-0.2526,-0.9749,0.2961,48.76,19.63,-15.39,1.0497,54.76,0
1170181,-0.2389,-0.8980,0.3300,52.52,20.06,-15.93,0.9861,58.43,0
1170191,-0.2407,-0.8658,0.3305,56.12,21.67,-17.03,0.9575,62.52,0
1170201,-0.2437,-0.9089,0.3211,56.54,22.20,-17.87,0.9943,63.32,0
1170211,-0.2498,-0.9437,0.3120,55.27,20.18,-16.14,1.0249,61.01,0
1170221,-0.2617,-0.9563,0.3014,52.34,17.16,-13.83,1.0362,56.79,0
1170231,-0.2712,-0.9332,0.2809,50.16,14.60,-12.19,1.0116,53.64,0
1170241,-0.2561,-0.9283,0.3017,45.94,10.58,-12.97,1.0091,48.89,0
1170251,-0.2275,-0.9882,0.3517,40.59,6.81,-11.29,1.0733,42.68,0
1170261,-0.1979,-1.0028,0.3689,26.84,4.87,-4.53,1.0867,27.65,0
1170271,-0.1923,-1.0052,0.3960,22.05,3.53,1.37,1.0974,22.37,0
1170281,-0.1879,-0.9708,0.4101,19.01,4.38,7.41,1.0705,20.86,0
1170291,-0.2022,-0.9218,0.4016,13.71,3.60,11.40,1.0256,18.19,0
1170301,-0.2332,-0.8907,0.3749,8.93,0.38,12.09,0.9941,15.03,0
1170311,-0.2657,-0.8822,0.3406,3.53,-3.61,10.90,0.9823,12.01,0
1170321,-0.2681,-0.9110,0.3344,4.93,-8.09,10.14,1.0068,13.88,0
1170331,-0.2304,-0.8909,0.3739,8.93,-11.79,11.38,0.9933,18.66,0
1170341,-0.2234,-0.8810,0.3906,11.10,-8.89,8.55,0.9892,16.60,0
1170351,-0.2216,-0.8999,0.4005,30.57,-2.00,1.67,1.0096,30.68,0
1170361,-0.1801,-0.8872,0.4333,48.45,-0.30,-3.37,1.0037,48.57,0
1170371,-0.2576,-0.9276,0.3989,56.22,-2.40,-4.80,1.0420,56.47,0
1170381,-0.2786,-0.9732,0.3611,50.87,3.00,0.24,1.0748,50.96,0
1170391,-0.2912,-0.9410,0.3450,35.25,-2.56,3.55,1.0437,35.52,1
1170401,-0.2925,-0.8987,0.3439,19.96,-8.09,2.47,1.0057,21.68,1
1170411,-0.2701,-0.9328,0.3807,16.91,-11.57,-2.00,1.0431,20.58,1
1170421,-0.2346,-0.8840,0.4009,27.30,-15.52,-1.33,0.9986,31.43,1
1170431,-0.2247,-0.8441,0.4338,21.03,-25.38,0.79,0.9753,32.97,1
1170441,-0.2233,-0.8357,0.4324,4.33,-29.93,3.69,0.9671,30.47,1
1170451,-0.2412,-0.8668,0.4103,-0.29,-30.62,2.53,0.9888,30.72,1
1170461,-0.2391,-0.9291,0.4058,3.52,-29.59,0.50,1.0416,29.81,1
1170471,-0.2221,-0.9439,0.4308,4.64,-31.81,4.29,1.0611,32.43,1
1170481,-0.2180,-0.9119,0.4662,-10.11,-33.78,12.15,1.0471,37.30,1
1170491,-0.2007,-0.9169,0.4941,-24.24,-29.57,16.65,1.0608,41.70,1
1170501,-0.1707,-0.8594,0.5267,-32.38,-22.66,16.20,1.0223,42.72,1
1170511,-0.2046,-0.8207,0.5250,-24.09,-18.02,9.76,0.9955,31.62,1
1170521,-0.2407,-0.7661,0.4451,-14.52,-13.70,6.62,0.9181,21.03,1
1170531,-0.2404,-0.7648,0.4192,-23.98,-14.14,4.20,0.9047,28.15,1
1170541,-0.2521,-0.8313,0.4155,-21.41,-19.03,-0.84,0.9630,28.66,1
1170551,-0.2583,-0.9060,0.4092,-9.04,-20.06,-3.15,1.0271,22.22,1
1170561,-0.2402,-0.9419,0.4312,-2.63,-17.09,-2.60,1.0634,17.48,1
1170571,-0.1807,-0.9523,0.4776,-5.19,-15.72,-0.78,1.0806,16.58,1
1170581,-0.1975,-0.9266,0.4701,-9.58,-12.70,1.74,1.0577,16.00,1
1170591,-0.2194,-0.9026,0.4393,-4.78,-9.17,1.68,1.0275,10.48,1
1170601,-0.2375,-0.9117,0.4052,-1.11,-8.27,-0.07,1.0256,8.34,1
1170611,-0.2348,-0.8937,0.3944,-0.41,-8.37,-2.18,1.0047,8.65,1
1170621,-0.2196,-0.8579,0.4097,-4.84,-7.64,-6.05,0.9757,10.88,1
1170631,-0.1936,-0.8444,0.4419,-19.90,-7.24,-8.69,0.9725,22.89,1
1170641,-0.1669,-0.8426,0.4639,-22.34,-7.81,-10.33,0.9763,25.82,1
1170651,-0.1373,-0.8877,0.4767,-23.12,-8.14,-8.44,1.0169,25.92,1
1170661,-0.1313,-0.9269,0.4667,-32.87,-8.45,-1.34,1.0461,33.97,1
1170671,-0.1548,-0.9294,0.4394,-39.69,-9.21,5.02,1.0396,41.05,1
1170681,-0.1988,-0.9325,0.3589,-41.51,-10.19,6.20,1.0188,43.19,1
1170691,-0.2177,-0.9388,0.3284,-51.37,-17.03,4.53,1.0181,54.31,1
1170701,-0.1729,-0.9766,0.3928,-71.75,-24.93,2.74,1.0667,76.01,1
1170711,-0.1473,-0.9729,0.4431,-86.21,-25.17,4.88,1.0792,89.94,1
1170721,-0.1592,-0.9214,0.4527,-82.14,-18.74,8.12,1.0389,84.64,1
1170731,-0.1953,-0.8494,0.4250,-37.43,-12.34,2.14,0.9697,39.47,1
1170741,-0.1973,-0.9624,0.3945,2.93,-3.28,-6.84,1.0586,8.14,1
1170751,-0.2092,-0.9565,0.2969,18.42,0.94,-4.80,1.0231,19.06,1
1170761,-0.2606,-0.8786,0.2854,3.03,2.84,-0.25,0.9598,4.16,1
1170771,-0.2421,-0.8921,0.2890,-13.94,-2.59,3.01,0.9685,14.49,1
1170781,-0.2157,-0.9433,0.3412,-17.71,-8.88,3.58,1.0260,20.13,1
1170791,-0.2154,-0.9614,0.3879,-6.30,-9.89,3.82,1.0588,12.33,1
1170801,-0.2290,-0.9118,0.4156,18.75,0.30,1.87,1.0278,18.85,1
1170811,-0.2235,-0.8766,0.4085,41.83,21.46,-3.18,0.9926,47.12,1
1170821,-0.2084,-0.8638,0.3606,63.83,32.51,-10.05,0.9590,72.33,1
1170831,-0.1944,-0.8906,0.4229,81.10,33.17,-17.61,1.0049,89.37,1
1170841,-0.1724,-0.9349,0.4204,84.01,40.64,-18.82,1.0395,95.20,1
1170851,-0.1559,-0.9232,0.4719,93.50,45.48,-17.27,1.0485,105.40,1
1170861,-0.1710,-0.8797,0.4636,104.88,52.52,-17.77,1.0090,118.63,1
1170871,-0.1761,-0.8602,0.4270,106.02,56.52,-19.69,0.9764,121.75,1
1170881,-0.1854,-0.8690,0.3932,88.40,50.13,-19.86,0.9716,103.55,1
1170891,-0.1892,-0.8647,0.4162,65.33,36.11,-17.56,0.9781,76.68,1
1170901,-0.1949,-0.9056,0.4603,48.21,25.73,-14.82,1.0344,56.62,1
1170911,-0.2065,-0.9102,0.4566,47.22,24.22,-13.68,1.0390,54.81,1
1170921,-0.2271,-0.8993,0.4503,52.39,25.61,-15.61,1.0310,60.36,1
1170931,-0.1849,-0.8830,0.4029,54.55,23.93,-19.97,0.9881,62.82,1
1170941,-0.2160,-0.9834,0.4201,18.43,14.74,-16.05,1.0910,28.53,1
1170951,-0.2044,-0.9278,0.4572,-6.34,9.41,-4.80,1.0543,12.32,1
1170961,-0.2167,-0.9076,0.4623,-12.36,4.04,-5.27,1.0414,14.03,1
1170971,-0.1946,-0.8776,0.4747,-7.50,3.88,-5.71,1.0165,10.19,1
1170981,-0.1901,-0.8807,0.5039,-0.59,3.40,-8.16,1.0323,8.85,1
1170991,-0.1754,-0.8707,0.5052,6.27,7.24,-8.36,1.0218,12.71,1
1171001,-0.1698,-0.8475,0.4962,8.26,9.70,-7.82,0.9967,14.95,1
1171011,-0.1956,-0.8711,0.4755,6.59,10.20,-8.06,1.0115,14.58,1
1171021,-0.2018,-0.8908,0.4553,5.48,11.87,-7.28,1.0205,14.96,1
1171031,-0.2181,-0.9015,0.4267,3.70,9.14,-7.06,1.0209,12.12,1
1171041,-0.2204,-0.9305,0.4413,2.81,5.22,-6.35,1.0532,8.69,1
1171051,-0.2156,-0.9216,0.4333,2.12,3.53,-4.45,1.0409,6.06,1
1171061,-0.2206,-0.9110,0.4187,-3.01,-0.83,-3.12,1.0266,4.42,1
1171071,-0.2142,-0.8974,0.4412,-6.93,-6.13,-2.00,1.0227,9.47,1
1171081,-0.2021,-0.8811,0.4474,-12.08,-8.04,-0.61,1.0086,14.53,1
1171091,-0.2000,-0.8757,0.4452,-16.03,-9.63,-0.79,1.0025,18.72,1
1171101,-0.1928,-0.8876,0.4566,-17.52,-11.27,-1.92,1.0166,20.92,1
1171111,-0.1862,-0.8962,0.4737,-17.14,-11.67,-1.84,1.0307,20.82,1
1171121,-0.1828,-0.8589,0.4750,-15.61,-10.89,-1.49,0.9984,19.09,1
1171131,-0.1827,-0.8241,0.4726,-9.44,-9.28,-5.61,0.9675,14.37,1
1171141,-0.1702,-0.8242,0.4925,-4.44,-8.09,-11.93,0.9751,15.08,1
1171151,-0.1571,-0.8712,0.4915,-1.92,-7.05,-16.10,1.0125,17.68,1
1171161,-0.1651,-0.8775,0.4693,-0.82,-2.49,-15.20,1.0087,15.42,1
1171171,-0.1743,-0.9002,0.4399,-4.25,-3.10,-15.14,1.0170,16.03,1
1171181,-0.1772,-0.9414,0.4337,-8.56,-5.76,-15.02,1.0516,18.22,1
1171191,-0.1717,-0.9350,0.4501,-12.53,-7.46,-12.14,1.0518,18.97,1
1171201,-0.1624,-0.9063,0.4651,-15.19,-8.02,-9.21,1.0315,19.49,1
1171211,-0.1624,-0.9124,0.4652,-15.57,-7.24,-8.01,1.0369,18.94,1
1171221,-0.1616,-0.9179,0.4476,-14.08,-5.80,-7.02,1.0340,16.77,1
1171231,-0.1557,-0.9316,0.4479,-14.23,-5.25,-6.45,1.0453,16.48,1
1171241,-0.1396,-0.9282,0.4887,-12.82,-4.03,-5.66,1.0582,14.58,1
1171251,-0.1156,-0.9077,0.5178,-6.32,1.71,-5.48,1.0514,8.53,1
1171261,-0.1126,-0.9020,0.5168,1.56,8.35,-5.69,1.0456,10.22,1
1171271,-0.1241,-0.9261,0.4902,5.39,13.13,-5.19,1.0552,15.11,1
1171281,-0.1390,-0.9608,0.4710,7.32,14.95,-4.00,1.0790,17.12,1
1171291,-0.1543,-0.9769,0.4502,10.97,14.58,-3.05,1.0866,18.50,1
1171301,-0.1651,-0.9682,0.4475,16.37,13.18,-3.30,1.0793,21.27,1
1171311,-0.1619,-0.9428,0.4488,22.51,11.87,-5.10,1.0566,25.95,1
1171321,-0.1547,-0.9420,0.4501,21.34,9.21,-5.04,1.0554,23.79,1
1171331,-0.1521,-0.9572,0.4608,16.51,6.43,-2.29,1.0732,17.87,1
1171341,-0.1694,-0.9715,0.3571,12.16,4.03,1.79,1.0488,12.94,1
1171351,-0.1752,-0.9513,0.4955,-5.60,-17.54,10.15,1.0869,21.03,1
1171361,-0.1495,-0.9658,0.4930,14.58,-6.86,1.13,1.0946,16.15,1
1171371,-0.1679,-0.9788,0.4195,31.78,-2.49,-5.31,1.0781,32.32,1
1171381,-0.1776,-0.9888,0.4123,36.78,-5.89,-11.14,1.0859,38.87,1
1171391,-0.1595,-1.0179,0.4772,45.99,-6.47,-18.03,1.1355,49.82,1
1171401,-0.1268,-0.8057,0.5795,76.58,4.10,-29.19,1.0005,82.06,1
1171411,-0.1559,-0.7837,0.4655,127.37,17.92,-57.55,0.9248,140.92,1
1171421,-0.1617,-0.9710,0.4508,111.90,10.38,-52.86,1.0827,124.19,1
1171431,-0.1080,-0.8177,0.5480,69.01,-1.81,-24.46,0.9903,73.24,1
1171441,-0.1232,-0.7993,0.5326,48.06,-7.34,-11.17,0.9683,49.89,1
1171451,-0.1199,-0.8163,0.5243,24.68,-12.13,0.25,0.9776,27.50,1
1171461,-0.1354,-0.8044,0.5142,13.32,-14.46,4.66,0.9643,20.20,1
1171471,-0.1496,-0.7839,0.4979,18.74,-13.87,-0.15,0.9406,23.32,1
1171481,-0.1438,-0.7980,0.5100,28.78,-12.90,-10.05,0.9579,33.10,1
1171491,-0.1365,-0.8363,0.5236,39.80,-11.49,-19.02,0.9961,45.58,1
1171501,-0.1359,-0.8379,0.5301,48.60,-9.89,-22.24,1.0007,54.35,1
1171511,-0.1282,-0.8130,0.5458,47.01,-9.70,-18.82,0.9876,51.56,1
1171521,-0.1262,-0.7945,0.5559,35.30,-11.56,-11.88,0.9778,39.00,1
1171531,-0.1299,-0.8032,0.5606,23.28,-12.81,-6.68,0.9880,27.39,1
1171541,-0.1315,-0.8743,0.5651,15.75,-13.00,0.80,1.0493,20.44,1
1171551,-0.1473,-0.8365,0.5572,16.78,-10.40,4.36,1.0158,20.22,1
1171561,-0.1650,-0.8074,0.5383,16.69,-9.42,4.94,0.9843,19.79,1
1171571,-0.1843,-0.8019,0.5225,16.83,-10.44,3.37,0.9747,20.09,1
1171581,-0.1896,-0.7811,0.5312,17.94,-12.47,2.29,0.9635,21.97,1
1171591,-0.1755,-0.7618,0.5530,17.47,-14.19,1.51,0.9576,22.56,1
1171601,-0.1642,-0.7955,0.5623,14.74,-15.06,0.98,0.9879,21.09,1
1171611,-0.1611,-0.8150,0.5590,12.39,-15.24,2.52,1.0014,19.80,1
1171621,-0.1629,-0.8269,0.5575,12.12,-15.48,3.85,1.0105,20.03,1
1171631,-0.1542,-0.8525,0.5623,12.99,-15.96,4.18,1.0329,21.00,1
1171641,-0.1367,-0.8692,0.5859,12.05,-16.36,6.20,1.0571,21.25,1
1171651,-0.1214,-0.8382,0.5917,10.88,-15.77,9.17,1.0332,21.24,1
1171661,-0.1242,-0.8256,0.5882,8.88,-15.44,10.42,1.0213,20.63,1
1171671,-0.1246,-0.8273,0.5847,8.65,-15.32,11.20,1.0207,20.85,1
1171681,-0.1181,-0.8213,0.5824,9.50,-15.66,12.33,1.0137,22.08,1
1171691,-0.1118,-0.8021,0.5891,8.86,-16.85,13.97,1.0014,23.62,1
1171701,-0.1029,-0.7819,0.6060,7.29,-17.74,15.07,0.9945,24.39,1
1171711,-0.0941,-0.7653,0.6189,6.83,-17.25,14.80,0.9888,23.73,1
1171721,-0.0854,-0.7595,0.6297,5.71,-16.12,13.61,0.9903,21.85,1
1171731,-0.0740,-0.7565,0.6506,4.73,-14.69,12.46,1.0005,19.84,1
1171741,-0.0754,-0.7461,0.6506,4.86,-10.43,10.55,0.9928,15.61,1
1171751,-0.0737,-0.7407,0.6534,2.01,-8.93,9.42,0.9905,13.13,1
1171761,-0.0693,-0.7528,0.6588,-0.94,-7.42,8.13,1.0028,11.05,1
1171771,-0.0796,-0.7743,0.6461,-2.71,-5.81,7.63,1.0116,9.97,1
1171781,-0.0919,-0.7811,0.6325,-4.18,-5.13,7.92,1.0092,10.32,1
1171791,-0.1029,-0.7871,0.6188,-3.87,-4.64,7.53,1.0065,9.65,1
1171801,-0.1050,-0.7875,0.6142,-3.66,-4.61,6.88,1.0043,9.05,1
1171811,-0.1068,-0.7907,0.6178,-3.91,-4.95,6.02,1.0091,8.72,1
1171821,-0.1036,-0.7950,0.6208,-3.47,-4.55,5.40,1.0140,7.86,1
1171831,-0.1050,-0.7973,0.6198,-3.43,-4.16,5.65,1.0153,7.81,1
1171841,-0.1012,-0.7960,0.6249,-4.46,-4.13,6.27,1.0170,8.73,1
1171851,-0.0970,-0.7932,0.6327,-4.54,-3.35,5.94,1.0192,8.19,1
1171861,-0.0923,-0.7916,0.6316,-3.29,-1.70,4.48,1.0169,5.81,1
1171871,-0.0934,-0.8046,0.6267,-2.69,-0.46,2.80,1.0241,3.91,1
1171881,-0.0889,-0.8280,0.6291,-1.12,0.64,2.30,1.0437,2.64,1
1171891,-0.0889,-0.8269,0.6282,0.18,1.70,3.31,1.0422,3.72,1
1171901,-0.0987,-0.8197,0.6205,-0.32,2.06,4.38,1.0328,4.85,1
1171911,-0.1010,-0.7971,0.6164,-1.76,1.71,5.29,1.0126,5.83,1
1171921,-0.1054,-0.7930,0.6156,-4.35,1.01,5.24,1.0094,6.88,1
1171931,-0.1092,-0.8014,0.6073,-5.57,1.01,4.87,1.0115,7.47,1
1171941,-0.1203,-0.8031,0.5945,-4.59,2.08,4.10,1.0064,6.50,1
1171951,-0.1275,-0.8074,0.5877,-3.27,1.96,3.01,1.0068,4.86,1
1171961,-0.1279,-0.8041,0.5878,-2.16,1.41,1.77,1.0042,3.13,1
1171971,-0.1225,-0.8141,0.5984,-1.30,0.79,0.25,1.0178,1.54,1
1171981,-0.1170,-0.8074,0.6053,0.69,1.03,-0.74,1.0159,1.45,1
1171991,-0.1188,-0.8108,0.6048,1.23,1.23,-1.16,1.0185,2.09,1
1172001,-0.1180,-0.8158,0.6056,-0.09,1.04,-0.77,1.0229,1.30,1
1172011,-0.1147,-0.8041,0.6103,-0.51,1.31,-0.54,1.0160,1.51,1
1172021,-0.1158,-0.8029,0.6103,-0.88,1.43,-1.63,1.0151,2.33,1
1172031,-0.1190,-0.8203,0.6041,-0.37,1.45,-3.26,1.0257,3.58,1
1172041,-0.1203,-0.8172,0.6010,-0.13,0.64,-3.74,1.0215,3.79,1
1172051,-0.1170,-0.8327,0.6051,1.05,0.27,-4.01,1.0360,4.15,1
1172061,-0.1086,-0.8202,0.6163,1.43,0.29,-2.37,1.0317,2.78,1
1172071,-0.1043,-0.8025,0.6187,0.47,0.95,-0.74,1.0187,1.29,1
1172081,-0.1078,-0.7995,0.6139,-0.39,1.45,-0.83,1.0137,1.72,1
1172091,-0.1132,-0.7876,0.6081,1.27,1.76,-2.58,1.0015,3.37,1
1172101,-0.1086,-0.7945,0.6075,3.96,2.47,-5.11,1.0060,6.92,1
1172111,-0.1021,-0.8030,0.6142,1.74,2.23,-5.33,1.0161,6.03,1
1172121,-0.1067,-0.8081,0.6075,0.25,2.45,-4.69,1.0166,5.30,1
1172131,-0.1160,-0.8069,0.5965,0.00,2.72,-3.97,1.0101,4.82,1
1172141,-0.1185,-0.8150,0.5907,-0.95,1.89,-4.42,1.0135,4.90,1
1172151,-0.1171,-0.8206,0.5914,-0.47,1.10,-4.75,1.0182,4.90,1
1172161,-0.1192,-0.8224,0.5901,0.72,0.79,-4.63,1.0192,4.75,1
1172171,-0.1265,-0.8055,0.5859,0.06,0.25,-3.77,1.0040,3.78,1
1172181,-0.1297,-0.7986,0.5837,-2.18,-0.18,-3.79,0.9977,4.37,1
1172191,-0.1320,-0.8050,0.5803,-2.06,-0.61,-4.87,1.0011,5.33,1
1172201,-0.1268,-0.8285,0.5853,-0.56,-0.93,-5.64,1.0223,5.75,1
1172211,-0.1250,-0.8317,0.5854,-0.36,-1.15,-4.44,1.0247,4.60,1
1172221,-0.1219,-0.8235,0.5855,-1.79,-1.74,-3.28,1.0177,4.12,1
1172231,-0.1121,-0.8377,0.6019,-2.41,-1.93,-2.84,1.0376,4.19,1
1172241,-0.1093,-0.8298,0.5984,-0.91,-1.11,-1.70,1.0289,2.22,1
1172251,-0.1137,-0.8323,0.5913,-1.44,-1.53,-0.81,1.0272,2.25,1
1172261,-0.1088,-0.8244,0.5977,-2.90,-2.49,0.27,1.0241,3.83,1
1172271,-0.1024,-0.8230,0.6024,-2.30,-2.64,0.09,1.0250,3.51,1
1172281,-0.1000,-0.8253,0.5974,-2.19,-2.46,0.18,1.0237,3.30,1
1172291,-0.1032,-0.8264,0.5917,-3.73,-3.09,1.17,1.0216,4.98,1
1172301,-0.0998,-0.8244,0.5928,-5.29,-3.84,2.27,1.0203,6.92,1
1172311,-0.1026,-0.8256,0.5868,-6.11,-4.42,2.93,1.0181,8.09,1
1172321,-0.1171,-0.8302,0.5713,-6.67,-4.64,4.51,1.0145,9.29,1
1172331,-0.1222,-0.8552,0.5662,-6.37,-6.97,5.57,1.0329,10.97,1
1172341,-0.1107,-0.8488,0.6108,-4.32,-6.69,7.82,1.0516,11.17,1
1172351,-0.1123,-0.8211,0.5804,2.54,-3.16,8.02,1.0118,8.99,1
1172361,-0.1218,-0.8259,0.5659,1.03,-4.24,7.57,1.0086,8.74,1
1172371,-0.1183,-0.8281,0.5833,-2.58,-6.69,7.83,1.0198,10.62,1
1172381,-0.1134,-0.8357,0.5936,-2.51,-7.22,8.69,1.0313,11.57,1
1172391,-0.1045,-0.8355,0.5953,-0.45,-6.61,10.01,1.0312,12.00,1
1172401,-0.1006,-0.8554,0.5972,0.41,-6.16,11.94,1.0481,13.44,1
1172411,-0.1024,-0.8565,0.5849,0.02,-6.28,14.71,1.0421,15.99,1
1172421,-0.1018,-0.8569,0.5886,-1.55,-7.66,17.06,1.0446,18.77,1
1172431,-0.1040,-0.8417,0.5963,-3.51,-8.96,18.99,1.0368,21.29,1
1172441,-0.1115,-0.8297,0.5953,-2.46,-8.84,19.34,1.0272,21.40,1
1172451,-0.1178,-0.8060,0.5930,-0.34,-8.65,18.30,1.0076,20.24,1
1172461,-0.1156,-0.7889,0.6058,0.55,-8.49,16.36,1.0014,18.44,1
1172471,-0.1090,-0.7810,0.6145,3.23,-6.74,13.83,0.9997,15.72,1
