time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
536731,-0.1143,-0.9603,0.3126,0.58,0.55,-0.13,1.0164,0.81,0
536741,-0.1146,-0.9607,0.3134,0.58,0.59,-0.11,1.0170,0.83,0
536751,-0.1156,-0.9590,0.3137,0.67,0.58,-0.04,1.0156,0.88,0
536761,-0.1144,-0.9598,0.3147,0.71,0.57,-0.01,1.0165,0.91,0
536771,-0.1174,-0.9597,0.3150,0.70,0.60,0.04,1.0168,0.93,0
536781,-0.1191,-0.9600,0.3172,0.70,0.60,0.05,1.0180,0.93,0
536791,-0.1195,-0.9585,0.3176,0.67,0.58,0.01,1.0168,0.88,0
536801,-0.1199,-0.9582,0.3179,0.63,0.55,-0.04,1.0167,0.84,0
536811,-0.1193,-0.9579,0.3178,0.62,0.55,-0.03,1.0163,0.83,0
536821,-0.1190,-0.9591,0.3166,0.66,0.56,-0.05,1.0170,0.86,0
536831,-0.1178,-0.9585,0.3154,0.59,0.56,-0.12,1.0159,0.82,0
536841,-0.1173,-0.9587,0.3151,0.56,0.53,-0.17,1.0160,0.79,0
536851,-0.1171,-0.9598,0.3157,0.56,0.50,-0.19,1.0172,0.77,0
536861,-0.1184,-0.9592,0.3131,0.53,0.53,-0.18,1.0159,0.77,0
536871,-0.1139,-0.9602,0.3129,0.59,0.55,-0.15,1.0163,0.82,0
536881,-0.1160,-0.9616,0.3152,0.60,0.51,-0.12,1.0186,0.80,0
536891,-0.1162,-0.9596,0.3132,0.58,0.56,-0.11,1.0161,0.81,0
536901,-0.1145,-0.9594,0.3140,0.67,0.60,-0.07,1.0160,0.90,0
536911,-0.1174,-0.9613,0.3158,0.68,0.57,0.01,1.0187,0.89,0
536921,-0.1173,-0.9596,0.3168,0.67,0.60,0.03,1.0174,0.89,0
536931,-0.1181,-0.9593,0.3161,0.65,0.60,0.03,1.0169,0.88,0
536941,-0.1195,-0.9589,0.3178,0.67,0.59,0.01,1.0172,0.89,0
536951,-0.1198,-0.9590,0.3167,0.65,0.57,0.00,1.0170,0.86,0
536961,-0.1203,-0.9587,0.3170,0.62,0.53,-0.04,1.0169,0.82,0
536971,-0.1184,-0.9599,0.3166,0.58,0.59,-0.07,1.0176,0.83,0
536981,-0.1180,-0.9609,0.3169,0.53,0.53,-0.14,1.0187,0.76,0
536991,-0.1176,-0.9595,0.3155,0.53,0.52,-0.18,1.0169,0.76,0
537001,-0.1166,-0.9600,0.3145,0.52,0.55,-0.17,1.0169,0.77,0
537011,-0.1171,-0.9602,0.3142,0.57,0.55,-0.12,1.0170,0.80,0
537021,-0.1162,-0.9610,0.3136,0.57,0.53,-0.18,1.0175,0.80,0
537031,-0.1148,-0.9599,0.3140,0.54,0.53,-0.16,1.0165,0.78,0
537041,-0.1153,-0.9605,0.3134,0.60,0.55,-0.11,1.0169,0.82,0
537051,-0.1151,-0.9608,0.3131,0.64,0.55,-0.08,1.0170,0.85,0
537061,-0.1165,-0.9600,0.3148,0.64,0.53,-0.01,1.0170,0.83,0
537071,-0.1182,-0.9583,0.3145,0.67,0.54,0.03,1.0155,0.86,0
537081,-0.1188,-0.9596,0.3161,0.69,0.58,0.05,1.0173,0.90,0
537091,-0.1199,-0.9604,0.3175,0.68,0.58,0.00,1.0186,0.89,0
537101,-0.1188,-0.9589,0.3158,0.64,0.60,-0.03,1.0165,0.87,0
537111,-0.1194,-0.9594,0.3169,0.61,0.56,-0.05,1.0175,0.83,0
537121,-0.1196,-0.9601,0.3170,0.58,0.53,-0.11,1.0181,0.79,0
537131,-0.1184,-0.9599,0.3170,0.60,0.53,-0.12,1.0178,0.81,0
537141,-0.1185,-0.9589,0.3142,0.54,0.53,-0.11,1.0160,0.77,0
537151,-0.1176,-0.9601,0.3146,0.60,0.54,-0.13,1.0171,0.82,0
537161,-0.1157,-0.9605,0.3148,0.55,0.56,-0.18,1.0174,0.81,0
537171,-0.1148,-0.9599,0.3138,0.55,0.54,-0.22,1.0164,0.80,0
537181,-0.1149,-0.9599,0.3130,0.58,0.54,-0.12,1.0162,0.80,0
537191,-0.1165,-0.9611,0.3134,0.57,0.57,-0.11,1.0176,0.81,0
537201,-0.1159,-0.9598,0.3131,0.62,0.58,-0.06,1.0162,0.85,0
537211,-0.1156,-0.9610,0.3140,0.69,0.58,-0.02,1.0176,0.90,0
537221,-0.1176,-0.9594,0.3160,0.68,0.60,0.03,1.0170,0.91,0
537231,-0.1191,-0.9590,0.3160,0.67,0.58,0.06,1.0167,0.89,0
537241,-0.1193,-0.9588,0.3164,0.71,0.61,0.04,1.0167,0.94,0
537251,-0.1207,-0.9589,0.3179,0.69,0.60,0.03,1.0174,0.91,0
537261,-0.1193,-0.9598,0.3178,0.67,0.58,-0.04,1.0180,0.88,0
537271,-0.1189,-0.9589,0.3179,0.58,0.53,-0.11,1.0172,0.79,0
537281,-0.1176,-0.9590,0.3162,0.53,0.55,-0.15,1.0166,0.78,0
537291,-0.1165,-0.9599,0.3147,0.51,0.56,-0.17,1.0169,0.77,0
537301,-0.1159,-0.9602,0.3148,0.55,0.53,-0.14,1.0171,0.78,0
537311,-0.1152,-0.9609,0.3137,0.55,0.53,-0.15,1.0174,0.78,0
537321,-0.1150,-0.9609,0.3125,0.55,0.53,-0.18,1.0170,0.78,0
537331,-0.1146,-0.9604,0.3133,0.58,0.55,-0.12,1.0167,0.81,0
537341,-0.1152,-0.9607,0.3142,0.61,0.56,-0.10,1.0174,0.84,0
537351,-0.1153,-0.9596,0.3147,0.67,0.58,-0.07,1.0164,0.88,0
537361,-0.1165,-0.9594,0.3146,0.64,0.60,-0.01,1.0163,0.87,0
537371,-0.1177,-0.9601,0.3161,0.71,0.63,0.02,1.0176,0.95,0
537381,-0.1193,-0.9593,0.3177,0.65,0.60,0.00,1.0176,0.89,0
537391,-0.1194,-0.9586,0.3168,0.64,0.59,0.02,1.0166,0.87,0
537401,-0.1195,-0.9576,0.3175,0.65,0.60,0.00,1.0159,0.89,0
537411,-0.1201,-0.9598,0.3170,0.62,0.58,-0.04,1.0179,0.85,0
537421,-0.1193,-0.9599,0.3166,0.60,0.57,-0.12,1.0178,0.84,0
537431,-0.1176,-0.9599,0.3160,0.55,0.55,-0.15,1.0174,0.79,0
537441,-0.1170,-0.9607,0.3150,0.57,0.53,-0.18,1.0177,0.80,0
537451,-0.1148,-0.9594,0.3139,0.53,0.54,-0.15,1.0159,0.78,0
537461,-0.1161,-0.9616,0.3145,0.62,0.54,-0.08,1.0183,0.83,0
537471,-0.1156,-0.9603,0.3142,0.60,0.57,-0.09,1.0170,0.83,0
537481,-0.1178,-0.9601,0.3143,0.61,0.58,-0.06,1.0171,0.84,0
537491,-0.1165,-0.9603,0.3149,0.64,0.57,0.00,1.0173,0.86,0
537501,-0.1182,-0.9596,0.3142,0.66,0.60,0.01,1.0167,0.89,0
537511,-0.1177,-0.9586,0.3145,0.62,0.60,0.04,1.0157,0.86,0
537521,-0.1176,-0.9595,0.3145,0.70,0.60,0.04,1.0165,0.93,0
537531,-0.1176,-0.9610,0.3172,0.69,0.56,-0.01,1.0188,0.89,0
537541,-0.1178,-0.9585,0.3164,0.63,0.58,-0.08,1.0163,0.86,0
537551,-0.1171,-0.9579,0.3161,0.65,0.55,-0.08,1.0155,0.85,0
537561,-0.1170,-0.9605,0.3169,0.67,0.58,-0.04,1.0182,0.89,0
537571,-0.1181,-0.9593,0.3169,0.60,0.56,-0.03,1.0171,0.82,0
537581,-0.1181,-0.9576,0.3143,0.54,0.58,-0.05,1.0147,0.79,0
537591,-0.1193,-0.9601,0.3162,0.67,0.58,-0.11,1.0178,0.89,0
537601,-0.1160,-0.9593,0.3150,0.53,0.51,-0.15,1.0164,0.75,0
537611,-0.1163,-0.9590,0.3146,0.58,0.52,-0.15,1.0160,0.79,0
537621,-0.1160,-0.9618,0.3156,0.59,0.52,-0.15,1.0188,0.80,0
537631,-0.1153,-0.9594,0.3133,0.55,0.55,-0.13,1.0159,0.79,0
537641,-0.1168,-0.9605,0.3134,0.62,0.55,-0.08,1.0171,0.83,0
537651,-0.1169,-0.9602,0.3140,0.65,0.53,-0.04,1.0170,0.84,0
537661,-0.1165,-0.9580,0.3153,0.71,0.53,-0.04,1.0153,0.88,0
537671,-0.1180,-0.9598,0.3156,0.67,0.58,-0.04,1.0172,0.88,0
537681,-0.1182,-0.9613,0.3163,0.67,0.57,0.01,1.0189,0.88,0
537691,-0.1189,-0.9585,0.3152,0.58,0.58,-0.06,1.0160,0.82,0
537701,-0.1182,-0.9590,0.3155,0.65,0.60,-0.04,1.0165,0.88,0
537711,-0.1185,-0.9585,0.3166,0.67,0.55,-0.06,1.0163,0.87,0
537721,-0.1178,-0.9584,0.3171,0.64,0.56,-0.11,1.0164,0.86,0
537731,-0.1175,-0.9610,0.3172,0.67,0.53,-0.13,1.0188,0.87,0
537741,-0.1175,-0.9583,0.3151,0.53,0.55,-0.18,1.0156,0.78,0
537751,-0.1157,-0.9591,0.3147,0.58,0.57,-0.18,1.0160,0.83,0
537761,-0.1157,-0.9590,0.3137,0.60,0.57,-0.14,1.0156,0.84,0
537771,-0.1165,-0.9598,0.3145,0.67,0.54,-0.09,1.0167,0.87,0
537781,-0.1170,-0.9600,0.3163,0.60,0.54,-0.12,1.0175,0.82,0
537791,-0.1155,-0.9587,0.3148,0.61,0.53,-0.13,1.0156,0.82,0
537801,-0.1163,-0.9596,0.3150,0.60,0.54,-0.10,1.0166,0.81,0
537811,-0.1176,-0.9606,0.3150,0.61,0.56,-0.10,1.0177,0.84,0
537821,-0.1174,-0.9610,0.3159,0.65,0.55,-0.09,1.0183,0.85,0
537831,-0.1174,-0.9604,0.3171,0.58,0.55,-0.06,1.0182,0.80,0
537841,-0.1185,-0.9593,0.3168,0.59,0.58,-0.05,1.0172,0.82,0
537851,-0.1170,-0.9588,0.3164,0.57,0.60,-0.10,1.0165,0.83,0
537861,-0.1188,-0.9597,0.3154,0.58,0.60,-0.09,1.0171,0.84,0
537871,-0.1170,-0.9610,0.3160,0.61,0.54,-0.06,1.0184,0.82,0
537881,-0.1172,-0.9591,0.3147,0.55,0.53,-0.12,1.0162,0.78,0
537891,-0.1166,-0.9595,0.3149,0.56,0.54,-0.14,1.0166,0.79,0
537901,-0.1176,-0.9602,0.3153,0.61,0.55,-0.11,1.0175,0.83,0
537911,-0.1165,-0.9597,0.3132,0.54,0.57,-0.12,1.0162,0.80,0
537921,-0.1162,-0.9582,0.3126,0.57,0.54,-0.08,1.0145,0.79,0
537931,-0.1175,-0.9601,0.3150,0.62,0.51,-0.08,1.0172,0.81,0
537941,-0.1168,-0.9602,0.3152,0.61,0.57,-0.08,1.0174,0.84,0
537951,-0.1168,-0.9587,0.3154,0.60,0.55,-0.07,1.0159,0.82,0
537961,-0.1171,-0.9595,0.3150,0.60,0.57,-0.08,1.0166,0.83,0
537971,-0.1188,-0.9602,0.3162,0.60,0.60,-0.09,1.0179,0.85,0
537981,-0.1172,-0.9597,0.3149,0.58,0.54,-0.05,1.0168,0.79,0
537991,-0.1171,-0.9594,0.3151,0.62,0.56,-0.07,1.0166,0.84,0
538001,-0.1185,-0.9592,0.3166,0.69,0.60,-0.09,1.0170,0.92,0
538011,-0.1172,-0.9593,0.3170,0.63,0.53,-0.06,1.0171,0.83,0
538021,-0.1182,-0.9579,0.3156,0.57,0.56,-0.07,1.0154,0.80,0
538031,-0.1170,-0.9599,0.3150,0.59,0.54,-0.06,1.0171,0.80,0
538041,-0.1174,-0.9589,0.3143,0.60,0.55,-0.10,1.0159,0.82,0
538051,-0.1163,-0.9598,0.3165,0.59,0.59,-0.11,1.0173,0.84,0
538061,-0.1163,-0.9588,0.3154,0.66,0.56,-0.09,1.0161,0.87,0
538071,-0.1176,-0.9600,0.3149,0.64,0.57,-0.11,1.0171,0.86,0
538081,-0.1171,-0.9585,0.3142,0.62,0.56,-0.08,1.0154,0.84,0
538091,-0.1168,-0.9590,0.3151,0.65,0.54,-0.09,1.0162,0.85,0
538101,-0.1161,-0.9591,0.3156,0.62,0.56,-0.07,1.0164,0.84,0
538111,-0.1163,-0.9601,0.3168,0.60,0.57,-0.07,1.0177,0.83,0
538121,-0.1173,-0.9593,0.3153,0.57,0.57,-0.07,1.0165,0.81,0
538131,-0.1178,-0.9607,0.3150,0.60,0.55,-0.11,1.0179,0.82,0
538141,-0.1177,-0.9596,0.3151,0.59,0.57,-0.10,1.0168,0.82,0
538151,-0.1162,-0.9585,0.3144,0.62,0.58,-0.06,1.0154,0.85,0
538161,-0.1173,-0.9605,0.3150,0.66,0.60,-0.04,1.0176,0.89,0
538171,-0.1172,-0.9602,0.3161,0.63,0.58,-0.06,1.0177,0.86,0
538181,-0.1159,-0.9597,0.3154,0.53,0.60,-0.09,1.0168,0.80,0
538191,-0.1157,-0.9574,0.3132,0.56,0.54,-0.06,1.0139,0.78,0
538201,-0.1168,-0.9601,0.3150,0.65,0.55,-0.08,1.0172,0.85,0
538211,-0.1184,-0.9604,0.3156,0.62,0.54,-0.15,1.0178,0.84,0
538221,-0.1162,-0.9593,0.3154,0.58,0.56,-0.14,1.0164,0.82,0
538231,-0.1167,-0.9596,0.3156,0.60,0.59,-0.08,1.0168,0.84,0
538241,-0.1168,-0.9589,0.3148,0.59,0.53,-0.10,1.0160,0.80,0
538251,-0.1163,-0.9604,0.3142,0.61,0.55,-0.06,1.0171,0.83,0
538261,-0.1187,-0.9596,0.3148,0.60,0.57,-0.04,1.0169,0.82,0
538271,-0.1168,-0.9587,0.3156,0.62,0.55,-0.05,1.0160,0.83,0
538281,-0.1168,-0.9587,0.3168,0.67,0.57,-0.04,1.0164,0.88,0
538291,-0.1172,-0.9608,0.3178,0.66,0.57,-0.01,1.0187,0.87,0
538301,-0.1185,-0.9569,0.3137,0.56,0.62,-0.08,1.0140,0.84,0
538311,-0.1173,-0.9598,0.3147,0.67,0.55,-0.01,1.0169,0.86,0
538321,-0.1151,-0.9599,0.3156,0.64,0.52,-0.08,1.0170,0.83,0
538331,-0.1149,-0.9587,0.3149,0.58,0.53,-0.17,1.0156,0.80,0
538341,-0.1155,-0.9601,0.3148,0.56,0.53,-0.17,1.0169,0.79,0
538351,-0.1175,-0.9610,0.3147,0.56,0.52,-0.15,1.0180,0.78,0
538361,-0.1159,-0.9594,0.3120,0.53,0.56,-0.05,1.0155,0.78,0
538371,-0.1163,-0.9601,0.3127,0.71,0.60,-0.01,1.0164,0.93,0
538381,-0.1155,-0.9598,0.3166,0.67,0.58,-0.02,1.0172,0.89,0
538391,-0.1154,-0.9593,0.3166,0.67,0.59,-0.07,1.0167,0.89,1
538401,-0.1158,-0.9601,0.3152,0.61,0.58,-0.06,1.0171,0.84,1
538411,-0.1181,-0.9601,0.3148,0.67,0.56,-0.06,1.0173,0.88,1
538421,-0.1200,-0.9596,0.3145,0.62,0.60,-0.06,1.0169,0.86,1
538431,-0.1171,-0.9605,0.3181,0.62,0.53,-0.04,1.0186,0.81,1
538441,-0.1165,-0.9598,0.3169,0.60,0.58,-0.14,1.0175,0.85,1
538451,-0.1171,-0.9591,0.3152,0.53,0.60,-0.18,1.0164,0.82,1
538461,-0.1159,-0.9613,0.3131,0.52,0.54,-0.13,1.0177,0.76,1
538471,-0.1164,-0.9608,0.3125,0.54,0.53,-0.11,1.0170,0.76,1
538481,-0.1165,-0.9591,0.3138,0.61,0.55,-0.05,1.0158,0.83,1
538491,-0.1157,-0.9601,0.3157,0.70,0.55,-0.06,1.0172,0.89,1
538501,-0.1162,-0.9601,0.3152,0.60,0.60,-0.09,1.0171,0.86,1
538511,-0.1170,-0.9605,0.3153,0.59,0.52,-0.11,1.0176,0.79,1
538521,-0.1162,-0.9608,0.3142,0.63,0.52,-0.09,1.0176,0.82,1
538531,-0.1184,-0.9603,0.3142,0.65,0.58,-0.04,1.0173,0.87,1
538541,-0.1174,-0.9597,0.3156,0.66,0.56,-0.05,1.0171,0.86,1
538551,-0.1176,-0.9594,0.3167,0.61,0.57,-0.08,1.0171,0.84,1
538561,-0.1171,-0.9604,0.3161,0.61,0.55,-0.09,1.0178,0.83,1
538571,-0.1181,-0.9599,0.3150,0.58,0.59,-0.10,1.0172,0.83,1
538581,-0.1192,-0.9587,0.3130,0.60,0.57,-0.11,1.0155,0.83,1
538591,-0.1176,-0.9596,0.3148,0.64,0.56,-0.11,1.0167,0.86,1
538601,-0.1171,-0.9586,0.3164,0.64,0.54,-0.08,1.0162,0.84,1
538611,-0.1179,-0.9606,0.3154,0.60,0.52,-0.09,1.0179,0.79,1
538621,-0.1171,-0.9601,0.3139,0.59,0.53,-0.10,1.0169,0.79,1
538631,-0.1156,-0.9596,0.3137,0.60,0.54,-0.08,1.0162,0.82,1
538641,-0.1174,-0.9599,0.3141,0.61,0.56,-0.07,1.0168,0.83,1
538651,-0.1173,-0.9602,0.3158,0.60,0.53,-0.05,1.0176,0.80,1
538661,-0.1159,-0.9599,0.3150,0.60,0.55,-0.04,1.0168,0.82,1
538671,-0.1169,-0.9598,0.3153,0.63,0.60,0.00,1.0170,0.87,1
538681,-0.1184,-0.9601,0.3161,0.64,0.55,-0.04,1.0177,0.84,1
538691,-0.1186,-0.9598,0.3159,0.64,0.57,-0.02,1.0173,0.86,1
538701,-0.1184,-0.9582,0.3162,0.61,0.54,-0.04,1.0160,0.82,1
538711,-0.1167,-0.9557,0.3155,0.62,0.56,-0.02,1.0131,0.84,1
538721,-0.1199,-0.9675,0.3173,0.72,0.55,-0.09,1.0252,0.91,1
538731,-0.1182,-0.9593,0.3166,0.53,0.52,-0.18,1.0171,0.76,1
538741,-0.1166,-0.9510,0.3110,0.43,0.53,-0.12,1.0074,0.70,1
538751,-0.1185,-0.9669,0.3184,0.95,0.49,-0.01,1.0248,1.06,1
538761,-0.1161,-0.9596,0.3136,0.46,0.56,-0.18,1.0162,0.75,1
538771,-0.1135,-0.9568,0.3135,0.56,0.49,-0.17,1.0132,0.76,1
538781,-0.1148,-0.9621,0.3140,0.62,0.52,-0.13,1.0186,0.82,1
538791,-0.1140,-0.9607,0.3149,0.59,0.53,-0.12,1.0174,0.80,1
538801,-0.1156,-0.9604,0.3139,0.60,0.54,-0.09,1.0170,0.81,1
538811,-0.1166,-0.9609,0.3153,0.61,0.59,-0.02,1.0180,0.85,1
538821,-0.1171,-0.9598,0.3161,0.68,0.60,-0.01,1.0172,0.91,1
538831,-0.1184,-0.9585,0.3162,0.63,0.58,0.00,1.0163,0.85,1
538841,-0.1196,-0.9585,0.3175,0.67,0.58,-0.01,1.0167,0.88,1
538851,-0.1190,-0.9582,0.3161,0.60,0.60,-0.04,1.0160,0.85,1
538861,-0.1194,-0.9586,0.3160,0.59,0.57,-0.04,1.0164,0.82,1
538871,-0.1192,-0.9595,0.3156,0.63,0.58,-0.08,1.0171,0.86,1
538881,-0.1184,-0.9599,0.3165,0.62,0.55,-0.10,1.0177,0.84,1
538891,-0.1173,-0.9591,0.3157,0.55,0.55,-0.15,1.0165,0.79,1
538901,-0.1171,-0.9593,0.3142,0.56,0.54,-0.15,1.0162,0.79,1
538911,-0.1149,-0.9599,0.3138,0.56,0.50,-0.16,1.0164,0.77,1
538921,-0.1149,-0.9595,0.3151,0.53,0.53,-0.13,1.0164,0.76,1
538931,-0.1161,-0.9631,0.3165,0.64,0.57,-0.12,1.0204,0.86,1
538941,-0.1148,-0.9576,0.3103,0.39,0.61,-0.11,1.0131,0.74,1
538951,-0.1147,-0.9615,0.3137,0.80,0.58,-0.02,1.0179,0.98,1
538961,-0.1147,-0.9609,0.3151,0.63,0.53,-0.10,1.0178,0.83,1
538971,-0.1156,-0.9584,0.3109,0.50,0.56,-0.09,1.0142,0.75,1
538981,-0.1166,-0.9617,0.3158,0.78,0.54,0.00,1.0189,0.95,1
538991,-0.1153,-0.9596,0.3178,0.66,0.60,0.01,1.0174,0.89,1
539001,-0.1174,-0.9601,0.3142,0.55,0.61,-0.04,1.0170,0.83,1
539011,-0.1186,-0.9588,0.3176,0.71,0.58,0.03,1.0170,0.91,1
539021,-0.1195,-0.9583,0.3179,0.68,0.56,0.00,1.0167,0.88,1
