time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
4605561,-0.1920,-0.9782,0.3000,-33.45,-8.34,19.78,1.0410,39.75,1
4605571,-0.1960,-0.9841,0.2940,-35.31,-8.02,18.86,1.0457,40.82,1
4605581,-0.2001,-0.9966,0.2891,-33.61,-7.67,15.28,1.0568,37.71,1
4605591,-0.1989,-1.0260,0.2891,-26.08,-7.05,9.45,1.0844,28.63,1
4605601,-0.1981,-1.0633,0.2875,-14.83,-5.41,3.79,1.1192,16.23,1
4605611,-0.1987,-1.0736,0.2759,-4.06,-4.36,0.23,1.1262,5.96,1
4605621,-0.1906,-1.0734,0.2831,2.15,-4.92,-1.02,1.1263,5.46,1
4605631,-0.1879,-1.0503,0.2957,6.54,-9.46,6.05,1.1072,12.99,1
4605641,-0.1864,-1.0146,0.2979,-5.51,-11.56,12.39,1.0737,17.82,1
4605651,-0.1874,-0.9832,0.3006,-17.84,-13.12,17.28,1.0450,28.09,1
4605661,-0.1921,-0.9486,0.2984,-26.71,-13.81,19.90,1.0128,36.06,1
4605671,-0.2041,-0.9230,0.2824,-31.97,-14.23,19.85,0.9866,40.23,1
4605681,-0.2129,-0.9064,0.2717,-33.67,-14.81,17.63,0.9699,40.79,1
4605691,-0.2203,-0.9041,0.2644,-31.47,-14.53,13.91,0.9674,37.34,1
4605701,-0.2190,-0.9055,0.2509,-24.99,-13.37,9.35,0.9648,29.85,1
4605711,-0.2042,-0.9307,0.2434,-18.48,-13.30,5.81,0.9835,23.50,1
4605721,-0.1914,-0.9519,0.2262,-18.58,-14.55,5.29,0.9969,24.18,1
4605731,-0.1974,-0.9632,0.2262,-23.75,-17.47,6.58,1.0089,30.21,1
4605741,-0.1932,-0.9777,0.2265,-26.37,-20.38,8.67,1.0220,34.44,1
4605751,-0.1876,-0.9962,0.2148,-28.60,-25.50,12.60,1.0362,40.34,1
4605761,-0.1851,-0.9794,0.2412,-38.52,-29.77,17.95,1.0256,51.88,1
4605771,-0.1927,-0.9677,0.2371,-42.18,-27.60,18.92,1.0148,53.84,1
4605781,-0.1983,-0.9688,0.1973,-36.35,-26.84,16.77,1.0084,48.19,1
4605791,-0.1922,-0.9679,0.1639,-31.74,-34.72,13.66,1.0003,48.98,1
4605801,-0.1962,-1.0138,0.1909,-28.98,-49.21,12.02,1.0501,58.36,1
4605811,-0.1559,-1.0112,0.4501,-38.56,-51.70,16.04,1.1177,66.46,1
4605821,-0.1718,-0.9102,0.2234,-46.34,-6.88,20.59,0.9529,51.17,1
4605831,-0.2153,-0.8897,0.2103,-41.54,19.08,17.53,0.9393,48.96,1
4605841,-0.2101,-0.9269,0.1971,-35.58,15.09,14.23,0.9706,41.18,1
4605851,-0.2117,-0.9547,0.1303,-35.07,8.67,13.03,0.9865,38.40,1
4605861,-0.2450,-0.9794,0.1385,-37.10,-1.72,12.72,1.0191,39.26,1
4605871,-0.2496,-0.9922,0.1376,-38.95,-5.98,14.30,1.0323,41.92,1
4605881,-0.2439,-0.9820,0.1387,-43.21,-6.44,15.82,1.0213,46.46,1
4605891,-0.2440,-0.9930,0.1432,-47.33,-6.99,16.07,1.0325,50.47,1
4605901,-0.2576,-0.9896,0.1176,-46.78,-7.06,17.03,1.0293,50.28,1
4605911,-0.2780,-0.9832,0.1028,-43.38,-7.96,18.03,1.0269,47.65,1
4605921,-0.2750,-0.9905,0.1101,-40.18,-8.06,18.52,1.0338,44.97,1
4605931,-0.2842,-0.9675,0.1103,-39.99,-6.90,19.43,1.0144,44.99,1
4605941,-0.2859,-0.9596,0.1096,-40.40,-5.04,19.58,1.0072,45.18,1
4605951,-0.2787,-0.9678,0.1134,-38.99,-2.50,18.69,1.0135,43.31,1
4605961,-0.2760,-0.9607,0.1260,-30.16,0.32,17.06,1.0075,34.65,1
4605971,-0.2745,-0.9508,0.1039,-20.27,3.05,13.86,0.9951,24.74,1
4605981,-0.2594,-0.9712,0.1133,-14.95,3.69,11.18,1.0116,19.03,1
4605991,-0.2639,-0.9835,0.1111,-13.87,4.55,11.31,1.0243,18.46,1
4606001,-0.2635,-0.9749,0.1009,-15.91,5.05,12.43,1.0149,20.81,1
4606011,-0.2681,-0.9803,0.0977,-18.64,4.05,12.19,1.0210,22.63,1
4606021,-0.2665,-0.9902,0.0956,-20.66,2.12,13.24,1.0299,24.63,1
4606031,-0.2652,-0.9994,0.1043,-26.46,1.58,15.05,1.0392,30.48,1
4606041,-0.2667,-0.9937,0.1077,-26.87,2.50,16.51,1.0345,31.64,1
4606051,-0.2668,-0.9918,0.1082,-22.19,5.14,16.08,1.0328,27.88,1
4606061,-0.2748,-0.9594,0.0952,-14.60,8.08,14.55,1.0025,22.14,1
4606071,-0.3029,-0.8846,0.0780,-2.33,10.04,8.34,0.9383,13.25,1
4606081,-0.3253,-0.9030,0.0578,18.37,11.47,-4.60,0.9615,22.14,1
4606091,-0.3098,-0.9555,0.0494,35.04,12.33,-13.90,1.0057,39.67,1
4606101,-0.2884,-1.0032,0.0545,40.04,11.52,-16.33,1.0453,44.75,1
4606111,-0.2754,-0.9935,0.0757,34.63,9.60,-12.26,1.0338,37.97,1
4606121,-0.2717,-0.9610,0.0949,28.01,7.68,-8.09,1.0032,30.15,1
4606131,-0.2728,-0.9485,0.1045,27.09,8.06,-7.42,0.9924,29.22,1
4606141,-0.2692,-0.9655,0.0649,27.63,8.79,-8.94,1.0044,30.35,1
4606151,-0.2601,-0.9843,0.0637,18.95,4.05,-8.51,1.0200,21.16,1
4606161,-0.2525,-0.9942,0.1013,10.06,-1.96,-6.02,1.0308,11.89,1
4606171,-0.2454,-0.9723,0.1344,9.18,-3.23,-3.84,1.0118,10.46,1
4606181,-0.2525,-0.9472,0.0913,12.77,-2.21,-4.92,0.9845,13.86,1
4606191,-0.2653,-0.9549,0.0749,8.80,-5.89,-7.95,0.9939,13.24,1
4606201,-0.2633,-0.9875,0.1073,5.23,-9.11,-9.66,1.0276,14.27,1
4606211,-0.2560,-0.9863,0.1031,6.39,-8.64,-7.81,1.0242,13.28,1
4606221,-0.2625,-0.9778,0.1054,4.72,-10.00,-5.57,1.0179,12.38,1
4606231,-0.2659,-0.9588,0.1279,4.45,-9.02,-4.58,1.0032,11.05,1
4606241,-0.2659,-0.9622,0.1228,10.18,-5.66,-5.54,1.0058,12.90,1
4606251,-0.2694,-0.9626,0.1129,12.53,-4.12,-5.43,1.0059,14.26,1
4606261,-0.2767,-0.9729,0.1068,10.54,-3.65,-3.76,1.0171,11.77,1
4606271,-0.2796,-0.9680,0.1085,4.51,-3.40,-1.48,1.0134,5.83,1
4606281,-0.2772,-0.9668,0.1101,2.49,-2.99,-0.49,1.0117,3.93,1
4606291,-0.2712,-0.9650,0.1028,1.02,-3.67,-0.74,1.0076,3.87,1
4606301,-0.2727,-0.9627,0.1116,-3.49,-5.30,-1.58,1.0068,6.54,1
4606311,-0.2694,-0.9704,0.1204,-6.11,-5.13,-3.17,1.0142,8.58,1
4606321,-0.2634,-0.9717,0.1224,-6.62,-3.76,-4.80,1.0142,9.00,1
4606331,-0.2550,-0.9715,0.1304,-6.29,-2.37,-5.99,1.0128,9.00,1
4606341,-0.2515,-0.9677,0.1348,-7.46,-1.18,-6.00,1.0089,9.64,1
4606351,-0.2580,-0.9499,0.1325,-9.72,-0.41,-5.69,0.9932,11.27,1
4606361,-0.2497,-0.9521,0.1349,-10.34,0.48,-6.55,0.9935,12.25,1
4606371,-0.2384,-0.9719,0.1429,-8.55,1.16,-7.48,1.0109,11.42,1
4606381,-0.2368,-0.9952,0.1392,-5.22,2.42,-7.18,1.0324,9.20,1
4606391,-0.2361,-0.9949,0.1273,-2.76,3.35,-5.56,1.0304,7.05,1
4606401,-0.2468,-0.9806,0.1178,-1.70,3.73,-4.24,1.0180,5.90,1
4606411,-0.2458,-0.9868,0.1136,2.56,5.20,-4.12,1.0233,7.11,1
4606421,-0.2393,-0.9884,0.1144,-0.09,5.36,-3.89,1.0233,6.62,1
4606431,-0.2308,-0.9875,0.1190,-3.91,5.29,-3.70,1.0211,7.55,1
4606441,-0.2275,-0.9890,0.1190,-6.31,5.57,-4.72,1.0217,9.64,1
4606451,-0.2325,-0.9879,0.1153,-6.86,5.95,-6.72,1.0214,11.30,1
4606461,-0.2346,-0.9851,0.1162,-5.22,6.36,-8.51,1.0192,11.83,1
4606471,-0.2343,-0.9900,0.1008,-2.96,6.40,-9.14,1.0223,11.54,1
4606481,-0.2267,-0.9965,0.0908,-2.71,5.16,-8.78,1.0260,10.54,1
4606491,-0.2242,-1.0012,0.0827,-6.14,2.49,-7.89,1.0293,10.31,1
4606501,-0.2256,-0.9963,0.0771,-12.60,-0.65,-6.84,1.0244,14.35,1
