time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
568701,-0.2107,-0.9995,0.2375,-9.10,18.17,-1.43,1.0487,20.37,0
568711,-0.1948,-0.9860,0.2511,-11.71,17.46,2.11,1.0359,21.12,0
568721,-0.1764,-0.9823,0.2506,-14.05,17.75,3.96,1.0290,22.98,0
568731,-0.1748,-0.9894,0.2459,-13.01,20.34,2.94,1.0344,24.33,0
568741,-0.1863,-0.9999,0.2297,-7.35,22.86,-0.10,1.0427,24.02,0
568751,-0.1916,-1.0043,0.2226,-2.54,23.77,-2.22,1.0463,24.01,0
568761,-0.1939,-0.9937,0.2180,1.06,23.75,-1.83,1.0357,23.84,0
568771,-0.1904,-0.9768,0.2229,1.21,22.30,1.00,1.0198,22.35,0
568781,-0.1816,-0.9658,0.2300,0.49,21.13,3.77,1.0093,21.47,0
568791,-0.1789,-0.9516,0.2374,-1.11,21.19,5.45,0.9969,21.91,0
568801,-0.1798,-0.9556,0.2363,-3.84,22.27,6.04,1.0007,23.39,0
568811,-0.1779,-0.9578,0.2417,-6.04,23.13,6.76,1.0037,24.84,0
568821,-0.1832,-0.9618,0.2386,-5.93,24.74,6.76,1.0078,26.32,0
568831,-0.1856,-0.9747,0.2362,-6.69,26.02,6.88,1.0199,27.74,0
568841,-0.1842,-0.9753,0.2382,-6.29,28.26,7.53,1.0207,29.92,0
568851,-0.1979,-0.9513,0.2291,-5.48,31.36,8.84,0.9983,33.04,0
568861,-0.2136,-0.9254,0.2250,-8.49,32.27,14.60,0.9760,36.42,0
568871,-0.2240,-0.9131,0.2209,-9.21,33.64,13.59,0.9658,37.44,0
568881,-0.2332,-0.9246,0.2200,-9.16,33.94,12.85,0.9786,37.43,0
568891,-0.2431,-0.9402,0.2151,-8.34,34.75,14.18,0.9946,38.44,0
568901,-0.2590,-0.9334,0.2070,-9.94,34.90,18.26,0.9906,40.62,0
568911,-0.2815,-0.9246,0.1920,-17.89,32.43,24.85,0.9854,44.60,0
568921,-0.3013,-0.9249,0.1799,-24.55,30.34,30.22,0.9892,49.36,0
568931,-0.3286,-0.9268,0.1646,-28.91,28.41,33.85,0.9970,52.81,0
568941,-0.3511,-0.9265,0.1456,-30.55,26.84,34.34,1.0014,53.22,0
568951,-0.3645,-0.9306,0.1400,-30.65,24.77,33.82,1.0092,51.93,0
568961,-0.3686,-0.9332,0.1342,-32.27,22.93,35.60,1.0123,53.24,0
568971,-0.3850,-0.9219,0.1195,-37.07,20.39,39.58,1.0062,57.93,0
568981,-0.4010,-0.9240,0.1048,-42.55,16.35,42.69,1.0127,62.45,0
568991,-0.4075,-0.9260,0.0936,-45.03,11.83,43.08,1.0160,63.43,0
569001,-0.4075,-0.9318,0.0871,-45.26,7.92,41.99,1.0207,62.25,0
569011,-0.4043,-0.9331,0.0846,-45.35,4.28,41.00,1.0204,61.29,0
569021,-0.3990,-0.9343,0.0879,-45.83,1.95,40.15,1.0197,60.96,0
569031,-0.3923,-0.9335,0.0848,-43.05,1.48,37.28,1.0162,56.96,0
569041,-0.3854,-0.9438,0.0950,-38.54,2.99,32.61,1.0239,50.57,0
569051,-0.3766,-0.9298,0.0854,-31.91,5.33,26.78,1.0068,42.00,0
569061,-0.3836,-0.9154,0.0760,-34.20,-0.59,28.32,0.9954,44.40,0
569071,-0.3850,-0.9236,0.0724,-35.70,-2.21,26.17,1.0032,44.32,0
569081,-0.3756,-0.9409,0.0757,-31.89,-1.00,20.72,1.0159,38.04,0
569091,-0.3623,-0.9493,0.0778,-27.00,-0.46,14.94,1.0191,30.86,0
569101,-0.3525,-0.9476,0.0792,-23.67,-0.88,9.55,1.0141,25.54,0
569111,-0.3267,-0.9469,0.0970,-20.34,0.31,4.29,1.0063,20.78,0
569121,-0.3017,-0.9548,0.1127,-16.49,3.70,-0.41,1.0076,16.90,0
569131,-0.2909,-0.9742,0.1098,-13.27,7.82,-4.95,1.0226,16.18,0
569141,-0.2840,-0.9721,0.1139,-10.96,9.66,-7.50,1.0192,16.42,0
569151,-0.2637,-0.9774,0.1293,-4.94,13.93,-10.63,1.0206,18.21,0
569161,-0.2202,-0.9829,0.1608,7.91,24.30,-17.34,1.0200,30.88,0
569171,-0.2112,-0.9987,0.1411,20.18,34.11,-25.77,1.0305,47.27,0
569181,-0.2401,-1.0536,0.1106,13.59,34.83,-24.30,1.0863,44.59,0
569191,-0.2534,-1.0613,0.1078,17.68,38.96,-23.46,1.0965,48.79,0
569201,-0.2554,-1.0186,0.1141,38.98,45.87,-32.72,1.0563,68.51,0
