time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
21771,0.0458,-1.0177,0.1252,-5.59,-14.01,-11.85,1.0264,19.18,0
21781,0.0506,-1.0053,0.1240,-6.13,-14.48,-10.83,1.0142,19.09,0
21791,0.0546,-0.9984,0.1212,-6.90,-14.71,-10.75,1.0072,19.48,0
21801,0.0557,-0.9966,0.1322,-8.82,-14.84,-12.18,1.0069,21.13,0
21811,0.1191,-1.0413,0.2084,-1.73,-3.53,-9.87,1.0686,10.62,0
21821,0.1045,-1.0146,0.1300,12.30,12.13,-6.69,1.0283,18.53,0
21831,0.1101,-1.0021,0.1480,9.19,7.71,-5.03,1.0189,13.01,0
21841,0.1026,-0.9899,0.1357,4.76,6.67,-2.89,1.0044,8.69,0
21851,0.0929,-0.9879,0.1273,1.52,5.03,-4.95,1.0004,7.22,0
21861,0.0726,-0.9732,0.1177,1.88,2.93,-10.85,0.9829,11.40,0
21871,0.0732,-0.9680,0.1128,1.95,1.02,-19.11,0.9773,19.24,0
21881,0.0779,-0.9773,0.1189,2.77,0.13,-28.18,0.9876,28.31,0
21891,0.0782,-0.9862,0.1129,2.05,0.27,-31.61,0.9957,31.67,0
21901,0.0848,-0.9934,0.1157,1.70,-2.07,-31.61,1.0037,31.73,0
21911,0.0961,-1.0170,0.1292,2.91,-0.39,-30.61,1.0297,30.75,0
21921,0.1060,-1.0354,0.1275,4.18,2.47,-29.46,1.0486,29.86,0
21931,0.1124,-1.0306,0.1296,2.09,2.57,-26.14,1.0448,26.35,0
21941,0.1043,-1.0142,0.1140,0.37,2.43,-22.92,1.0259,23.05,0
21951,0.0873,-1.0052,0.1205,-6.02,2.28,-21.13,1.0162,22.09,0
21961,0.0931,-1.0010,0.1243,-6.59,3.33,-23.06,1.0130,24.21,0
21971,0.0992,-1.0006,0.1271,-1.31,5.51,-26.77,1.0135,27.36,0
21981,0.0898,-1.0085,0.1106,2.97,8.18,-30.64,1.0185,31.85,0
21991,0.0807,-1.0136,0.0997,2.26,7.22,-32.33,1.0217,33.20,0
22001,0.0838,-1.0207,0.1020,3.62,6.59,-33.99,1.0292,34.81,0
22011,0.0867,-1.0159,0.1088,4.31,5.82,-34.98,1.0254,35.72,0
22021,0.0875,-1.0127,0.1040,5.43,4.52,-35.04,1.0218,35.74,0
22031,0.0930,-1.0186,0.1058,5.40,2.97,-34.80,1.0283,35.34,0
22041,0.0995,-1.0282,0.1055,4.85,0.03,-34.34,1.0384,34.68,0
22051,0.0938,-1.0317,0.0940,4.73,-3.05,-33.07,1.0402,33.54,0
22061,0.0959,-1.0219,0.0955,2.49,-5.89,-30.77,1.0309,31.42,0
22071,0.0946,-1.0074,0.0955,3.82,-4.80,-32.76,1.0164,33.33,0
22081,0.0963,-1.0230,0.0856,6.30,-7.43,-38.25,1.0311,39.47,0
22091,0.0930,-1.0324,0.0809,7.26,-13.59,-39.75,1.0397,42.63,0
22101,0.1151,-1.0232,0.0920,10.64,-17.57,-39.95,1.0337,44.92,0
22111,0.1358,-1.0007,0.1069,13.36,-19.08,-41.27,1.0155,47.39,0
22121,0.1545,-1.0019,0.1148,11.34,-20.69,-40.81,1.0203,47.14,0
22131,0.1778,-1.0067,0.1302,9.36,-22.40,-39.83,1.0305,46.65,0
22141,0.1817,-0.9927,0.1223,13.13,-20.66,-40.40,1.0166,47.24,0
22151,0.1677,-0.9901,0.1148,19.22,-18.13,-47.56,1.0108,54.40,0
22161,0.1674,-0.9984,0.1065,27.53,-19.43,-51.79,1.0179,61.79,0
22171,0.1695,-1.0070,0.0956,33.89,-20.40,-56.35,1.0256,68.85,0
22181,0.1764,-1.0043,0.0865,39.17,-22.16,-61.10,1.0233,75.88,0
22191,0.1948,-1.0087,0.0969,41.89,-25.31,-64.76,1.0318,81.17,0
22201,0.2220,-1.0254,0.1157,41.99,-28.83,-65.50,1.0555,82.98,0
22211,0.2442,-1.0304,0.1333,41.11,-32.45,-62.92,1.0673,81.87,0
22221,0.2578,-1.0323,0.1420,40.49,-35.18,-58.76,1.0735,79.56,0
22231,0.2820,-1.0234,0.1639,39.44,-36.32,-54.89,1.0741,76.73,0
22241,0.2963,-1.0171,0.1793,39.62,-35.28,-52.18,1.0745,74.41,0
22251,0.3004,-1.0157,0.1788,41.32,-33.25,-51.73,1.0742,74.09,0
22261,0.2854,-1.0086,0.1746,45.26,-31.19,-53.97,1.0626,77.03,0
22271,0.2706,-0.9848,0.1664,50.21,-29.69,-58.48,1.0348,82.59,0
22281,0.2616,-0.9600,0.1622,51.30,-29.64,-62.73,1.0081,86.28,0
22291,0.2540,-0.9530,0.1574,51.08,-31.80,-65.43,0.9988,88.89,0
22301,0.2624,-0.9507,0.1624,50.65,-35.69,-66.84,0.9996,91.15,0
22311,0.2809,-0.9465,0.1839,52.39,-38.57,-67.84,1.0042,93.99,0
22321,0.2992,-0.9340,0.1938,55.14,-41.17,-67.24,0.9997,96.21,0
22331,0.3148,-0.9070,0.2429,56.40,-44.54,-66.05,0.9903,97.61,0
22341,0.3824,-0.8721,0.2687,58.45,-45.98,-65.48,0.9895,99.08,0
22351,0.4208,-0.8625,0.2951,56.46,-45.57,-60.85,1.0040,94.69,0
22361,0.4528,-0.8540,0.3201,53.79,-43.42,-57.69,1.0182,90.03,0
22371,0.4720,-0.8372,0.3227,53.00,-39.59,-54.56,1.0138,85.75,0
22381,0.4695,-0.8105,0.3161,48.34,-36.92,-51.55,0.9886,79.73,0
22391,0.4717,-0.7895,0.3175,44.29,-35.07,-48.51,0.9729,74.46,0
22401,0.4659,-0.7827,0.3064,42.74,-32.80,-46.04,0.9610,70.87,0
22411,0.4602,-0.7780,0.2971,41.29,-31.33,-45.62,0.9515,69.05,0
22421,0.4707,-0.7745,0.3012,39.93,-29.92,-46.57,0.9550,68.25,0
22431,0.4864,-0.7816,0.2928,39.11,-28.08,-46.26,0.9660,66.77,0
22441,0.5072,-0.7893,0.2939,36.30,-28.40,-43.65,0.9832,63.48,0
22451,0.5181,-0.7949,0.2898,34.26,-29.02,-39.17,0.9921,59.58,0
22461,0.5323,-0.7919,0.2940,32.59,-29.60,-34.53,0.9985,55.95,0
22471,0.5520,-0.7879,0.2965,30.89,-29.04,-30.31,1.0067,52.12,0
22481,0.5852,-0.7966,0.3134,27.54,-28.19,-25.04,1.0369,46.69,0
22491,0.6128,-0.7915,0.3224,23.38,-27.25,-17.68,1.0516,40.02,0
22501,0.6186,-0.7880,0.3247,19.15,-26.61,-8.68,1.0531,33.92,0
22511,0.6136,-0.7861,0.3171,15.35,-25.56,-1.03,1.0464,29.83,0
22521,0.6038,-0.7789,0.3062,11.76,-24.29,3.83,1.0320,27.26,0
22531,0.5979,-0.7665,0.2920,8.90,-23.08,7.06,1.0150,25.73,0
22541,0.5991,-0.7627,0.2928,6.06,-21.60,10.06,1.0131,24.58,0
22551,0.5960,-0.7627,0.2955,1.09,-19.19,9.19,1.0121,21.30,0
22561,0.5988,-0.7636,0.2943,0.67,-16.08,6.76,1.0140,17.46,0
22571,0.6065,-0.7608,0.2901,0.94,-12.91,3.42,1.0153,13.38,0
22581,0.6053,-0.7582,0.2832,0.67,-9.62,0.12,1.0107,9.64,0
22591,0.6052,-0.7642,0.2709,0.06,-6.54,-2.46,1.0117,6.98,0
22601,0.5950,-0.7729,0.2490,-4.00,-4.73,-3.88,1.0066,7.31,0
22611,0.5868,-0.7691,0.2422,-10.88,-6.42,-3.82,0.9972,13.19,0
22621,0.5991,-0.7813,0.2528,-14.46,-7.03,-2.65,1.0165,16.29,0
22631,0.6030,-0.8007,0.2500,-15.80,-6.82,-0.21,1.0331,17.21,0
22641,0.6020,-0.8154,0.2465,-17.89,-6.67,3.03,1.0431,19.33,0
22651,0.5838,-0.8244,0.2428,-17.54,-4.79,5.40,1.0389,18.96,0
22661,0.5441,-0.8329,0.2080,-16.72,-2.87,6.90,1.0164,18.31,0
22671,0.5333,-0.8598,0.2020,-20.40,-7.88,14.59,1.0317,26.28,0
22681,0.4902,-0.8229,0.1967,-23.42,-13.48,23.19,0.9779,35.60,0
22691,0.4984,-0.8245,0.2154,-18.87,-9.83,23.07,0.9872,31.38,0
22701,0.4884,-0.8185,0.2266,-10.84,-6.85,19.40,0.9797,23.25,0
22711,0.4836,-0.8179,0.2267,-8.76,-8.09,18.51,0.9769,22.02,0
22721,0.4858,-0.8181,0.2546,-14.08,-12.81,24.98,0.9849,31.41,0
22731,0.4743,-0.8156,0.2532,-18.38,-13.47,26.01,0.9769,34.58,0
22741,0.4649,-0.7852,0.2580,-5.47,-2.29,17.66,0.9483,18.63,0
22751,0.4716,-0.7727,0.2726,-1.49,0.53,10.36,0.9454,10.48,0
22761,0.4838,-0.7835,0.2831,-2.18,1.67,6.40,0.9634,6.96,0
22771,0.4957,-0.8121,0.2868,-4.10,4.39,2.06,0.9937,6.35,0
22781,0.4961,-0.8531,0.2735,-2.98,8.95,-2.24,1.0241,9.70,0
22791,0.4933,-0.8772,0.2661,-1.97,9.12,-2.06,1.0409,9.55,0
22801,0.4975,-0.8876,0.2644,-1.18,7.78,1.35,1.0513,7.98,0
22811,0.4958,-0.9008,0.2551,-0.45,8.30,4.75,1.0594,9.57,0
22821,0.4879,-0.9034,0.2461,-0.59,7.41,7.76,1.0558,10.75,0
22831,0.4798,-0.8984,0.2395,-0.94,6.13,10.49,1.0463,12.18,0
22841,0.4758,-0.8914,0.2373,-0.88,5.43,11.57,1.0379,12.81,0
22851,0.4775,-0.8877,0.2345,-1.00,4.84,11.27,1.0349,12.31,0
22861,0.4800,-0.8871,0.2337,-2.19,4.83,10.98,1.0354,12.19,0
22871,0.4736,-0.8843,0.2266,-0.12,5.46,9.44,1.0284,10.91,0
22881,0.4682,-0.8770,0.2173,2.28,6.62,5.81,1.0176,9.10,0
22891,0.4669,-0.8804,0.2097,4.55,7.54,1.79,1.0184,8.99,0
22901,0.4673,-0.8773,0.2135,6.36,6.58,-0.59,1.0167,9.17,0
22911,0.4765,-0.8736,0.2164,7.02,4.40,0.07,1.0183,8.28,0
22921,0.4897,-0.8746,0.2234,5.70,2.02,2.49,1.0269,6.54,0
22931,0.4918,-0.8624,0.2251,3.54,-0.25,5.69,1.0180,6.71,0
22941,0.5050,-0.8563,0.2386,2.71,-0.25,7.12,1.0223,7.63,0
22951,0.4030,-0.7503,0.0249,-1.17,-4.77,8.58,0.8520,9.89,0
22961,0.4948,-0.8570,0.2391,-32.73,-51.77,-2.62,1.0181,61.30,0
22971,0.5004,-0.8761,0.2764,-32.74,-35.29,-3.14,1.0461,48.24,0
22981,0.5715,-0.8756,0.3130,-5.32,-5.36,-6.34,1.0914,9.85,0
22991,0.5670,-0.8746,0.2641,13.55,22.51,-1.77,1.0753,26.33,0
23001,0.5666,-0.8372,0.2246,7.80,20.82,6.41,1.0356,23.13,0
23011,0.5309,-0.8481,0.2244,-1.68,7.67,6.61,1.0254,10.26,0
23021,0.5028,-0.8500,0.2077,-5.01,7.60,6.23,1.0092,11.03,0
23031,0.4853,-0.8508,0.2002,-3.94,7.03,5.52,0.9997,9.77,0
23041,0.4931,-0.8611,0.2129,-0.29,5.57,5.45,1.0149,7.80,0
23051,0.4882,-0.8698,0.2077,3.42,4.47,5.01,1.0188,7.54,0
23061,0.4695,-0.8604,0.2043,2.56,3.74,3.21,1.0012,5.55,0
23071,0.4916,-0.8746,0.2086,1.75,4.25,0.46,1.0248,4.62,0
23081,0.4858,-0.8730,0.2160,-0.90,1.51,0.01,1.0222,1.76,0
23091,0.4917,-0.8783,0.2241,-2.84,0.15,2.77,1.0313,3.96,0
23101,0.4985,-0.8791,0.2324,-3.12,0.99,4.70,1.0370,5.73,0
