time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
1975641,0.0068,-0.6859,0.7622,17.58,-3.12,11.50,1.0254,21.24,0
1975651,0.0050,-0.6836,0.7668,15.35,-4.42,7.77,1.0273,17.76,0
1975661,-0.0079,-0.6748,0.7591,13.97,-6.46,4.29,1.0157,15.98,0
1975671,-0.0229,-0.6574,0.7594,11.64,-9.16,1.12,1.0047,14.85,0
1975681,0.0005,-0.6581,0.7627,6.20,-11.77,-2.25,1.0074,13.49,0
1975691,0.0454,-0.6865,0.7657,3.68,-12.04,-1.11,1.0294,12.64,0
1975701,0.0372,-0.6774,0.7755,6.74,-7.90,4.71,1.0303,11.40,0
1975711,0.0152,-0.6825,0.7737,3.72,-5.69,7.19,1.0318,9.89,0
1975721,0.0033,-0.6977,0.7618,2.95,-4.68,7.96,1.0330,9.70,0
1975731,-0.0158,-0.6913,0.7625,6.61,-4.43,8.28,1.0294,11.48,0
1975741,-0.0113,-0.6851,0.7632,8.36,-5.77,6.45,1.0256,12.03,0
1975751,-0.0009,-0.6907,0.7709,8.79,-6.48,5.45,1.0350,12.20,0
1975761,0.0056,-0.7069,0.7628,11.89,-6.47,6.50,1.0400,15.02,0
1975771,-0.0332,-0.7368,0.6185,28.18,-8.57,8.24,0.9625,30.59,0
1975781,0.0240,-0.6817,0.8578,50.41,-9.50,6.95,1.0959,51.76,0
1975791,0.0798,-0.6006,0.8948,36.72,-10.52,4.52,1.0806,38.46,0
1975801,0.0443,-0.6282,0.7985,20.65,-8.33,3.68,1.0170,22.57,0
1975811,0.0315,-0.6729,0.7627,15.80,-4.82,9.16,1.0176,18.89,0
1975821,0.0105,-0.6866,0.7039,30.92,-4.09,12.51,0.9834,33.61,0
1975831,0.0573,-0.6231,0.9127,34.02,-1.18,14.35,1.1066,36.94,0
1975841,0.0085,-0.6148,0.8071,19.22,-1.98,12.75,1.0146,23.14,0
1975851,-0.0082,-0.6363,0.7860,12.59,-2.86,7.81,1.0112,15.09,0
1975861,0.0221,-0.6358,0.7957,9.65,-4.66,8.16,1.0188,13.47,0
1975871,0.0026,-0.6814,0.6546,15.23,-5.71,10.13,0.9449,19.16,0
1975881,0.0112,-0.6623,0.8561,34.58,-8.07,10.88,1.0824,37.14,0
1975891,0.0546,-0.5967,0.8777,27.38,-9.26,11.15,1.0628,30.98,0
1975901,0.0310,-0.6030,0.8205,16.40,-5.53,7.92,1.0188,19.03,0
1975911,0.0274,-0.6553,0.7211,16.31,-4.65,3.87,0.9748,17.39,0
1975921,0.0290,-0.6135,0.8352,30.32,-5.33,5.44,1.0368,31.26,0
1975931,0.0465,-0.5428,0.8775,22.88,-4.19,6.64,1.0329,24.19,0
1975941,0.0504,-0.5784,0.8122,8.03,-1.98,2.99,0.9984,8.80,0
1975951,0.0531,-0.5883,0.8176,4.61,0.33,0.90,1.0087,4.71,0
