time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
4564711,0.0112,-0.9310,0.3487,-7.53,-17.96,32.08,0.9942,37.53,0
4564721,-0.0030,-0.9455,0.3354,-11.84,-19.78,32.61,1.0033,39.94,0
4564731,-0.0173,-0.9628,0.3293,-14.41,-22.27,33.01,1.0177,42.35,0
4564741,-0.0225,-0.9716,0.3278,-12.32,-24.30,32.22,1.0256,42.19,0
4564751,-0.0135,-0.9719,0.3247,-6.84,-25.41,28.74,1.0248,38.97,0
4564761,-0.0032,-0.9699,0.3263,-1.68,-26.36,23.27,1.0234,35.20,0
4564771,0.0226,-0.9682,0.3343,4.81,-26.86,6.69,1.0246,28.10,0
4564781,0.0423,-0.9748,0.3346,18.59,-23.67,-2.56,1.0315,30.21,0
4564791,0.0473,-0.9982,0.3292,20.39,-22.14,-9.04,1.0521,31.42,0
4564801,0.0643,-0.9976,0.3359,20.48,-22.22,-11.69,1.0546,32.40,0
4564811,0.0774,-0.9757,0.3378,19.76,-23.89,-11.41,1.0354,33.03,0
4564821,0.0773,-0.9740,0.3543,19.43,-25.05,-11.17,1.0393,33.61,0
4564831,0.0918,-0.9834,0.3367,19.61,-24.65,-9.14,1.0435,32.80,0
4564841,0.1007,-0.9782,0.3439,21.27,-27.22,-7.98,1.0418,35.46,0
4564851,0.1245,-0.9657,0.3601,21.56,-28.60,-7.58,1.0381,36.61,0
4564861,0.1417,-0.9527,0.3694,22.02,-28.39,-7.60,1.0316,36.72,0
4564871,0.1377,-0.9294,0.3715,20.89,-28.18,-8.73,1.0103,36.14,0
4564881,0.1381,-0.9294,0.3825,19.12,-27.76,-11.20,1.0145,35.52,0
4564891,0.1425,-0.9541,0.3885,19.94,-25.21,-13.62,1.0400,34.91,0
4564901,0.1506,-0.9837,0.3872,22.09,-21.96,-14.02,1.0678,34.16,0
4564911,0.1607,-1.0045,0.3887,22.78,-18.78,-11.32,1.0890,31.62,0
4564921,0.1645,-1.0170,0.3902,22.19,-16.26,-5.84,1.1016,28.12,0
4564931,0.1665,-1.0119,0.3826,21.10,-13.86,1.72,1.0946,25.30,0
4564941,0.1581,-0.9941,0.4021,18.18,-12.64,8.64,1.0840,23.77,0
4564951,0.1633,-0.9675,0.4023,17.58,-8.02,12.44,1.0605,22.98,0
4564961,0.1455,-0.9205,0.3663,19.28,-2.43,12.17,1.0014,22.93,0
4564971,0.1232,-0.9110,0.3653,19.29,-1.60,5.29,0.9892,20.06,0
4564981,0.0993,-0.9008,0.3622,4.56,-5.26,4.73,0.9760,8.42,0
4564991,0.1044,-0.9034,0.3619,-3.56,-6.19,5.64,0.9788,9.10,0
4565001,0.1068,-0.8957,0.3622,-9.09,-8.77,5.58,0.9720,13.81,0
4565011,0.1196,-0.8865,0.3558,-11.84,-9.31,4.86,0.9627,15.82,0
4565021,0.1271,-0.8830,0.3869,-14.94,-12.38,2.56,0.9724,19.57,0
4565031,0.1694,-0.8834,0.4492,-14.41,-5.04,0.25,1.0054,15.27,0
4565041,0.1695,-0.8616,0.4048,-7.35,5.93,-5.99,0.9669,11.19,0
4565051,0.1872,-0.8551,0.4114,-6.15,13.29,-10.68,0.9672,18.13,0
4565061,0.1885,-0.8630,0.3883,-5.99,18.53,-15.41,0.9649,24.84,0
4565071,0.1810,-0.8989,0.3726,-7.75,18.86,-18.03,0.9898,27.22,0
4565081,0.1868,-0.9318,0.3837,-11.37,17.47,-16.72,1.0248,26.72,0
4565091,0.1903,-0.9453,0.3989,-11.36,20.15,-13.36,1.0435,26.71,0
4565101,0.1560,-0.9426,0.3348,-11.96,22.05,-8.01,1.0124,26.33,0
4565111,0.1395,-0.9318,0.3883,-25.06,14.73,2.90,1.0191,29.21,0
4565121,0.1348,-0.9322,0.3878,-26.86,17.26,8.85,1.0186,33.13,0
4565131,0.1203,-0.9117,0.3896,-22.16,20.02,8.93,0.9987,31.17,0
4565141,0.1234,-0.9015,0.3893,-19.05,24.01,5.07,0.9896,31.06,0
4565151,0.1250,-0.9145,0.3853,-17.89,28.51,-0.76,1.0002,33.66,0
4565161,0.1230,-0.9179,0.3756,-15.22,33.59,-11.40,0.9994,38.60,0
4565171,0.1153,-0.9483,0.3641,-13.10,39.01,-13.20,1.0224,43.21,0
4565181,0.1063,-0.9507,0.3624,-13.01,38.72,-12.35,1.0229,42.67,0
4565191,0.1124,-0.9429,0.3699,-14.52,38.43,-9.08,1.0191,42.07,0
4565201,0.1136,-0.9229,0.3795,-15.61,38.79,-4.39,1.0044,42.04,0
4565211,0.1228,-0.9008,0.3958,-16.60,41.16,-0.99,0.9916,44.39,0
4565221,0.1454,-0.8896,0.4159,-14.53,48.22,-2.55,0.9928,50.43,0
4565231,0.1513,-0.8866,0.3984,-7.45,58.21,-7.81,0.9837,59.20,0
4565241,0.1523,-0.9012,0.3631,-5.09,62.96,-11.49,0.9834,64.20,0
4565251,0.1228,-0.9240,0.3536,-11.48,59.82,-8.22,0.9969,61.47,0
4565261,0.0993,-0.9365,0.3535,-17.00,57.46,-1.86,1.0059,59.95,0
4565271,0.0760,-0.9398,0.3462,-19.81,54.94,5.63,1.0044,58.67,0
4565281,0.0481,-0.9591,0.3439,-23.21,52.82,12.56,1.0200,59.05,0
4565291,0.0412,-0.9882,0.3243,-22.77,50.58,15.72,1.0409,57.65,0
4565301,0.0385,-0.9990,0.3300,-24.39,45.71,20.86,1.0528,55.85,0
4565311,0.0381,-0.9953,0.3368,-26.60,44.41,27.25,1.0514,58.50,0
4565321,0.0255,-1.0069,0.3323,-26.54,44.47,33.86,1.0607,61.87,0
4565331,0.0005,-1.0285,0.3254,-26.89,43.79,42.83,1.0788,66.89,0
4565341,-0.0158,-1.0262,0.2963,-27.19,41.40,52.89,1.0683,72.46,0
4565351,-0.0494,-0.9987,0.3075,-30.99,34.97,66.06,1.0461,80.92,0
4565361,-0.0759,-0.9727,0.2995,-38.55,27.70,91.61,1.0206,103.18,0
4565371,-0.1007,-0.9400,0.3017,-39.37,25.99,98.49,0.9923,109.20,0
4565381,-0.1109,-0.9114,0.3106,-36.49,27.62,99.84,0.9692,109.82,0
4565391,-0.1298,-0.9047,0.2889,-34.08,31.88,100.35,0.9586,110.67,0
4565401,-0.1591,-0.8883,0.2693,-32.16,32.80,102.64,0.9418,112.45,0
4565411,-0.1923,-0.8896,0.2475,-31.18,32.09,102.67,0.9432,112.00,0
4565421,-0.2213,-0.8883,0.2135,-29.83,30.35,98.25,0.9400,107.07,0
4565431,-0.2486,-0.8885,0.1935,-33.68,24.19,88.87,0.9427,98.06,0
4565441,-0.2306,-0.9274,0.2082,-36.05,18.50,73.04,0.9781,83.52,0
4565451,-0.1931,-0.9575,0.2325,-32.61,16.48,58.12,1.0041,68.65,0
4565461,-0.1702,-0.9799,0.2348,-26.50,17.61,48.83,1.0220,58.29,0
4565471,-0.1664,-0.9811,0.2170,-24.27,17.35,43.79,1.0185,52.99,0
4565481,-0.1734,-0.9730,0.2066,-25.66,12.82,40.66,1.0097,49.76,0
4565491,-0.1781,-0.9591,0.2225,-26.18,8.75,37.79,1.0006,46.80,0
4565501,-0.1751,-1.0191,0.2167,-34.46,12.88,36.36,1.0565,51.72,0
4565511,-0.1957,-1.0133,0.1885,-26.92,7.81,39.03,1.0491,48.05,0
4565521,-0.1551,-1.0057,0.2221,-33.43,5.99,44.26,1.0416,55.79,0
4565531,-0.1449,-0.9830,0.2056,-34.45,8.84,43.90,1.0147,56.50,0
4565541,-0.1804,-0.9853,0.1881,-32.37,7.58,37.25,1.0192,49.92,0
4565551,-0.2214,-0.9934,0.1931,-32.24,3.71,18.73,1.0359,37.47,0
4565561,-0.2350,-0.9655,0.1989,-22.10,8.09,12.08,1.0134,26.46,0
4565571,-0.2396,-0.9382,0.1843,-16.50,12.45,6.44,0.9857,21.65,0
4565581,-0.2487,-0.9353,0.1901,-15.17,13.76,3.79,0.9863,20.83,0
4565591,-0.2511,-0.9590,0.1956,-14.74,16.84,2.87,1.0105,22.56,0
4565601,-0.2448,-0.9866,0.1778,-13.91,19.65,3.57,1.0319,24.34,0
4565611,-0.2517,-0.9741,0.1661,-16.06,18.31,6.67,1.0197,25.25,0
4565621,-0.1993,-1.0180,0.1668,-19.77,16.14,10.80,1.0506,27.71,0
4565631,-0.1960,-0.9931,0.1659,-26.14,14.03,17.61,1.0258,34.49,0
4565641,-0.1534,-0.9744,0.1929,-27.66,14.32,17.23,1.0051,35.60,0
4565651,-0.1318,-0.9737,0.2171,-24.34,22.01,12.66,1.0062,35.17,0
4565661,-0.1493,-0.9579,0.2162,-15.74,35.24,4.21,0.9932,38.82,0
4565671,-0.0855,-0.9919,0.2179,-10.28,47.29,-0.55,1.0192,48.39,0
4565681,-0.0596,-1.0016,0.1681,-9.98,53.44,2.92,1.0174,54.44,0
4565691,-0.1761,-0.9776,0.1359,-18.60,51.46,9.84,1.0025,55.59,0
4565701,-0.3021,-0.9619,0.1306,-26.89,46.03,18.53,1.0166,56.44,0
4565711,-0.3952,-0.9140,0.0827,-29.30,36.88,28.98,0.9992,55.31,0
4565721,-0.4422,-0.9251,0.0934,-33.78,25.02,34.03,1.0296,54.08,0
4565731,-0.4134,-0.9524,0.0796,-33.25,22.50,37.24,1.0413,54.76,0
4565741,-0.3520,-0.9360,0.0673,-30.09,23.71,44.97,1.0023,59.07,0
4565751,-0.3765,-0.9400,0.0562,-29.60,22.62,44.56,1.0142,58.08,0
4565761,-0.3989,-0.9598,0.0364,-25.88,23.33,38.54,1.0400,51.95,0
4565771,-0.3910,-0.9928,0.0343,-20.41,23.95,31.41,1.0676,44.46,0
4565781,-0.3750,-0.9866,0.0468,-13.30,27.03,26.13,1.0566,39.88,0
4565791,-0.3728,-0.9511,0.0555,-3.88,31.81,17.82,1.0230,36.66,0
4565801,-0.3703,-0.9443,0.0551,3.75,36.78,7.99,1.0158,37.82,0
4565811,-0.3798,-0.9424,0.0470,12.01,38.90,0.18,1.0172,40.71,0
4565821,-0.3839,-0.9519,0.0501,15.16,36.55,-3.69,1.0276,39.74,0
4565831,-0.3542,-0.9684,0.0690,17.59,32.05,-3.18,1.0334,36.70,0
4565841,-0.3075,-0.9757,0.0831,17.81,28.25,0.74,1.0264,33.40,0
4565851,-0.2813,-1.0048,0.1002,16.62,24.79,4.37,1.0482,30.16,0
4565861,-0.2663,-1.0251,0.1090,15.72,23.11,7.25,1.0647,28.87,0
4565871,-0.2550,-1.0213,0.1051,15.44,21.71,8.99,1.0579,28.11,0
4565881,-0.2344,-1.0032,0.1285,13.84,20.30,8.68,1.0382,26.06,0
4565891,-0.2239,-0.9871,0.1462,18.06,23.07,3.54,1.0226,29.51,0
4565901,-0.2198,-0.9808,0.1235,21.62,26.87,-5.22,1.0127,34.88,0
4565911,-0.2340,-0.9871,0.1043,18.90,25.17,-9.78,1.0198,32.96,0
4565921,-0.2560,-0.9849,0.1168,12.97,21.04,-9.70,1.0243,26.55,0
4565931,-0.2894,-0.9744,0.0844,8.18,19.39,-8.79,1.0200,22.81,0
4565941,-0.3115,-0.9650,0.0809,3.89,11.38,-4.29,1.0172,12.76,0
4565951,-0.3395,-0.9425,0.0657,-4.66,7.03,-4.68,1.0039,9.65,0
4565961,-0.3186,-0.9489,0.0596,-4.77,2.80,-7.73,1.0027,9.50,0
4565971,-0.3176,-0.9483,0.0514,-9.72,-1.78,-6.83,1.0014,12.01,0
4565981,-0.3296,-0.9322,0.0692,-13.35,-5.15,-6.43,0.9912,15.69,0
4565991,-0.3346,-0.9111,0.0856,-13.55,-3.05,-7.91,0.9743,15.98,0
4566001,-0.3345,-0.9038,0.1007,-9.88,2.76,-13.87,0.9689,17.25,0
4566011,-0.3426,-0.9236,0.0870,-7.35,8.72,-21.58,0.9889,24.41,0
4566021,-0.3546,-0.9376,0.0651,-5.74,9.96,-24.97,1.0045,27.49,0
4566031,-0.3483,-0.9547,0.0620,-7.85,7.88,-22.76,1.0181,25.33,0
4566041,-0.3471,-0.9781,0.0603,-14.00,5.09,-16.75,1.0396,22.41,0
4566051,-0.3381,-0.9874,0.0604,-17.55,1.79,-10.30,1.0455,20.43,0
4566061,-0.3262,-0.9968,0.0631,-17.76,-0.64,-6.03,1.0507,18.77,0
4566071,-0.3053,-0.9905,0.0488,-19.00,-3.66,-4.25,1.0376,19.81,0
4566081,-0.2601,-0.9752,0.0838,-20.27,-6.40,-5.99,1.0127,22.09,0
4566091,-0.2404,-0.9860,0.0956,-15.47,-2.52,-11.31,1.0194,19.33,0
4566101,-0.2561,-1.0024,0.0860,-10.87,2.25,-16.02,1.0382,19.49,0
4566111,-0.2710,-1.0207,0.0875,-8.49,5.37,-16.84,1.0597,19.60,0
4566121,-0.2855,-1.0125,0.0862,-4.56,8.25,-15.45,1.0555,18.10,0
4566131,-0.2661,-0.9985,0.0705,0.51,12.39,-15.88,1.0357,20.15,0
4566141,-0.2191,-1.0081,0.0737,10.85,16.08,-16.73,1.0343,25.62,0
4566151,-0.1784,-1.0170,0.0906,7.41,15.57,-10.51,1.0365,20.19,0
4566161,-0.1973,-1.0024,0.0740,1.57,16.28,-2.00,1.0243,16.48,0
4566171,-0.2284,-0.9761,0.0635,-4.22,15.58,4.45,1.0045,16.75,0
4566181,-0.2461,-0.9566,0.0602,-9.08,13.91,9.51,0.9896,19.14,0
4566191,-0.2536,-0.9624,0.0752,-11.36,13.29,15.12,0.9981,23.11,0
4566201,-0.2414,-0.9437,0.0712,-11.03,16.30,19.57,0.9767,27.75,0
4566211,-0.2115,-0.9481,0.0859,-6.48,21.09,18.64,0.9752,28.88,0
4566221,-0.1799,-0.9729,0.0902,1.39,29.38,13.91,0.9935,32.54,0
4566231,-0.1778,-0.9746,0.0812,7.87,38.31,6.95,0.9940,39.72,0
4566241,-0.2269,-0.9763,0.0566,12.53,44.26,0.67,1.0040,46.00,0
4566251,-0.2898,-1.0080,0.0294,14.50,46.40,-3.44,1.0492,48.74,0
4566261,-0.3395,-0.9623,0.0120,17.34,43.75,-9.52,1.0205,48.02,0
4566271,-0.3672,-0.9026,0.0020,8.37,39.95,-18.17,0.9744,44.68,0
4566281,-0.3157,-1.0240,0.0145,8.53,33.75,-33.08,1.0716,48.02,0
4566291,-0.3093,-1.0210,0.0293,7.78,28.25,-22.93,1.0673,37.21,0
4566301,-0.2988,-0.9451,0.0416,2.97,25.46,-16.00,0.9921,30.22,0
4566311,-0.2870,-0.9738,0.0409,3.43,25.73,-17.88,1.0161,31.52,0
4566321,-0.3188,-0.9786,0.0324,4.47,24.55,-14.81,1.0297,29.02,0
4566331,-0.3231,-0.9602,0.0179,8.98,21.44,-11.28,1.0133,25.83,0
4566341,-0.3345,-0.9557,0.0086,8.17,16.32,-13.34,1.0126,22.60,0
4566351,-0.3272,-0.9629,0.0159,6.73,10.28,-14.18,1.0170,18.76,0
4566361,-0.2992,-0.9679,0.0213,6.06,5.83,-12.93,1.0133,15.42,0
4566371,-0.2532,-0.9790,0.0380,7.01,2.92,-12.48,1.0119,14.61,0
4566381,-0.2346,-0.9792,0.0493,8.27,3.35,-13.30,1.0081,16.02,0
4566391,-0.2364,-1.0027,0.0452,5.87,7.37,-12.56,1.0312,15.70,0
4566401,-0.2406,-1.0206,0.0492,8.10,9.74,-10.17,1.0497,16.24,0
4566411,-0.2406,-1.0152,0.0550,11.80,12.08,-7.27,1.0448,18.38,0
4566421,-0.2542,-0.9818,0.0445,15.46,13.24,-7.58,1.0151,21.72,0
4566431,-0.2528,-0.9766,0.0570,19.21,12.74,-12.89,1.0104,26.41,0
4566441,-0.2287,-1.0048,0.0817,23.95,17.06,-17.25,1.0337,34.09,0
4566451,-0.2659,-1.0078,-0.0023,24.21,18.23,-17.05,1.0423,34.77,0
4566461,-0.2709,-1.0081,0.0380,17.85,8.88,-15.34,1.0446,25.16,0
4566471,-0.2764,-1.0215,0.0466,18.10,7.77,-15.86,1.0593,25.29,0
4566481,-0.2512,-1.0312,0.0502,21.46,8.29,-15.02,1.0625,27.47,0
4566491,-0.2373,-1.0232,0.0559,23.99,6.24,-13.85,1.0518,28.40,0
4566501,-0.2185,-1.0209,0.0696,22.66,3.80,-10.94,1.0463,25.45,0
4566511,-0.2081,-0.9984,0.0942,16.49,1.73,-4.09,1.0242,17.07,0
4566521,-0.2026,-0.9935,0.1021,11.33,1.68,2.08,1.0191,11.64,0
4566531,-0.1854,-0.9947,0.1048,11.00,2.69,0.32,1.0172,11.33,0
4566541,-0.1954,-0.9801,0.0962,7.77,1.27,1.72,1.0040,8.06,0
4566551,-0.2357,-0.9463,0.0896,3.89,-1.63,1.49,0.9793,4.47,0
4566561,-0.2194,-0.9540,0.1182,6.66,-1.24,-4.44,0.9860,8.10,0
4566571,-0.1879,-0.9526,0.1282,8.67,2.77,-6.48,0.9794,11.18,0
4566581,-0.1897,-0.9450,0.1167,6.15,6.88,-4.38,0.9709,10.21,0
4566591,-0.1891,-0.9457,0.1112,2.21,7.93,1.09,0.9708,8.30,0
4566601,-0.2006,-0.9452,0.1118,-1.64,8.56,4.11,0.9727,9.63,0
4566611,-0.1952,-0.9499,0.1193,-3.74,9.96,4.94,0.9771,11.73,0
4566621,-0.1887,-0.9537,0.1159,-5.88,11.73,6.81,0.9791,14.79,0
4566631,-0.2007,-0.9527,0.1109,-8.01,13.48,8.44,0.9800,17.81,0
4566641,-0.2232,-0.9544,0.0963,-9.70,14.11,7.94,0.9849,18.87,0
4566651,-0.2233,-0.9651,0.0894,-9.49,13.88,5.76,0.9946,17.77,0
4566661,-0.2056,-0.9828,0.0906,-9.84,13.69,4.66,1.0082,17.50,0
4566671,-0.1830,-1.0016,0.0994,-11.92,13.65,6.94,1.0230,19.40,0
4566681,-0.1823,-1.0049,0.1011,-15.04,14.73,11.03,1.0263,23.76,0
4566691,-0.1997,-1.0034,0.0885,-15.73,17.01,11.81,1.0269,26.01,0
4566701,-0.2148,-1.0114,0.0790,-13.96,18.99,8.79,1.0370,25.15,0
4566711,-0.2403,-1.0156,0.0648,-12.23,21.63,6.29,1.0456,25.63,0
4566721,-0.2691,-1.0060,0.0445,-7.93,23.18,1.45,1.0424,24.54,0
4566731,-0.2999,-1.0068,0.0243,-8.60,21.46,-2.94,1.0508,23.30,0
4566741,-0.3206,-1.0013,0.0123,-4.58,18.07,-6.85,1.0515,19.86,0
4566751,-0.3279,-0.9921,0.0082,-1.80,13.93,-8.13,1.0449,16.23,0
4566761,-0.3269,-0.9895,0.0082,-0.72,10.35,-10.13,1.0421,14.50,0
4566771,-0.3206,-0.9747,0.0050,1.30,6.97,-11.45,1.0261,13.46,0
4566781,-0.3106,-0.9954,0.0148,-0.18,3.19,-12.40,1.0429,12.80,0
4566791,-0.2762,-0.9785,0.0279,3.46,-0.01,-12.29,1.0171,12.76,0
4566801,-0.2486,-0.9775,0.0443,2.02,-1.46,-9.49,1.0096,9.81,0
4566811,-0.2465,-0.9745,0.0496,1.23,-0.68,-10.11,1.0064,10.20,0
4566821,-0.2437,-0.9799,0.0591,3.08,0.91,-14.65,1.0114,15.00,0
4566831,-0.2426,-0.9690,0.0593,5.54,2.34,-18.27,1.0007,19.23,0
4566841,-0.2225,-0.9812,0.0810,3.92,3.15,-20.75,1.0093,21.35,0
4566851,-0.2178,-0.9642,0.0633,6.59,3.71,-19.33,0.9905,20.76,0
4566861,-0.2076,-0.9758,0.0755,4.58,1.37,-15.73,1.0005,16.44,0
4566871,-0.2040,-0.9898,0.0777,0.86,1.67,-10.54,1.0135,10.70,0
4566881,-0.2101,-0.9768,0.0620,-2.63,0.89,-4.24,1.0011,5.07,0
4566891,-0.2065,-0.9681,0.0639,-6.62,-0.85,-0.23,0.9920,6.68,0
4566901,-0.1953,-0.9830,0.0665,-8.61,-1.19,1.45,1.0044,8.81,0
4566911,-0.1980,-0.9736,0.0615,-8.71,1.16,1.21,0.9954,8.87,0
4566921,-0.2007,-0.9801,0.0615,-7.23,2.37,0.95,1.0023,7.67,0
4566931,-0.1986,-0.9937,0.0546,-8.47,3.28,3.24,1.0148,9.64,0
4566941,-0.1991,-1.0067,0.0482,-11.02,2.70,6.65,1.0273,13.15,0
4566951,-0.1901,-1.0151,0.0532,-12.33,2.58,9.06,1.0341,15.51,0
4566961,-0.1926,-1.0078,0.0488,-12.69,2.80,10.90,1.0272,16.96,0
4566971,-0.2020,-1.0073,0.0502,-11.80,3.15,9.93,1.0286,15.74,0
4566981,-0.2078,-1.0044,0.0454,-8.29,4.49,7.01,1.0267,11.74,0
4566991,-0.2168,-0.9990,0.0355,-5.58,4.94,4.48,1.0229,8.70,0
4567001,-0.2223,-0.9954,0.0356,-3.88,5.04,2.12,1.0206,6.70,0
4567011,-0.2267,-0.9905,0.0279,-2.83,5.19,0.63,1.0165,5.94,0
4567021,-0.2356,-0.9816,0.0276,-2.14,4.63,-1.08,1.0098,5.21,0
4567031,-0.2406,-0.9705,0.0252,-0.62,4.38,-3.37,1.0002,5.56,0
4567041,-0.2425,-0.9678,0.0213,0.67,3.68,-6.43,0.9979,7.44,0
4567051,-0.2411,-0.9727,0.0260,1.40,2.61,-9.00,1.0025,9.47,0
4567061,-0.2324,-0.9758,0.0327,2.05,2.31,-10.34,1.0037,10.79,0
4567071,-0.2220,-0.9717,0.0362,1.95,2.15,-10.15,0.9974,10.56,0
4567081,-0.2193,-0.9754,0.0471,1.34,2.18,-9.66,1.0008,9.99,0
4567091,-0.2084,-0.9832,0.0535,1.20,3.29,-8.93,1.0064,9.59,0
4567101,-0.1936,-0.9923,0.0535,0.18,3.50,-7.95,1.0124,8.68,0
4567111,-0.1983,-0.9959,0.0509,-1.92,4.21,-7.79,1.0167,9.06,0
4567121,-0.1965,-0.9988,0.0499,-2.37,4.24,-7.92,1.0192,9.29,0
4567131,-0.1990,-1.0036,0.0440,-2.48,4.23,-7.80,1.0241,9.21,0
4567141,-0.2045,-1.0065,0.0376,-1.96,3.83,-8.06,1.0278,9.14,0
4567151,-0.2004,-1.0079,0.0327,-1.36,3.37,-7.91,1.0282,8.70,0
4567161,-0.1990,-1.0085,0.0296,-1.50,2.54,-7.26,1.0284,7.84,0
4567171,-0.2062,-1.0107,0.0249,-1.56,1.72,-7.04,1.0318,7.41,0
4567181,-0.1979,-1.0082,0.0298,-1.39,1.28,-7.46,1.0279,7.69,0
4567191,-0.1888,-1.0020,0.0346,-1.19,1.55,-7.39,1.0202,7.65,0
4567201,-0.1902,-1.0063,0.0351,-1.77,1.99,-6.13,1.0247,6.68,0
4567211,-0.2014,-1.0045,0.0289,-2.54,2.17,-4.47,1.0249,5.58,0
4567221,-0.2020,-0.9971,0.0287,-2.71,1.64,-4.46,1.0178,5.47,0
4567231,-0.1888,-0.9904,0.0335,-2.81,1.57,-5.22,1.0088,6.13,0
4567241,-0.1842,-0.9891,0.0384,-2.49,1.58,-6.06,1.0068,6.74,0
4567251,-0.1834,-0.9873,0.0383,-2.26,2.13,-6.62,1.0049,7.31,0
4567261,-0.1867,-0.9929,0.0335,-2.32,2.93,-6.20,1.0108,7.24,0
4567271,-0.1928,-0.9982,0.0297,-3.26,3.04,-4.99,1.0170,6.68,0
4567281,-0.1963,-0.9996,0.0301,-1.82,2.77,-4.01,1.0192,5.20,0
4567291,-0.1817,-0.9857,0.0358,2.01,2.09,-4.82,1.0029,5.63,0
4567301,-0.1820,-0.9896,0.0351,2.31,3.34,-4.82,1.0068,6.30,0
4567311,-0.1978,-0.9888,0.0282,-2.65,2.86,-3.18,1.0088,5.03,0
4567321,-0.1965,-0.9899,0.0220,-1.88,2.42,-3.55,1.0094,4.69,0
4567331,-0.1910,-0.9940,0.0243,-1.88,2.12,-4.00,1.0125,4.90,0
4567341,-0.2012,-0.9856,0.0195,-2.30,2.10,-3.98,1.0061,5.06,0
4567351,-0.2100,-0.9810,0.0170,-3.22,1.94,-3.59,1.0034,5.20,0
4567361,-0.2159,-0.9846,0.0159,-5.06,1.39,-2.44,1.0082,5.79,0
4567371,-0.2113,-0.9915,0.0141,-5.85,1.02,-2.55,1.0138,6.47,0
4567381,-0.1962,-1.0094,0.0154,-5.77,0.94,-3.47,1.0285,6.79,0
4567391,-0.1808,-1.0280,0.0182,-5.43,1.00,-3.61,1.0440,6.60,0
4567401,-0.1720,-1.0366,0.0224,-4.63,1.17,-2.77,1.0510,5.52,0
4567411,-0.1846,-1.0320,0.0135,-3.70,1.40,-1.86,1.0484,4.37,0
4567421,-0.1858,-1.0160,0.0134,-3.10,1.31,-1.67,1.0330,3.76,0
