time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
101591,-0.0606,-0.9408,0.4155,1.23,1.79,-16.01,1.0303,16.16,0
101601,-0.0559,-0.9292,0.4143,0.88,1.60,-13.20,1.0189,13.33,0
101611,-0.0677,-0.9123,0.4151,-2.73,1.33,-7.09,1.0046,7.71,0
101621,-0.0713,-0.9007,0.4114,-8.65,0.58,-6.61,0.9927,10.90,0
101631,-0.0671,-0.9002,0.4192,-11.35,0.25,-7.55,0.9953,13.63,0
101641,-0.0606,-0.9085,0.4192,-10.85,1.44,-9.85,1.0024,14.73,0
101651,-0.0560,-0.9240,0.4155,-7.75,2.91,-12.92,1.0146,15.35,0
101661,-0.0509,-0.9426,0.4109,-4.77,4.29,-15.06,1.0296,16.37,0
101671,-0.0438,-0.9382,0.4169,-1.77,5.36,-15.69,1.0276,16.67,0
101681,-0.0402,-0.9427,0.4179,-0.95,6.70,-15.02,1.0320,16.47,0
101691,-0.0460,-0.9530,0.4089,-2.23,7.59,-12.57,1.0380,14.85,0
101701,-0.0565,-0.9585,0.3969,-2.47,7.80,-10.17,1.0389,13.05,0
101711,-0.0634,-0.9650,0.3890,-1.39,7.28,-8.55,1.0424,11.31,0
101721,-0.0676,-0.9712,0.3820,1.03,6.49,-7.25,1.0458,9.79,0
101731,-0.0709,-0.9726,0.3775,2.98,5.11,-5.46,1.0456,8.05,0
101741,-0.0753,-0.9630,0.3785,3.05,3.41,-3.18,1.0374,5.57,0
101751,-0.0815,-0.9504,0.3768,2.89,2.39,-1.64,1.0256,4.09,0
101761,-0.0890,-0.9426,0.3709,3.56,0.95,-1.10,1.0168,3.85,0
101771,-0.0891,-0.9340,0.3797,2.62,-0.97,-0.83,1.0122,2.91,0
101781,-0.0814,-0.9365,0.3819,1.23,-2.38,-0.34,1.0146,2.70,0
101791,-0.0792,-0.9358,0.3873,-1.00,-3.61,1.39,1.0159,3.99,0
101801,-0.0804,-0.9294,0.3870,-3.65,-4.47,3.36,1.0100,6.68,0
101811,-0.0810,-0.9326,0.3852,-3.46,-3.99,3.96,1.0123,6.60,0
101821,-0.0868,-0.9398,0.3767,-1.69,-3.40,4.07,1.0162,5.56,0
101831,-0.0992,-0.9379,0.3720,-2.24,-4.51,5.67,1.0138,7.58,0
101841,-0.1089,-0.9344,0.3714,-5.16,-6.97,8.77,1.0114,12.33,0
101851,-0.1137,-0.9330,0.3735,-6.53,-9.02,11.21,1.0114,15.80,0
101861,-0.1113,-0.9336,0.3766,-6.44,-10.78,12.18,1.0128,17.49,0
101871,-0.1092,-0.9362,0.3796,-6.30,-12.47,12.76,1.0161,18.92,0
101881,-0.1012,-0.9439,0.3831,-6.22,-14.11,13.05,1.0237,20.20,0
101891,-0.0945,-0.9586,0.3858,-4.91,-14.68,13.27,1.0376,20.39,0
101901,-0.0931,-0.9668,0.3838,-3.47,-14.98,13.76,1.0443,20.63,0
101911,-0.0907,-0.9580,0.3861,-2.35,-15.74,14.05,1.0368,21.23,0
101921,-0.0896,-0.9483,0.3889,-2.17,-16.28,13.99,1.0289,21.58,0
101931,-0.0838,-0.9493,0.3888,-0.87,-17.02,14.60,1.0293,22.44,0
101941,-0.0793,-0.9528,0.3861,-0.22,-17.99,16.27,1.0311,24.25,0
101951,-0.0785,-0.9468,0.3872,-1.06,-20.20,18.46,1.0259,27.39,0
101961,-0.0749,-0.9296,0.3895,-2.28,-22.58,20.25,1.0107,30.42,0
101971,-0.0723,-0.9187,0.3984,-4.96,-24.53,21.05,1.0040,32.70,0
101981,-0.0593,-0.9173,0.4134,-6.60,-24.82,20.76,1.0079,33.02,0
101991,-0.0552,-0.9262,0.4215,-6.14,-23.19,18.99,1.0190,30.59,0
102001,-0.0359,-0.9268,0.4234,-3.54,-21.67,13.36,1.0196,25.70,0
102011,-0.0307,-0.9265,0.4266,0.84,-17.93,11.38,1.0205,21.25,0
102021,-0.0250,-0.9083,0.4281,1.49,-16.22,10.40,1.0045,19.33,0
102031,-0.0251,-0.9141,0.4253,-1.86,-13.94,8.51,1.0086,16.44,0
102041,-0.0225,-0.9205,0.4255,-3.19,-11.73,6.78,1.0143,13.91,0
102051,-0.0157,-0.9285,0.4229,-4.48,-10.26,6.62,1.0204,13.01,0
102061,-0.0122,-0.9303,0.4231,-6.10,-9.24,7.06,1.0221,13.13,0
102071,-0.0104,-0.9312,0.4146,-6.55,-7.39,6.49,1.0194,11.82,0
102081,-0.0177,-0.9411,0.3961,-5.22,-5.56,4.31,1.0212,8.76,0
102091,-0.0225,-0.9485,0.3854,-3.05,-4.28,1.65,1.0241,5.50,0
102101,-0.0285,-0.9454,0.3793,-0.96,-3.56,-0.24,1.0191,3.70,0
102111,-0.0282,-0.9485,0.3729,-0.04,-3.12,-0.74,1.0196,3.20,0
102121,-0.0333,-0.9493,0.3676,-0.85,-2.75,0.23,1.0186,2.88,0
102131,-0.0372,-0.9391,0.3684,-2.82,-3.19,2.04,1.0095,4.72,0
102141,-0.0478,-0.9281,0.3642,-4.18,-3.35,3.26,0.9982,6.28,0
102151,-0.0535,-0.9293,0.3623,-4.00,-3.64,3.66,0.9989,6.53,0
102161,-0.0600,-0.9324,0.3611,-3.19,-4.20,4.38,1.0017,6.85,0
102171,-0.0629,-0.9319,0.3641,-2.83,-5.05,5.99,1.0025,8.32,0
102181,-0.0713,-0.9254,0.3729,-4.62,-5.62,8.61,1.0002,11.27,0
102191,-0.0974,-0.9046,0.3753,-6.76,-6.40,10.73,0.9842,14.20,0
102201,-0.1009,-0.8991,0.3828,-9.16,-8.45,11.59,0.9824,17.02,0
102211,-0.1045,-0.9012,0.3836,-9.76,-9.21,10.88,0.9849,17.27,0
102221,-0.1079,-0.9162,0.3826,-9.07,-9.68,9.61,0.9987,16.37,0
102231,-0.1099,-0.9329,0.3808,-8.51,-9.75,8.98,1.0136,15.75,0
102241,-0.1096,-0.9427,0.3840,-9.05,-10.31,9.77,1.0238,16.84,0
102251,-0.1037,-0.9521,0.3902,-11.37,-10.08,11.33,1.0342,18.95,0
102261,-0.1013,-0.9608,0.3908,-11.43,-8.96,12.15,1.0421,18.94,0
102271,-0.1062,-0.9610,0.3903,-9.93,-7.32,12.05,1.0426,17.24,0
102281,-0.1098,-0.9543,0.3839,-8.09,-6.33,11.01,1.0344,15.06,0
102291,-0.1096,-0.9473,0.3842,-6.54,-6.04,9.40,1.0281,12.94,0
102301,-0.1043,-0.9458,0.3875,-4.73,-5.15,7.29,1.0274,10.10,0
102311,-0.0974,-0.9479,0.3874,-2.71,-3.76,5.28,1.0287,7.03,0
102321,-0.0933,-0.9577,0.3856,0.16,-2.59,4.22,1.0366,4.95,0
