time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
58,-0.0043,-11.54,-17.60,-4.38,1.0173,21.50,0
126221,-0.2764,-0.9651,0.0121,-10.67,-16.70,-5.94,1.0040,20.69,0
126231,-0.2683,-0.9618,0.0144,-7.57,-13.69,-8.69,0.9987,17.89,0
126241,-0.2614,-0.9708,0.0114,-5.99,-11.08,-10.06,1.0054,16.12,0
126251,-0.2589,-0.9748,0.0077,-5.81,-9.11,-9.69,1.0086,14.51,0
126261,-0.2628,-0.9658,0.0025,-6.17,-7.81,-8.87,1.0010,13.34,0
126271,-0.2629,-0.9608,0.0036,-6.10,-6.58,-9.09,0.9961,12.77,0
126281,-0.2566,-0.9672,0.0027,-6.24,-5.28,-9.67,1.0007,12.66,0
126291,-0.2647,-0.9763,-0.0147,-5.66,-4.26,-9.26,1.0117,11.66,0
126301,-0.2884,-0.9597,-0.0379,-5.78,-6.20,-8.84,1.0028,12.24,0
126311,-0.2772,-0.9826,-0.0185,-7.92,-8.02,-6.39,1.0211,12.95,0
126321,-0.2650,-0.9665,-0.0129,-8.06,-8.00,-4.30,1.0023,12.14,0
126331,-0.2679,-0.9721,-0.0118,-7.12,-7.75,-4.37,1.0084,11.40,0
126341,-0.2687,-0.9605,-0.0006,-8.23,-6.90,-2.90,0.9974,11.12,0
126351,-0.2671,-0.9369,0.0114,-7.32,-5.50,-2.91,0.9743,9.61,0
126361,-0.2676,-0.9269,0.0142,-7.23,-3.93,-4.83,0.9649,9.54,0
126371,-0.2751,-0.9410,0.0096,-7.20,-0.60,-5.24,0.9805,8.93,0
126381,-0.2885,-0.9488,-0.0001,-6.79,0.79,-5.05,0.9917,8.50,0
126391,-0.2988,-0.9523,-0.0044,-6.95,0.98,-4.09,0.9981,8.12,0
126401,-0.3034,-0.9433,-0.0050,-7.85,0.46,-2.39,0.9910,8.22,0
126411,-0.3089,-0.9508,-0.0045,-7.90,0.24,-1.93,0.9998,8.14,0
126421,-0.3131,-0.9624,-0.0079,-5.11,0.50,-2.52,1.0121,5.72,0
126431,-0.3130,-0.9783,-0.0121,-4.29,0.41,-1.75,1.0272,4.65,0
126441,-0.3167,-0.9912,-0.0163,-5.24,-0.07,0.32,1.0407,5.25,0
126451,-0.3189,-0.9851,-0.0114,-4.21,-0.04,1.68,1.0355,4.53,0
126461,-0.3223,-0.9698,-0.0154,-2.71,0.86,0.86,1.0221,2.97,0
126471,-0.3273,-0.9766,-0.0249,-2.77,1.21,-0.77,1.0303,3.12,0
126481,-0.3261,-0.9877,-0.0270,-1.71,0.88,-1.88,1.0405,2.69,0
126491,-0.3237,-0.9940,-0.0382,-0.39,0.31,-1.37,1.0460,1.46,0
126501,-0.3214,-0.9890,-0.0390,-1.84,-0.78,0.18,1.0406,2.00,0
126511,-0.3215,-0.9696,-0.0360,-2.28,-1.65,0.84,1.0221,2.93,0
126521,-0.3151,-0.9629,-0.0348,-1.39,-1.61,-0.74,1.0137,2.25,0
126531,-0.3092,-0.9667,-0.0375,0.82,-0.82,-3.35,1.0156,3.55,0
126541,-0.3068,-0.9680,-0.0423,2.80,-0.04,-5.66,1.0163,6.32,0
126551,-0.3101,-0.9340,-0.0271,3.80,0.08,-7.47,0.9845,8.38,0
126561,-0.3008,-0.9374,-0.0236,9.90,4.10,-18.71,0.9847,21.56,0
126571,-0.2912,-0.9554,-0.0268,20.83,5.62,-22.27,0.9992,31.00,0
126581,-0.2809,-0.9757,-0.0310,17.53,5.43,-20.99,1.0158,27.88,0
126591,-0.2848,-0.9766,-0.0124,12.63,4.49,-17.47,1.0174,22.02,0
126601,-0.2870,-0.9744,-0.0198,16.22,6.90,-17.90,1.0160,25.12,0
126611,-0.2953,-0.9852,-0.0634,15.99,5.67,-17.17,1.0305,24.13,0
126621,-0.2873,-1.0149,-0.0671,4.85,-0.44,-11.49,1.0569,12.48,0
