time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
1060561,0.1346,-0.9627,-0.1321,-8.02,1.35,2.39,0.9810,8.47,0
1060571,0.1401,-0.9652,-0.1382,-7.79,1.14,1.49,0.9851,8.01,0
1060581,0.1453,-0.9685,-0.1362,-4.79,0.62,0.98,0.9888,4.92,0
1060591,0.1440,-0.9704,-0.1264,-1.98,0.13,0.89,0.9892,2.17,0
1060601,0.1410,-0.9685,-0.1281,-1.83,0.14,0.89,0.9871,2.04,0
1060611,0.1421,-0.9762,-0.1335,-3.12,0.18,0.28,0.9955,3.14,0
1060621,0.1396,-0.9772,-0.1368,-2.35,0.07,-0.48,0.9966,2.40,0
1060631,0.1421,-0.9776,-0.1368,0.12,-0.06,-0.68,0.9973,0.70,0
1060641,0.1378,-0.9771,-0.1301,3.74,-0.25,-0.86,0.9953,3.84,0
1060651,0.1437,-0.9769,-0.1254,5.29,0.09,-1.34,0.9953,5.45,0
1060661,0.1418,-0.9776,-0.1247,2.12,0.41,-2.73,0.9956,3.48,0
1060671,0.1441,-0.9845,-0.1314,-1.21,0.53,-2.26,1.0036,2.62,0
1060681,0.1476,-0.9886,-0.1409,-4.27,0.79,-0.92,1.0094,4.44,0
1060691,0.1478,-0.9926,-0.1444,-5.35,0.72,-0.37,1.0139,5.41,0
1060701,0.1448,-0.9901,-0.1459,-4.94,0.50,-0.52,1.0112,5.00,0
1060711,0.1430,-0.9891,-0.1467,-6.06,0.70,-0.49,1.0101,6.12,0
1060721,0.1464,-0.9880,-0.1483,-6.48,0.98,-0.41,1.0097,6.57,0
1060731,0.1451,-0.9860,-0.1460,-5.78,0.88,-0.47,1.0073,5.86,0
1060741,0.1435,-0.9799,-0.1452,-5.41,0.58,-0.63,1.0009,5.47,0
1060751,0.1427,-0.9765,-0.1462,-5.84,0.84,-0.67,0.9976,5.93,0
1060761,0.1473,-0.9791,-0.1448,-6.56,1.17,-0.83,1.0007,6.72,0
1060771,0.1517,-0.9791,-0.1468,-7.13,1.30,-0.95,1.0016,7.31,0
1060781,0.1518,-0.9791,-0.1487,-7.61,1.26,-1.09,1.0019,7.79,1
1060791,0.1504,-0.9813,-0.1512,-8.18,1.22,-1.32,1.0043,8.38,1
1060801,0.1480,-0.9859,-0.1539,-8.09,1.16,-1.48,1.0087,8.30,1
1060811,0.1480,-0.9857,-0.1527,-7.54,1.09,-1.46,1.0083,7.76,1
1060821,0.1492,-0.9825,-0.1531,-5.82,1.25,-1.40,1.0055,6.11,1
1060831,0.1564,-0.9851,-0.1553,-3.72,1.57,-1.49,1.0095,4.30,1
1060841,0.1499,-0.9815,-0.1537,-1.92,1.93,-1.84,1.0047,3.28,1
1060851,0.1489,-0.9767,-0.1528,-0.26,2.36,-2.50,0.9997,3.45,1
1060861,0.1495,-0.9758,-0.1520,1.10,2.58,-2.98,0.9988,4.10,1
1060871,0.1507,-0.9737,-0.1493,1.57,2.73,-3.60,0.9965,4.78,1
1060881,0.1495,-0.9729,-0.1491,0.89,2.59,-3.78,0.9956,4.67,1
1060891,0.1508,-0.9714,-0.1537,-1.12,2.41,-3.55,0.9950,4.43,1
1060901,0.1504,-0.9806,-0.1573,-2.91,2.27,-3.44,1.0045,5.04,1
1060911,0.1518,-0.9866,-0.1604,-4.09,2.12,-2.77,1.0111,5.37,1
