time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag,gyro_mag,label
4480351,-0.0090,-0.9127,0.4525,-1.16,1.76,1.53,1.0188,2.61,1
4480361,-0.0112,-0.9037,0.4506,0.72,2.21,1.05,1.0098,2.55,1
4480371,-0.0051,-0.9073,0.4514,1.18,2.55,0.67,1.0134,2.89,1
4480381,0.0008,-0.9138,0.4640,1.00,3.11,0.72,1.0249,3.34,1
4480391,-0.0025,-0.9162,0.4518,-0.19,3.54,0.74,1.0215,3.62,1
4480401,-0.0057,-0.9094,0.4500,-0.62,3.17,0.62,1.0147,3.29,1
4480411,-0.0059,-0.9149,0.4483,-0.88,2.56,0.31,1.0188,2.73,1
4480421,-0.0059,-0.9175,0.4519,-1.34,2.14,0.44,1.0227,2.57,1
4480431,-0.0090,-0.9175,0.4516,-1.55,2.10,0.69,1.0227,2.70,1
4480441,-0.0117,-0.9104,0.4518,-1.38,2.03,1.04,1.0164,2.67,1
4480451,-0.0091,-0.9021,0.4642,-1.78,1.87,0.52,1.0145,2.63,1
4480461,-0.0065,-0.9081,0.4541,0.88,4.03,-0.43,1.0153,4.14,1
4480471,-0.0100,-0.9016,0.4518,2.10,4.25,-0.84,1.0085,4.82,1
4480481,-0.0051,-0.9047,0.4612,2.63,4.74,-1.32,1.0156,5.58,1
4480491,-0.0013,-0.9174,0.4589,2.64,5.62,-1.23,1.0258,6.33,1
4480501,-0.0038,-0.9249,0.4506,1.27,5.59,-0.04,1.0289,5.73,1
4480511,-0.0035,-0.9301,0.4624,-1.02,5.55,1.73,1.0387,5.90,1
4480521,-0.0021,-0.9229,0.4656,-1.95,6.64,3.35,1.0337,7.69,1
4480531,-0.0029,-0.9074,0.4608,-2.24,7.32,3.72,1.0177,8.51,1
4480541,-0.0065,-0.8967,0.4548,-1.37,7.41,2.43,1.0055,7.92,1
4480551,-0.0023,-0.9090,0.4612,-0.70,7.60,1.62,1.0193,7.81,1
4480561,-0.0054,-0.9148,0.4550,-1.86,8.18,2.22,1.0217,8.68,1
4480571,-0.0106,-0.9176,0.4479,-2.77,8.55,3.25,1.0211,9.55,1
4480581,-0.0154,-0.9234,0.4421,-3.31,8.30,4.51,1.0239,10.00,1
4480591,-0.0128,-0.9160,0.4487,-2.86,7.85,5.22,1.0201,9.85,1
4480601,-0.0147,-0.9092,0.4566,-2.84,8.08,4.97,1.0175,9.90,1
4480611,-0.0177,-0.9071,0.4429,-3.23,8.97,4.52,1.0096,10.55,1
4480621,-0.0223,-0.9086,0.4381,-4.18,8.64,3.85,1.0090,10.34,1
4480631,-0.0234,-0.9089,0.4434,-4.37,8.09,3.53,1.0115,9.84,1
4480641,-0.0238,-0.9112,0.4398,-4.04,7.98,2.71,1.0121,9.35,1
4480651,-0.0288,-0.9109,0.4391,-2.91,7.41,0.70,1.0116,7.99,1
4480661,-0.0336,-0.9232,0.4399,0.11,7.24,-0.16,1.0232,7.24,1
4480671,-0.0393,-0.9321,0.4322,1.02,7.04,0.45,1.0281,7.12,1
4480681,-0.0418,-0.9412,0.4197,0.21,6.39,2.26,1.0314,6.78,1
4480691,-0.0463,-0.9434,0.4208,-2.18,4.96,4.30,1.0340,6.92,1
4480701,-0.0516,-0.9337,0.4212,-4.03,3.33,5.67,1.0256,7.71,1
4480711,-0.0537,-0.9312,0.4244,-4.13,2.51,5.89,1.0247,7.62,1
4480721,-0.0570,-0.9285,0.4186,-4.01,1.79,6.01,1.0201,7.44,1
4480731,-0.0571,-0.9215,0.4162,-4.32,0.54,6.32,1.0127,7.67,1
4480741,-0.0560,-0.9080,0.4201,-4.50,-0.93,6.27,1.0020,7.77,1
4480751,-0.0516,-0.8977,0.4266,-3.36,-1.78,5.29,0.9953,6.52,1
4480761,-0.0427,-0.9068,0.4381,-1.20,-1.84,3.91,1.0080,4.48,1
4480771,-0.0385,-0.9207,0.4383,-1.04,-1.08,3.63,1.0204,3.93,1
4480781,-0.0393,-0.9248,0.4322,-1.44,-1.00,3.77,1.0216,4.16,1
4480791,-0.0389,-0.9173,0.4420,-0.97,-1.48,3.88,1.0190,4.26,1
4480801,-0.0380,-0.9165,0.4447,-1.33,-1.09,3.57,1.0193,3.96,1
4480811,-0.0402,-0.9088,0.4356,-0.60,-0.88,2.87,1.0086,3.06,1
4480821,-0.0399,-0.9072,0.4384,-0.06,-1.20,1.66,1.0083,2.05,1
4480831,-0.0365,-0.9169,0.4401,0.31,-1.09,0.51,1.0177,1.24,1
4480841,-0.0390,-0.9191,0.4308,0.40,-0.70,0.33,1.0158,0.87,1
4480851,-0.0407,-0.9157,0.4273,-0.02,-0.83,0.06,1.0113,0.83,1
4480861,-0.0410,-0.9199,0.4289,0.32,-1.44,-0.34,1.0158,1.51,1
4480871,-0.0351,-0.9245,0.4359,0.56,-1.66,-0.27,1.0227,1.78,1
4480881,-0.0351,-0.9251,0.4376,0.31,-1.31,0.28,1.0240,1.38,1
4480891,-0.0420,-0.9190,0.4339,-0.02,-1.01,0.77,1.0172,1.27,1
4480901,-0.0441,-0.9140,0.4281,-0.60,-1.05,1.06,1.0103,1.61,1
4480911,-0.0416,-0.9098,0.4302,-0.88,-1.58,1.04,1.0073,2.08,1
4480921,-0.0344,-0.9076,0.4408,-0.98,-1.86,0.69,1.0096,2.22,1
4480931,-0.0341,-0.9078,0.4426,-0.69,-1.40,0.21,1.0105,1.58,1
4480941,-0.0360,-0.9144,0.4375,-0.45,-0.72,-0.19,1.0143,0.87,1
4480951,-0.0316,-0.9224,0.4392,-0.15,-0.64,-0.40,1.0221,0.77,1
4480961,-0.0327,-0.9218,0.4420,0.07,-0.43,-0.38,1.0229,0.57,1
4480971,-0.0338,-0.9219,0.4392,0.35,0.10,-0.57,1.0218,0.67,1
4480981,-0.0386,-0.9239,0.4355,0.46,0.35,-0.62,1.0221,0.85,1
4480991,-0.0385,-0.9253,0.4327,0.95,0.35,-0.40,1.0222,1.09,1
4481001,-0.0390,-0.9227,0.4313,1.16,0.23,0.11,1.0193,1.19,1
4481011,-0.0426,-0.9211,0.4295,0.57,0.15,0.64,1.0172,0.87,1
4481021,-0.0438,-0.9207,0.4290,0.25,0.04,0.84,1.0167,0.88,1
4481031,-0.0401,-0.9203,0.4321,0.63,-0.29,0.81,1.0175,1.06,1
4481041,-0.0355,-0.9192,0.4382,0.81,-0.64,0.74,1.0189,1.27,1
4481051,-0.0327,-0.9200,0.4425,0.81,-0.32,0.59,1.0214,1.05,1
4481061,-0.0351,-0.9169,0.4385,0.80,0.09,0.51,1.0170,0.95,1
4481071,-0.0337,-0.9185,0.4380,0.95,0.32,0.18,1.0182,1.01,1
4481081,-0.0338,-0.9189,0.4418,0.88,0.44,0.14,1.0201,0.99,1
